model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,nodes
cegb,california_housing,512,4,1,0.25,1.0778690788012046,1.0995719172390273,12
cegb,mushroom,512,84,1,0.015625,0.9746114786890291,0.976,252
cegb,california_housing,256,256,8,0.0,0.10520072755492561,0.20451149792758477,15608
ccp,california_housing,256,256,8,0.03125,0.6186204080045533,0.6436123456960643,346
cegb,covtype,512,16,1,0.03125,0.7307453168936058,0.7278727743689922,48
cegb,covtype,128,1,1,0.25,0.5121307892058888,0.5134807190864263,1
cegb,california_housing,32,14,4,0.03125,0.5444137217435732,0.5715632009129448,294
cegb,covtype,16,12,8,0.015625,0.772493647928504,0.7690162904572171,606
cegb,california_housing,64,1,2,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,2,2,1,0.0,1.1840586067669492,1.204435949687965,6
cegb,covtype,64,16,1,0.03125,0.7307453168936058,0.7278727743689922,48
cegb,covtype,512,21,2,0.0078125,0.7365347917101434,0.7336815744860288,147
cegb,california_housing,32,21,8,0.0078125,0.3377284243094638,0.37200752809254284,1219
cegb,california_housing,2,2,2,0.25,1.1490090945303422,1.167995383308594,10
cegb,california_housing,4,4,2,0.0,0.9765518778189951,0.9967990262674069,28
cegb,mushroom,512,512,4,0.0,1.0,1.0,6080
cegb,covtype,256,1,4,0.25,0.5121307892058888,0.5134807190864263,1
cegb,california_housing,2,2,4,0.0625,1.0742893281040473,1.0939912274798735,48
cegb,california_housing,64,7,4,0.125,0.8396333782488427,0.8598468083692412,69
cegb,mushroom,512,2,8,0.25,0.9604554546853362,0.9661538461538461,30
cegb,california_housing,64,15,8,0.03125,0.5058831829606891,0.5294005255524643,603
cegb,california_housing,2,2,8,0.015625,1.026242837736526,1.0453432023567004,122
cegb,california_housing,1024,15,8,0.03125,0.5058831829606891,0.5294005255524643,603
ccp,wine,128,128,8,0.0,0.024887771911629372,0.6746153846153846,260410
cegb,california_housing,512,12,2,0.0625,0.7319113618752011,0.7588531109708108,72
cegb,california_housing,512,18,4,0.015625,0.469169076930697,0.4972298788586069,444
cegb,california_housing,128,89,1,0.0078125,0.48102080336365916,0.5057104266109446,267
cegb,mushroom,256,6,2,0.125,0.9106016310201569,0.912,36
cegb,california_housing,128,1,4,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,4,4,8,0.0625,0.8575832858555327,0.8742341391889453,204
cegb,california_housing,4,3,4,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,1024,3,2,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,512,11,8,0.0625,0.6437058273500655,0.664081546941423,283
cegb,mushroom,256,17,8,0.03125,0.9838436682566549,0.9858461538461538,361
cegb,california_housing,1024,11,4,0.0625,0.680216359669409,0.7020205374431427,149
cegb,california_housing,1024,21,8,0.0078125,0.3377284243094638,0.37200752809254284,1219
cegb,california_housing,1,1,1,0.125,1.2492948562742885,1.2683547415985175,3
cegb,california_housing,1024,1024,1,0.0,0.3165926957764942,0.3440131346129804,3072
cegb,california_housing,1,1,2,0.03125,1.2145301539886326,1.2337483039795372,7
cegb,california_housing,256,32,1,0.03125,0.6492240303000508,0.6723931528164611,96
cegb,california_housing,128,7,8,0.125,0.8197573711541677,0.8399395087836652,101
cegb,california_housing,256,39,2,0.0078125,0.4378077642146178,0.46584857616512015,271
cegb,california_housing,8,8,1,0.015625,0.9340069121202247,0.9573131347602386,24
cegb,california_housing,8,8,4,0.0,0.6498159225854324,0.6759120198737983,248
cegb,california_housing,1024,3,8,0.25,1.09572839341621,1.114240879145807,13
cegb,mushroom,256,17,4,0.03125,0.9783043545160794,0.9833846153846154,257
cegb,california_housing,16,16,1,0.0625,0.7890813704196586,0.8136083813470519,48
cegb,california_housing,1024,11,8,0.0625,0.6437058273500655,0.664081546941423,283
cegb,california_housing,16,16,2,0.015625,0.6292757670018729,0.6565179169449183,112
cegb,california_housing,1,1,4,0.0078125,1.1808289356598205,1.2007355245532685,31
cegb,california_housing,8,3,8,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,32,4,1,0.25,1.0778690788012046,1.0995719172390273,12
cegb,california_housing,32,12,2,0.0625,0.7319113618752011,0.7588531109708108,72
ccp,wine,1024,1024,1,0.5,1.2802360586551225,0.45076923076923076,7168
cegb,mushroom,1024,30,1,0.0625,0.9603015848592091,0.9643076923076923,90
cegb,california_housing,16,16,8,0.0,0.3561140104985748,0.3869277111679893,976
cegb,kin8nm,1,1,2,0.5,0.06907644570634452,0.07109609713609565,1
cegb,covtype,256,4,8,0.0625,0.731192812531599,0.728260027710128,20
cegb,mushroom,1024,27,2,0.015625,0.9853823665179259,0.9870769230769231,185
cegb,mushroom,512,123,1,0.0078125,0.9787659639944607,0.9815384615384616,369
cegb,california_housing,512,9,1,0.125,0.9084169311948082,0.9320404371902846,27
cegb,mushroom,1024,1024,8,0.0,1.0,1.0,10156
cegb,california_housing,256,1,8,0.5,1.327621723579905,1.347324659892472,1
ccp,covtype,32,32,2,0.0,1.057661494028173,0.7405488670688364,224
cegb,covtype,128,4,2,0.0625,0.731192812531599,0.728260027710128,20
cegb,california_housing,32,18,4,0.015625,0.469169076930697,0.4972298788586069,444
ccp,california_housing,1024,1024,2,0.0,0.19540803427227857,0.24724096539283563,7166
cegb,kin8nm,1,1,4,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,64,3,2,0.25,1.09572839341621,1.114240879145807,13
cegb,covtype,32,32,2,0.0,0.7417025057604306,0.7378897274597042,224
cegb,california_housing,2,1,1,0.5,1.327621723579905,1.347324659892472,1
cegb,covtype,512,512,8,0.0,0.9037712264607614,0.8959149075325078,31232
cegb,mushroom,512,1,4,0.5,0.515156177873519,0.5292307692307693,1
cegb,california_housing,4,1,2,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,2,2,2,0.125,1.1220749409729727,1.1410828966518654,14
cegb,california_housing,64,64,1,0.0,0.5299850717907777,0.5545040162242775,192
cegb,california_housing,64,11,4,0.0625,0.680216359669409,0.7020205374431427,149
cegb,california_housing,2,2,4,0.03125,1.0604408441203668,1.080848908931143,60
cegb,kin8nm,1,1,8,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,2,2,1,0.0078125,0.06360830996260533,0.06548092029734409,6
cegb,california_housing,64,18,8,0.015625,0.4015654228304465,0.43018125320916034,876
cegb,california_housing,2,2,8,0.0078125,1.0259779497794916,1.044748894696981,122
cegb,kin8nm,2,1,4,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,1024,18,8,0.015625,0.4015654228304465,0.43018125320916034,876
cegb,california_housing,512,18,2,0.03125,0.6068822462690745,0.6335775665714034,124
cegb,mushroom,256,12,2,0.0625,0.9699953839052162,0.976,84
cegb,california_housing,512,22,4,0.0078125,0.39044331206214583,0.420726362597542,628
cegb,california_housing,128,3,4,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,4,4,4,0.125,0.94896595979496,0.9686572926501058,56
cegb,california_housing,128,128,2,0.0,0.29892827864085575,0.3262463973455535,896
cegb,covtype,32,1,4,0.25,0.5121307892058888,0.5134807190864263,1
cegb,california_housing,4,4,8,0.03125,0.8339433630453859,0.8531521544824071,244
cegb,covtype,64,21,2,0.0078125,0.7365347917101434,0.7336815744860288,147
cegb,covtype,128,12,4,0.015625,0.7506136929362384,0.7470375119403113,260
cegb,mushroom,256,23,8,0.015625,0.9926142483458994,0.9926153846153846,549
cegb,california_housing,512,15,8,0.03125,0.5058831829606891,0.5294005255524643,603
cegb,california_housing,1024,14,4,0.03125,0.5444137217435732,0.5715632009129448,294
cegb,kin8nm,1,1,1,0.0,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,1024,7,2,0.125,0.8862341846469332,0.906915561640453,37
cegb,covtype,256,256,1,0.0,0.7637911486223373,0.7607807027357297,768
cegb,california_housing,1,1,1,0.0625,1.2492948562742885,1.2683547415985175,3
cegb,california_housing,1,1,2,0.015625,1.2145301539886326,1.2337483039795372,7
cegb,california_housing,128,11,8,0.0625,0.6437058273500655,0.664081546941423,283
cegb,california_housing,1024,1,1,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,256,55,1,0.015625,0.5540928343053724,0.5779596600640875,165
cegb,california_housing,8,8,1,0.0078125,0.9340069121202247,0.9573131347602386,24
cegb,california_housing,8,1,4,0.5,1.327621723579905,1.347324659892472,1
cegb,covtype,32,4,8,0.0625,0.731192812531599,0.728260027710128,20
cegb,mushroom,256,23,4,0.015625,0.9918448992152639,0.9907692307692307,359
cegb,kin8nm,2,1,8,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,256,256,4,0.0,0.16962844462383556,0.22474521268698178,7228
cegb,kin8nm,4,1,1,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,16,16,1,0.03125,0.7890813704196586,0.8136083813470519,48
cegb,covtype,64,1,8,0.5,0.5121307892058888,0.5134807190864263,1
cegb,california_housing,16,16,2,0.0078125,0.6292757670018729,0.6565179169449183,112
cegb,california_housing,8,7,8,0.125,0.8197573711541677,0.8399395087836652,101
cegb,california_housing,32,9,1,0.125,0.9084169311948082,0.9320404371902846,27
cegb,california_housing,1,1,8,0.0,1.1640919805635146,1.183405043865271,61
cegb,california_housing,32,18,2,0.03125,0.6068822462690745,0.6335775665714034,124
cegb,california_housing,16,1,8,0.5,1.327621723579905,1.347324659892472,1
cegb,kin8nm,1,1,2,0.25,0.06907644570634452,0.07109609713609565,1
cegb,mushroom,1024,52,1,0.03125,0.968148945991691,0.9723076923076923,156
cegb,mushroom,1024,41,2,0.0078125,0.9876904139098323,0.9876923076923076,269
cegb,california_housing,512,16,1,0.0625,0.7890813704196586,0.8136083813470519,48
cegb,mushroom,512,512,2,0.0,1.0,1.0,3582
cegb,covtype,256,1,2,0.5,0.5121307892058888,0.5134807190864263,1
cegb,kin8nm,4,4,2,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,california_housing,256,3,8,0.25,1.09572839341621,1.114240879145807,13
cegb,covtype,64,28,1,0.015625,0.7317973619271572,0.728784971128112,84
cegb,covtype,128,1,1,0.125,0.6674203812748892,0.6648967754705128,3
cegb,kin8nm,4,1,8,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1,1,4,0.0625,0.06907644570634452,0.07109609713609565,1
ccp,covtype,32,32,4,0.0,0.9389998672718759,0.7799970740858669,992
cegb,california_housing,32,22,4,0.0078125,0.39044331206214583,0.420726362597542,628
cegb,kin8nm,8,1,2,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,8,1,1,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,2,2,1,0.25,1.1840586067669492,1.204435949687965,6
cegb,california_housing,64,7,2,0.125,0.8862341846469332,0.906915561640453,37
cegb,california_housing,64,1,1,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,2,2,2,0.0625,1.1220749409729727,1.1410828966518654,14
cegb,kin8nm,1,1,8,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,2,2,2,0.0,0.06188037701106369,0.06407309976776074,14
cegb,california_housing,4,3,2,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,2,2,4,0.015625,1.0575260443843115,1.0785425044894803,62
cegb,mushroom,512,2,4,0.25,0.9604554546853362,0.9661538461538461,30
cegb,california_housing,64,14,4,0.03125,0.5444137217435732,0.5715632009129448,294
cegb,california_housing,4,4,1,0.0,1.0778690788012046,1.0995719172390273,12
cegb,california_housing,64,21,8,0.0078125,0.3377284243094638,0.37200752809254284,1219
cegb,kin8nm,2,1,4,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,8,4,4,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,16,1,1,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,16,1,2,0.125,0.06907644570634452,0.07109609713609565,1
cegb,covtype,1024,4,2,0.0625,0.731192812531599,0.728260027710128,20
cegb,california_housing,128,7,4,0.125,0.8396333782488427,0.8598468083692412,69
cegb,california_housing,512,29,2,0.015625,0.4965622690111672,0.523889636423488,201
cegb,california_housing,128,1,2,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,4,4,4,0.0625,0.9006927465730497,0.9217691107641367,92
cegb,california_housing,4,4,8,0.015625,0.8164058561083539,0.8367687591441987,244
cegb,kin8nm,16,1,4,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,mushroom,256,30,8,0.0078125,0.9986151715648561,0.9981538461538462,734
cegb,covtype,1024,12,4,0.015625,0.7506136929362384,0.7470375119403113,260
cegb,california_housing,512,18,8,0.015625,0.4015654228304465,0.43018125320916034,876
cegb,kin8nm,1,1,1,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,1024,12,2,0.0625,0.7319113618752011,0.7588531109708108,72
cegb,california_housing,1024,18,4,0.015625,0.469169076930697,0.4972298788586069,444
cegb,covtype,256,1,4,0.125,0.7296631519613432,0.7264442398216914,5
cegb,california_housing,1,1,1,0.03125,1.2492948562742885,1.2683547415985175,3
cegb,california_housing,128,15,8,0.03125,0.5058831829606891,0.5294005255524643,603
cegb,california_housing,1,1,2,0.0078125,1.2145301539886326,1.2337483039795372,7
cegb,california_housing,8,3,4,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,256,89,1,0.0078125,0.48102080336365916,0.5057104266109446,267
cegb,kin8nm,16,4,8,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,california_housing,1024,4,1,0.25,1.0778690788012046,1.0995719172390273,12
cegb,california_housing,8,8,2,0.0,0.8008610904245628,0.8244596077075775,56
cegb,california_housing,512,512,8,0.0,0.06726068276695166,0.19886375608205165,31200
cegb,kin8nm,2,1,8,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,32,1,2,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,256,1,4,0.5,1.327621723579905,1.347324659892472,1
cegb,kin8nm,4,1,1,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,16,16,4,0.0,0.44873408408337834,0.4767256716279527,492
cegb,california_housing,16,16,1,0.015625,0.7890813704196586,0.8136083813470519,48
cegb,california_housing,1,1,8,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,32,16,1,0.0625,0.7890813704196586,0.8136083813470519,48
cegb,california_housing,8,8,8,0.0625,0.692117092201838,0.7109554735388584,272
cegb,kin8nm,1,1,2,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,16,3,8,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,32,29,2,0.015625,0.4965622690111672,0.523889636423488,201
ccp,covtype,32,32,4,0.0078125,1.19389872661908,0.7284665628254003,62
cegb,mushroom,1024,84,1,0.015625,0.9746114786890291,0.976,252
cegb,california_housing,256,7,8,0.125,0.8197573711541677,0.8399395087836652,101
cegb,california_housing,512,32,1,0.03125,0.6492240303000508,0.6723931528164611,96
cegb,kin8nm,4,4,4,0.0,0.053196257842873296,0.05596308768947033,124
cegb,covtype,1024,1,1,0.25,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,512,1,2,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,512,28,1,0.015625,0.7317973619271572,0.728784971128112,84
cegb,mushroom,1024,1024,4,0.0,1.0,1.0,7616
cegb,covtype,128,9,2,0.03125,0.731192812531599,0.728260027710128,47
ccp,wine,256,256,4,0.0625,1.2802360586551225,0.45076923076923076,1792
cegb,kin8nm,4,1,8,0.25,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,32,1,4,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1,1,4,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,8,1,2,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,8,1,1,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,64,12,2,0.0625,0.7319113618752011,0.7588531109708108,72
cegb,california_housing,32,32,8,0.0,0.23945153588619952,0.2762133173424171,1952
cegb,california_housing,2,2,1,0.125,1.1840586067669492,1.204435949687965,6
ccp,wine,256,256,8,0.25,1.2802360586551225,0.45076923076923076,1792
cegb,california_housing,2,2,4,0.0078125,1.0575260443843115,1.0785425044894803,62
cegb,california_housing,64,4,1,0.25,1.0778690788012046,1.0995719172390273,12
cegb,california_housing,2,2,2,0.03125,1.1220749409729727,1.1410828966518654,14
cegb,kin8nm,1,1,8,0.0078125,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,4,4,2,0.125,0.9967057746780587,1.0166498380981528,24
cegb,kin8nm,2,1,2,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,4,1,1,0.5,1.327621723579905,1.347324659892472,1
cegb,kin8nm,2,1,4,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,64,18,4,0.015625,0.469169076930697,0.4972298788586069,444
cegb,california_housing,128,128,1,0.0,0.43638072517488297,0.46201277585633616,384
cegb,mushroom,512,6,4,0.125,0.9706108632097246,0.9698461538461538,88
cegb,kin8nm,16,1,2,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,8,8,8,0.0,0.0396690025713459,0.04387102871279024,488
cegb,kin8nm,16,1,1,0.25,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,128,11,4,0.0625,0.680216359669409,0.7020205374431427,149
cegb,california_housing,4,4,4,0.03125,0.876234062993165,0.8994908549555827,118
cegb,california_housing,128,3,2,0.25,1.09572839341621,1.114240879145807,13
cegb,kin8nm,16,1,4,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,512,39,2,0.0078125,0.4378077642146178,0.46584857616512015,271
cegb,california_housing,4,4,8,0.0078125,0.8144621650909348,0.8341763732096096,244
cegb,covtype,256,9,8,0.03125,0.7399103717871212,0.736788206844918,155
cegb,mushroom,512,512,1,0.0,0.9992306508693645,0.9981538461538462,1536
cegb,kin8nm,1,1,1,0.25,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,1024,18,2,0.03125,0.6068822462690745,0.6335775665714034,124
cegb,covtype,128,17,4,0.0078125,0.7632188705468268,0.7598168721977918,449
cegb,california_housing,1024,22,4,0.0078125,0.39044331206214583,0.420726362597542,628
cegb,california_housing,1,1,4,0.0,1.180470490018006,1.200982212154914,31
cegb,california_housing,1,1,1,0.015625,1.2492948562742885,1.2683547415985175,3
cegb,california_housing,8,1,2,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,128,18,8,0.015625,0.4015654228304465,0.43018125320916034,876
cegb,covtype,64,1,8,0.25,0.5121307892058888,0.5134807190864263,1
cegb,california_housing,8,7,4,0.125,0.8396333782488427,0.8598468083692412,69
cegb,kin8nm,32,32,1,0.0,0.0467858433711732,0.048588515478144946,96
cegb,kin8nm,2,1,8,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,covtype,64,64,4,0.0,0.7908000920808332,0.7871655637117803,1982
cegb,california_housing,512,1,8,0.5,1.327621723579905,1.347324659892472,1
cegb,kin8nm,4,4,1,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,california_housing,1024,9,1,0.125,0.9084169311948082,0.9320404371902846,27
cegb,kin8nm,32,1,2,0.25,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,256,256,2,0.0,0.25978582896652297,0.2884129208221685,1792
cegb,california_housing,256,3,4,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,16,16,1,0.0078125,0.7890813704196586,0.8136083813470519,48
ccp,wine,1024,1024,8,0.5,1.2802360586551225,0.45076923076923076,7168
cegb,california_housing,16,1,4,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,1,1,8,0.25,1.2355961376460167,1.2534761221923156,5
cegb,california_housing,32,32,1,0.03125,0.6492240303000508,0.6723931528164611,96
cegb,kin8nm,1,1,2,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,8,8,8,0.03125,0.615911951216608,0.6363263108167253,476
cegb,california_housing,32,32,2,0.0078125,0.4725593596609104,0.5004066485647001,224
cegb,california_housing,16,7,8,0.125,0.8197573711541677,0.8399395087836652,101
cegb,covtype,256,1,1,0.5,0.5121307892058888,0.5134807190864263,1
ccp,wine,1024,1024,8,0.125,1.2802360586551225,0.45076923076923076,7168
ccp,wine,1024,1024,8,0.03125,1.2802360586551225,0.45076923076923076,7168
cegb,kin8nm,32,1,8,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,mushroom,1024,123,1,0.0078125,0.9787659639944607,0.9815384615384616,369
cegb,kin8nm,4,1,4,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,512,55,1,0.015625,0.5540928343053724,0.5779596600640875,165
cegb,california_housing,256,11,8,0.0625,0.6437058273500655,0.664081546941423,283
cegb,kin8nm,4,1,8,0.125,0.06907644570634452,0.07109609713609565,1
cegb,covtype,128,5,1,0.0625,0.7286025012424459,0.7255234374327685,15
cegb,mushroom,512,2,2,0.25,0.9106016310201569,0.912,12
cegb,mushroom,1024,1,4,0.5,0.515156177873519,0.5292307692307693,1
ccp,wine,1024,1024,4,0.0625,1.2802360586551225,0.45076923076923076,7168
cegb,kin8nm,8,1,1,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,32,1,4,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,1,1,4,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,64,18,2,0.03125,0.6068822462690745,0.6335775665714034,124
cegb,kin8nm,8,4,2,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,california_housing,32,1,8,0.5,1.327621723579905,1.347324659892472,1
cegb,covtype,512,1,8,0.5,0.5121307892058888,0.5134807190864263,1
cegb,kin8nm,2,2,1,0.0,0.06360830996260533,0.06548092029734409,6
cegb,california_housing,2,2,8,0.0,1.0238419425042717,1.043257516230987,122
cegb,kin8nm,2,1,2,0.25,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,2,2,1,0.0625,1.1840586067669492,1.204435949687965,6
ccp,covtype,128,128,4,0.0,0.832798711078298,0.804144471313133,3962
cegb,california_housing,64,9,1,0.125,0.9084169311948082,0.9320404371902846,27
cegb,california_housing,2,2,2,0.015625,1.1220749409729727,1.1410828966518654,14
cegb,california_housing,4,4,2,0.0625,0.9765518778189951,0.9967990262674069,28
cegb,kin8nm,2,1,4,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,4,4,1,0.25,1.0778690788012046,1.0995719172390273,12
cegb,kin8nm,16,1,2,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,64,22,4,0.0078125,0.39044331206214583,0.420726362597542,628
cegb,kin8nm,16,1,1,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,128,1,1,0.5,1.327621723579905,1.347324659892472,1
cegb,mushroom,512,12,4,0.0625,0.9706108632097246,0.9698461538461538,174
cegb,kin8nm,8,1,8,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,128,14,4,0.03125,0.5444137217435732,0.5715632009129448,294
ccp,wine,128,128,8,0.0078125,1.194700442984978,0.5484615384615384,928
cegb,california_housing,4,4,4,0.015625,0.8731329017868896,0.8948880630537509,124
cegb,covtype,256,1,2,0.25,0.5121307892058888,0.5134807190864263,1
cegb,california_housing,128,7,2,0.125,0.8862341846469332,0.906915561640453,37
cegb,kin8nm,16,4,4,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,california_housing,8,8,1,0.0,0.9340069121202247,0.9573131347602386,24
cegb,kin8nm,64,4,1,0.0078125,0.059890298240104584,0.061533426162836566,12
ccp,california_housing,1024,1024,8,0.015625,0.46482196477184273,0.4881227910449683,1218
cegb,kin8nm,1,1,1,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,512,512,4,0.0,0.1344886721455036,0.20890052379137647,14130
cegb,california_housing,1024,29,2,0.015625,0.4965622690111672,0.523889636423488,201
cegb,california_housing,1,1,1,0.0078125,1.2492948562742885,1.2683547415985175,3
cegb,california_housing,1,1,4,0.5,1.327621723579905,1.347324659892472,1
ccp,covtype,8,8,8,0.03125,1.3618520318464338,0.6646644234658313,10
cegb,california_housing,8,3,2,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,128,21,8,0.0078125,0.3377284243094638,0.37200752809254284,1219
cegb,kin8nm,32,1,1,0.5,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,64,1,4,0.5,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,8,8,4,0.0625,0.727760376939141,0.7488198474121989,138
cegb,kin8nm,2,1,8,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,kin8nm,32,1,2,0.125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,4,4,2,0.0,0.05692590043209845,0.05910488429394084,28
cegb,kin8nm,64,1,8,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,512,3,8,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,256,1,2,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,1024,16,1,0.0625,0.7890813704196586,0.8136083813470519,48
cegb,california_housing,16,16,2,0.0,0.6292757670018729,0.6565179169449183,112
cegb,california_housing,256,7,4,0.125,0.8396333782488427,0.8598468083692412,69
cegb,california_housing,16,3,4,0.25,1.09572839341621,1.114240879145807,13
cegb,california_housing,1,1,8,0.125,1.1671091151864577,1.186933568595222,61
cegb,kin8nm,1,1,2,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,32,32,1,0.015625,0.6492240303000508,0.6723931528164611,96
cegb,california_housing,8,8,8,0.015625,0.5680439363404232,0.5911870086082494,488
cegb,covtype,256,4,4,0.0625,0.731192812531599,0.728260027710128,20
cegb,california_housing,32,32,4,0.0,0.3077972269675489,0.3391724437252385,978
cegb,california_housing,16,11,8,0.0625,0.6437058273500655,0.664081546941423,283
ccp,wine,512,512,8,0.0625,1.2802360586551225,0.45076923076923076,3584
lgbm_base,kr-vs-kp,1024,1024,8,0.0,0.9956964006259781,0.9796875,56272
cegb,kin8nm,32,1,8,0.015625,0.06606371687997134,0.06802546627389565,3
ccp,california_housing,1024,1024,4,0.0,0.07817631901498194,0.2086558349717412,30094
cegb,kin8nm,4,1,4,0.25,0.06907644570634452,0.07109609713609565,1
lgbm_quant,kr-vs-kp,1024,1024,8,0.0,0.974960876369327,0.9578125,56272
cegb,california_housing,512,89,1,0.0078125,0.48102080336365916,0.5057104266109446,267
cegb,california_housing,256,15,8,0.03125,0.5058831829606891,0.5294005255524643,603
cegb,kin8nm,128,1,1,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,128,4,2,0.0078125,0.059890298240104584,0.061533426162836566,12
cegb,kin8nm,32,1,4,0.03125,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,4,1,8,0.0625,0.06907644570634452,0.07109609713609565,1
cegb,kin8nm,8,1,1,0.015625,0.06606371687997134,0.06802546627389565,3
cegb,mushroom,1024,1024,2,0.0,1.0,1.0,6008
cegb,kin8nm,1,1,4,0.0078125,0.06606371687997134,0.06802546627389565,3
cegb,california_housing,64,29,2,0.015625,0.4965622690111672,0.523889636423488,201
cegb,california_housing,32,3,8,0.25,1.09572839341621,1.114240879145807,13
cegb,covtype,128,14,2,0.015625,0.734611421035307,0.731280603770987,94
cegb,kin8nm,8,8,4,0.0,0.04491416063634249,0.048040972868682245,248
cegb,mushroom,1024,2,4,0.25,0.9604554546853362,0.9661538461538461,30
cegb,california_housing,1024,1024,8,0.0,0.034237208547886776,0.19904673691877633,62390
cegb,kin8nm,2,1,2,0.125,0.06907644570634452,0.07109609713609565,1
cegb,california_housing,2,1,8,0.5,1.327621723579905,1.347324659892472,1
cegb,california_housing,64,16,1,0.0625,0.7890813704196586,0.8136083813470519,48
