no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split,max_trees
36.0,5.0,9.0,1067.0,740.0,55067.0,79920.0,0.0,0.54977,0.7693490351209309,0.000976562,0.015625,50
31.0,7.0,9.0,1379.0,984.0,107582.0,107648.0,0.0,0.554782,0.7651240693208448,0.000976562,0.015625,50
64.0,3.0,9.0,678.0,464.0,30572.0,46768.0,0.0,0.563143,0.7579917800659841,0.000976562,0.015625,500
36.0,5.0,9.0,1067.0,740.0,55067.0,79920.0,0.0,0.54977,0.7693490351209309,0.000976562,0.015625,500
31.0,7.0,9.0,1379.0,984.0,107582.0,107648.0,0.0,0.554782,0.7651240693208448,0.000976562,0.015625,500
64.0,3.0,9.0,678.0,464.0,30572.0,46768.0,0.0,0.563143,0.7579917800659841,0.000976562,0.015625,5000
36.0,5.0,9.0,1067.0,740.0,55067.0,79920.0,0.0,0.54977,0.7693490351209309,0.000976562,0.015625,5000
31.0,7.0,9.0,1379.0,984.0,107582.0,107648.0,0.0,0.554782,0.7651240693208448,0.000976562,0.015625,5000
9.0,3.0,8.0,135.0,80.0,5452.0,8160.0,0.0,0.809202,0.5003025352562338,0.000976562,0.03125,10
9.0,5.0,9.0,470.0,297.0,20777.0,32464.0,0.0,0.736817,0.5857020306646152,0.000976562,0.03125,10
9.0,7.0,9.0,769.0,502.0,44107.0,55424.0,0.0,0.704818,0.620906252525587,0.000976562,0.03125,10
54.0,3.0,9.0,548.0,376.0,24822.0,37712.0,0.0,0.574363,0.7482524214283113,0.000976562,0.03125,100
33.0,5.0,9.0,854.0,587.0,45706.0,63024.0,0.0,0.571811,0.7504838988006477,0.000976562,0.03125,100
29.0,7.0,9.0,1062.0,735.0,92095.0,79920.0,0.0,0.569839,0.7522025831065563,0.000976562,0.03125,100
54.0,3.0,9.0,548.0,376.0,24822.0,37712.0,0.0,0.574363,0.7482524214283113,0.000976562,0.03125,1000
