model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,nodes
ccp,kr-vs-kp,1024,1024,8,0.0625,1.38470144,0.53125,1024
ccp,kr-vs-kp,1024,1024,8,0.25,1.38470144,0.53125,1024
ccp,kr-vs-kp,1024,1024,8,0.03125,1.05999266,0.9109375,1042
ccp,kr-vs-kp,1024,1024,8,0.125,1.38470144,0.53125,1024
ccp,kr-vs-kp,1024,1024,8,0.5,1.38470144,0.53125,1024
ccp,mushroom,256,256,8,0.015625,0.56812588,0.9778461538461538,314
ccp,covtype,8,8,1,0.0625,1.38571297,0.513781916129532,8
ccp,covtype,2,2,4,0.25,1.38571297,0.513781916129532,2
ccp,kr-vs-kp,1024,1024,8,0.0,0.0086779,0.9765625,156126
ccp,mushroom,1,1,4,0.03125,1.25404604,0.9076923076923077,7
ccp,mushroom,2,2,8,0.03125,1.14726569,0.9076923076923077,14
ccp,mushroom,1,1,1,0.5,1.38503072,0.5187692307692308,1
ccp,mushroom,8,8,1,0.03125,1.0240567,0.8996923076923077,24
ccp,mushroom,2,2,4,0.125,1.38503072,0.5187692307692308,2
ccp,covtype,1,1,8,0.015625,1.3430016,0.7265819298985396,5
ccp,mushroom,32,32,2,0.125,1.38503072,0.5187692307692308,32
ccp,mushroom,8,8,2,0.0078125,0.69558507,0.9575384615384616,48
ccp,mushroom,4,4,1,0.0078125,1.17192734,0.8073846153846154,12
ccp,mushroom,16,16,1,0.125,1.38503072,0.5187692307692308,16
ccp,mushroom,1,1,8,0.0078125,1.21878037,0.9501538461538461,13
ccp,mushroom,4,4,8,0.125,1.38503072,0.5187692307692308,4
ccp,mushroom,16,16,2,0.03125,0.75978758,0.9575384615384616,46
ccp,mushroom,4,4,4,0.5,1.38503072,0.5187692307692308,4
ccp,mushroom,32,32,1,0.5,1.38503072,0.5187692307692308,32
ccp,mushroom,2,2,2,0.5,1.38503072,0.5187692307692308,2
ccp,mushroom,8,8,8,0.5,1.38503072,0.5187692307692308,8
ccp,mushroom,16,16,4,0.0078125,0.43855556,0.9778461538461538,104
ccp,mushroom,64,64,2,0.5,1.38503072,0.5187692307692308,64
ccp,mushroom,32,32,4,0.03125,0.7597875,0.9575384615384616,62
ccp,mushroom,128,128,1,0.015625,0.66498462,0.9575384615384616,176
ccp,mushroom,1,1,2,0.125,1.38503072,0.5187692307692308,1
ccp,covtype,8,8,2,0.015625,1.26555588,0.7289656893539753,22
ccp,covtype,16,16,1,0.25,1.38571297,0.513781916129532,16
ccp,mushroom,32,32,8,0.0078125,0.43855556,0.9778461538461538,120
ccp,mushroom,64,64,4,0.125,1.38503072,0.5187692307692308,64
ccp,mushroom,128,128,2,0.03125,0.7597875,0.9575384615384616,158
ccp,mushroom,256,256,1,0.0078125,0.49596047,0.9673846153846154,334
ccp,mushroom,256,256,1,0.0625,1.21725304,0.8572307692307692,262
ccp,covtype,4,4,4,0.0,1.2129221,0.74788946929081,124
ccp,mushroom,256,256,1,0.5,1.38503072,0.5187692307692308,256
lgbm_base,kr-vs-kp,32,32,1,0.0,0.9025821596244131,0.9109375,96
lgbm_quant,kr-vs-kp,32,32,1,0.0,None,0.9109375,96
ccp,mushroom,64,64,8,0.03125,0.7597875,0.9575384615384616,94
ccp,mushroom,512,512,2,0.25,1.38503072,0.5187692307692308,512
ccp,mushroom,256,256,2,0.03125,0.7597875,0.9575384615384616,286
ccp,mushroom,256,256,2,0.25,1.38503072,0.5187692307692308,256
ccp,mushroom,128,128,4,0.0625,1.17792425,0.9175384615384615,134
ccp,mushroom,256,256,4,0.0,07,1.0,6872
ccp,mushroom,512,512,2,0.0625,1.17792425,0.9175384615384615,518
ccp,mushroom,512,512,2,0.015625,0.54016792,0.9575384615384616,564
ccp,mushroom,512,512,2,0.03125,0.7597875,0.9575384615384616,542
ccp,mushroom,512,512,2,0.125,1.38503072,0.5187692307692308,512
ccp,mushroom,512,512,2,0.0078125,0.42236433,0.9747692307692307,584
ccp,mushroom,128,128,8,0.125,1.38503072,0.5187692307692308,128
ccp,covtype,2,2,8,0.0625,1.38571297,0.513781916129532,2
ccp,mushroom,512,512,4,0.0,09,1.0,8722
ccp,covtype,1,1,1,0.5,1.38571297,0.513781916129532,1
ccp,mushroom,512,512,8,0.0,08,1.0,6576
ccp,mushroom,256,256,4,0.125,1.38503072,0.5187692307692308,256
ccp,mushroom,256,256,4,0.015625,0.56812588,0.9778461538461538,314
ccp,covtype,1,1,2,0.125,1.38571297,0.513781916129532,1
ccp,mushroom,256,256,8,0.5,1.38503072,0.5187692307692308,256
ccp,mushroom,512,512,4,0.0625,1.17792425,0.9175384615384615,518
lgbm_base,kr-vs-kp,2,2,1,0.0,0.6678403755868545,0.63125,6
lgbm_quant,kr-vs-kp,2,2,1,0.0,None,0.63125,6
ccp,mushroom,1,1,4,0.015625,1.23186357,0.9323076923076923,9
ccp,covtype,16,16,2,0.0625,1.38571297,0.513781916129532,16
ccp,mushroom,512,512,4,0.25,1.38503072,0.5187692307692308,512
ccp,mushroom,512,512,4,0.5,1.38503072,0.5187692307692308,512
lgbm_base,kr-vs-kp,8,8,4,0.0,0.9432707355242567,0.93125,150
lgbm_quant,kr-vs-kp,8,8,4,0.0,None,0.93125,150
lgbm_base,breastcancer,8,8,4,0.0,0.9736263736263736,0.956140350877193,126
lgbm_quant,breastcancer,8,8,4,0.0,None,0.956140350877193,126
ccp,mushroom,2,2,8,0.015625,1.10664543,0.9323076923076923,18
lgbm_base,kr-vs-kp,4,4,2,0.0,0.9025821596244131,0.9109375,26
lgbm_quant,kr-vs-kp,4,4,2,0.0,None,0.9109375,26
ccp,mushroom,1,1,1,0.25,1.38503072,0.5187692307692308,1
ccp,covtype,2,2,2,0.5,1.38571297,0.513781916129532,2
ccp,mushroom,8,8,1,0.015625,1.0240567,0.8996923076923077,24
ccp,mushroom,512,512,4,0.03125,0.7597875,0.9575384615384616,542
ccp,mushroom,2,2,4,0.0625,1.17792439,0.9175384615384615,8
ccp,mushroom,512,512,4,0.125,1.38503072,0.5187692307692308,512
ccp,covtype,1,1,4,0.03125,1.36190793,0.6656540708931783,3
ccp,mushroom,2,2,1,0.0,1.26883078,0.7206153846153847,6
ccp,mushroom,4,4,8,0.0625,1.17792434,0.9175384615384615,10
ccp,mushroom,4,4,2,0.0,0.92722718,0.9101538461538462,28
ccp,mushroom,32,32,2,0.0625,1.17792425,0.9175384615384615,38
ccp,mushroom,8,8,4,0.0,0.55244456,0.9852307692307692,200
ccp,covtype,4,4,1,0.0078125,1.31320528,0.6677280276757055,12
ccp,mushroom,1024,1024,1,0.0,0.00837972,1.0,3072
ccp,mushroom,16,16,1,0.0625,1.21725304,0.8572307692307692,22
ccp,covtype,32,32,1,0.0,1.14431446,0.7295422665507775,96
ccp,mushroom,1024,1024,1,0.25,1.38503072,0.5187692307692308,1024
ccp,mushroom,4,4,4,0.25,1.38503072,0.5187692307692308,4
ccp,mushroom,1024,1024,1,0.125,1.38503072,0.5187692307692308,1024
ccp,mushroom,2,2,2,0.25,1.38503072,0.5187692307692308,2
ccp,mushroom,1024,1024,1,0.0625,1.21725304,0.8572307692307692,1030
ccp,mushroom,1024,1024,1,0.5,1.38503072,0.5187692307692308,1024
ccp,mushroom,32,32,1,0.25,1.38503072,0.5187692307692308,32
ccp,mushroom,1024,1024,1,0.03125,0.87985031,0.9563076923076923,1050
ccp,mushroom,16,16,2,0.015625,0.54016834,0.9575384615384616,68
ccp,mushroom,8,8,8,0.25,1.38503072,0.5187692307692308,8
ccp,mushroom,64,64,2,0.25,1.38503072,0.5187692307692308,64
ccp,mushroom,512,512,4,0.015625,0.56812588,0.9778461538461538,570
ccp,mushroom,256,256,8,0.0625,1.17792425,0.9175384615384615,262
ccp,mushroom,16,16,8,0.0,0.2058155,1.0,808
ccp,mushroom,1,1,2,0.0625,1.32101433,0.7981538461538461,3
ccp,mushroom,512,512,4,0.0078125,0.43855556,0.9778461538461538,600
ccp,mushroom,32,32,4,0.015625,0.56812588,0.9778461538461538,90
ccp,mushroom,128,128,1,0.0078125,0.49596047,0.9673846153846154,206
ccp,mushroom,64,64,1,0.0,0.34234545,0.9753846153846154,192
ccp,mushroom,64,64,4,0.0625,1.17792425,0.9175384615384615,70
ccp,mushroom,128,128,2,0.015625,0.54016792,0.9575384615384616,180
ccp,mushroom,1024,1024,1,0.015625,0.66498462,0.9575384615384616,1072
ccp,mushroom,256,256,1,0.03125,0.87985031,0.9563076923076923,282
ccp,mushroom,256,256,1,0.25,1.38503072,0.5187692307692308,256
ccp,mushroom,256,256,2,0.0,0.00313919,1.0,1716
ccp,mushroom,256,256,8,0.0078125,0.43855556,0.9778461538461538,344
ccp,covtype,8,8,1,0.03125,1.36190793,0.6656540708931783,10
ccp,mushroom,512,512,8,0.25,1.38503072,0.5187692307692308,512
ccp,mushroom,512,512,8,0.5,1.38503072,0.5187692307692308,512
ccp,mushroom,512,512,8,0.125,1.38503072,0.5187692307692308,512
ccp,mushroom,512,512,8,0.0625,1.17792425,0.9175384615384615,518
ccp,mushroom,64,64,8,0.015625,0.56812588,0.9778461538461538,122
ccp,covtype,2,2,4,0.125,1.38571297,0.513781916129532,2
ccp,mushroom,256,256,2,0.015625,0.54016792,0.9575384615384616,308
ccp,mushroom,128,128,4,0.03125,0.7597875,0.9575384615384616,158
ccp,mushroom,256,256,2,0.125,1.38503072,0.5187692307692308,256
lgbm_base,breastcancer,8,8,8,0.0,0.9736263736263736,0.956140350877193,228
lgbm_quant,breastcancer,8,8,8,0.0,None,0.956140350877193,228
ccp,mushroom,512,512,8,0.03125,0.7597875,0.9575384615384616,542
ccp,mushroom,512,512,8,0.015625,0.56812588,0.9778461538461538,570
ccp,mushroom,1024,1024,1,0.0078125,0.49596047,0.9673846153846154,1102
ccp,mushroom,128,128,8,0.0625,1.17792425,0.9175384615384615,134
ccp,mushroom,512,512,8,0.0078125,0.43855556,0.9778461538461538,600
ccp,covtype,1,1,8,0.0078125,1.3430016,0.7265819298985396,5
ccp,covtype,4,4,8,0.25,1.38571297,0.513781916129532,4
ccp,mushroom,256,256,4,0.5,1.38503072,0.5187692307692308,256
ccp,mushroom,1,1,4,0.0078125,1.21878037,0.9501538461538461,13
ccp,mushroom,8,8,1,0.0078125,1.0240567,0.8996923076923077,24
lgbm_base,kr-vs-kp,16,16,8,0.0,0.9714397496087637,0.9546875,940
ccp,mushroom,2,2,8,0.0078125,1.09349638,0.9501538461538461,22
lgbm_quant,kr-vs-kp,16,16,8,0.0,None,0.9546875,940
ccp,mushroom,1,1,1,0.125,1.38503072,0.5187692307692308,1
ccp,mushroom,2,2,4,0.03125,1.14726569,0.9076923076923077,14
ccp,covtype,1,1,1,0.25,1.38571297,0.513781916129532,1
ccp,mushroom,2,2,1,0.5,1.38503072,0.5187692307692308,2
ccp,mushroom,4,4,8,0.03125,0.93739989,0.9076923076923077,24
ccp,mushroom,32,32,1,0.125,1.38503072,0.5187692307692308,32
ccp,mushroom,4,4,2,0.5,1.38503072,0.5187692307692308,4
ccp,mushroom,16,16,1,0.03125,0.87985066,0.9563076923076923,42
ccp,mushroom,256,256,4,0.0625,1.17792425,0.9175384615384615,262
ccp,mushroom,8,8,4,0.5,1.38503072,0.5187692307692308,8
ccp,mushroom,32,32,2,0.03125,0.7597875,0.9575384615384616,62
ccp,mushroom,2,2,2,0.125,1.38503072,0.5187692307692308,2
ccp,mushroom,16,16,2,0.0078125,0.42236434,0.9747692307692307,88
ccp,mushroom,4,4,4,0.125,1.38503072,0.5187692307692308,4
ccp,mushroom,8,8,8,0.125,1.38503072,0.5187692307692308,8
ccp,mushroom,256,256,4,0.0078125,0.43855556,0.9778461538461538,344
ccp,covtype,8,8,2,0.0078125,1.19400044,0.7289656893539753,38
ccp,mushroom,1,1,2,0.03125,1.25404604,0.9076923076923077,7
ccp,mushroom,64,64,2,0.125,1.38503072,0.5187692307692308,64
ccp,covtype,1,1,2,0.0625,1.38571297,0.513781916129532,1
ccp,mushroom,1024,1024,2,0.0,08,1.0,7088
ccp,mushroom,16,16,8,0.5,1.38503072,0.5187692307692308,16
ccp,mushroom,32,32,4,0.0078125,0.43855556,0.9778461538461538,120
ccp,mushroom,64,64,1,0.5,1.38503072,0.5187692307692308,64
ccp,covtype,16,16,1,0.125,1.38571297,0.513781916129532,16
ccp,mushroom,1024,1024,2,0.5,1.38503072,0.5187692307692308,1024
ccp,mushroom,128,128,2,0.0,0.02331724,0.9993846153846154,854
ccp,mushroom,1024,1024,2,0.25,1.38503072,0.5187692307692308,1024
ccp,covtype,4,4,4,0.5,1.38571297,0.513781916129532,4
ccp,mushroom,64,64,4,0.03125,0.7597875,0.9575384615384616,94
ccp,mushroom,128,128,2,0.0078125,0.42236433,0.9747692307692307,200
lgbm_base,kr-vs-kp,64,64,2,0.0,0.9471830985915493,0.934375,446
lgbm_quant,kr-vs-kp,64,64,2,0.0,None,0.934375,446
ccp,mushroom,1024,1024,2,0.125,1.38503072,0.5187692307692308,1024
ccp,mushroom,256,256,8,0.25,1.38503072,0.5187692307692308,256
ccp,covtype,2,2,2,0.25,1.38571297,0.513781916129532,2
ccp,mushroom,1024,1024,2,0.0625,1.17792425,0.9175384615384615,1030
ccp,covtype,1,1,4,0.015625,1.3430016,0.7265819298985396,5
ccp,mushroom,1024,1024,4,0.0,09,1.0,9234
ccp,california_housing,1,1,1,0.0,1.25626492,1.2379116426481371,3
ccp,mushroom,1024,1024,8,0.0,08,1.0,7088
ccp,california_housing,1,1,2,0.25,1.25626492,1.2379116426481371,3
ccp,california_housing,1,1,4,0.0625,1.22196434,1.2022735691794748,7
ccp,mushroom,64,64,8,0.0078125,0.43855556,0.9778461538461538,152
ccp,covtype,32,32,2,0.25,1.38571297,0.513781916129532,32
ccp,mushroom,1024,1024,2,0.03125,0.7597875,0.9575384615384616,1054
ccp,mushroom,1024,1024,2,0.0078125,0.42236433,0.9747692307692307,1096
ccp,mushroom,1024,1024,2,0.015625,0.54016792,0.9575384615384616,1076
ccp,mushroom,256,256,8,0.03125,0.7597875,0.9575384615384616,286
ccp,california_housing,1,1,8,0.015625,1.20199058,1.1838871659522532,13
ccp,california_housing,2,2,2,0.0,1.12786517,1.1137509089840023,14
ccp,mushroom,128,128,4,0.015625,0.56812588,0.9778461538461538,186
ccp,covtype,4,4,2,0.0,1.24634754,0.7289656893539753,28
ccp,covtype,16,16,4,0.015625,1.26555586,0.7289656893539753,30
ccp,california_housing,2,2,4,0.25,1.18923314,1.177697283587169,6
lgbm_base,kr-vs-kp,1,1,8,0.0,0.9534428794992176,0.9296875,53
lgbm_base,kr-vs-kp,16,16,4,0.0,0.9432707355242567,0.93125,302
lgbm_quant,kr-vs-kp,1,1,8,0.0,None,0.9296875,53
lgbm_quant,kr-vs-kp,16,16,4,0.0,None,0.93125,302
ccp,california_housing,2,2,8,0.0625,1.12254771,1.108290813065406,14
ccp,mushroom,1,1,8,0.0,1.19501573,1.0,71
lgbm_base,breastcancer,8,8,2,0.0,0.9648351648351648,0.956140350877193,56
lgbm_quant,breastcancer,8,8,2,0.0,None,0.956140350877193,56
lgbm_base,kr-vs-kp,4,4,1,0.0,0.7554773082942097,0.7515625,12
lgbm_quant,kr-vs-kp,4,4,1,0.0,None,0.7515625,12
ccp,mushroom,8,8,2,0.0,0.66419789,0.9476923076923077,56
ccp,mushroom,4,4,1,0.0,1.17192734,0.8073846153846154,12
ccp,mushroom,1,1,1,0.0625,1.32101433,0.7981538461538461,3
lgbm_base,kr-vs-kp,8,8,2,0.0,0.9025821596244131,0.9109375,54
lgbm_quant,kr-vs-kp,8,8,2,0.0,None,0.9109375,54
ccp,covtype,2,2,8,0.03125,1.36190793,0.6656540708931783,4
ccp,mushroom,2,2,4,0.015625,1.10664543,0.9323076923076923,18
ccp,mushroom,4,4,8,0.015625,0.91466689,0.9323076923076923,36
ccp,covtype,8,8,1,0.015625,1.30019238,0.7281051263736736,18
ccp,mushroom,2,2,1,0.25,1.38503072,0.5187692307692308,2
ccp,mushroom,4,4,2,0.25,1.38503072,0.5187692307692308,4
ccp,mushroom,8,8,4,0.25,1.38503072,0.5187692307692308,8
ccp,mushroom,16,16,1,0.015625,0.81075101,0.9575384615384616,48
ccp,mushroom,32,32,1,0.0625,1.21725304,0.8572307692307692,38
ccp,mushroom,128,128,8,0.03125,0.7597875,0.9575384615384616,158
ccp,california_housing,4,4,1,0.015625,1.08163235,1.0792953463395287,12
ccp,mushroom,4,4,4,0.0625,1.17792434,0.9175384615384615,10
ccp,mushroom,2,2,2,0.0625,1.17792439,0.9175384615384615,8
ccp,mushroom,8,8,8,0.0625,1.17792429,0.9175384615384615,14
ccp,mushroom,16,16,4,0.0,0.26707806,0.9901538461538462,414
ccp,mushroom,32,32,2,0.015625,0.54016794,0.9575384615384616,84
ccp,covtype,2,2,4,0.0625,1.38571297,0.513781916129532,2
ccp,mushroom,1,1,2,0.015625,1.25404604,0.9076923076923077,7
ccp,mushroom,64,64,2,0.0625,1.17792425,0.9175384615384615,70
ccp,california_housing,4,4,4,0.0,0.87624596,0.8737511790964566,124
ccp,covtype,2,2,1,0.0,1.3424921,0.6677280276757055,6
ccp,mushroom,16,16,8,0.25,1.38503072,0.5187692307692308,16
ccp,mushroom,32,32,8,0.0,0.03970953,1.0,1388
ccp,mushroom,64,64,1,0.25,1.38503072,0.5187692307692308,64
ccp,california_housing,4,4,8,0.25,1.08163235,1.0792953463395287,12
ccp,california_housing,8,8,1,0.0625,0.93730046,0.9408461703917937,24
ccp,covtype,1,1,1,0.125,1.38571297,0.513781916129532,1
ccp,california_housing,8,8,2,0.015625,0.80316573,0.8103766392825488,56
ccp,mushroom,128,128,2,0.5,1.38503072,0.5187692307692308,128
ccp,mushroom,64,64,4,0.015625,0.56812588,0.9778461538461538,122
ccp,mushroom,1024,1024,4,0.03125,0.7597875,0.9575384615384616,1054
ccp,mushroom,1024,1024,4,0.5,1.38503072,0.5187692307692308,1024
ccp,mushroom,1024,1024,4,0.0625,1.17792425,0.9175384615384615,1030
ccp,mushroom,1024,1024,4,0.125,1.38503072,0.5187692307692308,1024
ccp,mushroom,128,128,4,0.0,04,1.0,3062
ccp,mushroom,1024,1024,4,0.015625,0.56812588,0.9778461538461538,1082
ccp,california_housing,16,16,1,0.25,1.08163235,1.0792953463395287,24
ccp,mushroom,1024,1024,4,0.25,1.38503072,0.5187692307692308,1024
ccp,covtype,1,1,2,0.03125,1.36190793,0.6656540708931783,3
ccp,california_housing,8,8,8,0.0,0.46339951,0.520793899822149,3848
ccp,california_housing,1,1,1,0.5,1.33677821,1.3106960720039365,1
ccp,mushroom,1024,1024,4,0.0078125,0.43855556,0.9778461538461538,1112
ccp,california_housing,16,16,2,0.0625,0.77527634,0.7888159990674228,58
ccp,california_housing,1,1,2,0.125,1.25626492,1.2379116426481371,3
ccp,california_housing,1,1,4,0.03125,1.21063718,1.1899355291515794,9
ccp,california_housing,16,16,4,0.015625,0.53137035,0.5510865609384015,172
ccp,mushroom,128,128,1,0.0,0.18360134,0.9883076923076923,384
ccp,california_housing,32,32,1,0.0,0.64939144,0.6661326248952822,96
ccp,california_housing,1,1,8,0.0078125,1.18632322,1.167572472884688,27
ccp,california_housing,2,2,2,0.5,1.33677821,1.3106960720039365,2
ccp,covtype,16,16,2,0.03125,1.36190793,0.6656540708931783,18
ccp,california_housing,2,2,4,0.125,1.16461672,1.1517762245037346,8
ccp,california_housing,32,32,2,0.25,1.08163235,1.0792953463395287,40
ccp,covtype,32,32,1,0.5,1.38571297,0.513781916129532,32
ccp,covtype,2,2,2,0.125,1.38571297,0.513781916129532,2
ccp,covtype,1,1,4,0.0078125,1.3430016,0.7265819298985396,5
ccp,mushroom,128,128,4,0.0078125,0.43855556,0.9778461538461538,216
ccp,california_housing,32,32,4,0.0625,0.77368783,0.7873464444775544,74
ccp,mushroom,1,1,8,0.5,1.38503072,0.5187692307692308,1
ccp,california_housing,2,2,8,0.03125,1.10550965,1.0908487501838717,18
ccp,mushroom,8,8,2,0.5,1.38503072,0.5187692307692308,8
ccp,mushroom,4,4,1,0.5,1.38503072,0.5187692307692308,4
ccp,mushroom,1,1,1,0.03125,1.32101433,0.7981538461538461,3
ccp,mushroom,2,2,4,0.0078125,1.09349638,0.9501538461538461,22
ccp,mushroom,4,4,8,0.0078125,0.90141835,0.9323076923076923,40
ccp,mushroom,2,2,1,0.125,1.38503072,0.5187692307692308,2
ccp,mushroom,4,4,2,0.125,1.38503072,0.5187692307692308,4
lgbm_base,kr-vs-kp,64,64,1,0.0,0.9417057902973396,0.925,192
lgbm_quant,kr-vs-kp,64,64,1,0.0,None,0.925,192
ccp,mushroom,8,8,4,0.125,1.38503072,0.5187692307692308,8
ccp,california_housing,4,4,1,0.0078125,1.08163235,1.0792953463395287,12
ccp,mushroom,16,16,1,0.0078125,0.81075101,0.9575384615384616,48
ccp,mushroom,32,32,1,0.03125,0.87985032,0.9563076923076923,58
ccp,mushroom,8,8,8,0.03125,0.75978794,0.9575384615384616,38
ccp,mushroom,2,2,2,0.03125,1.14726569,0.9076923076923077,14
ccp,mushroom,4,4,4,0.03125,0.93739989,0.9076923076923077,24
ccp,mushroom,1,1,2,0.0078125,1.25404604,0.9076923076923077,7
ccp,mushroom,16,16,4,0.5,1.38503072,0.5187692307692308,16
ccp,california_housing,32,32,8,0.015625,0.48741832,0.5074153818042239,216
ccp,mushroom,32,32,2,0.0078125,0.42236433,0.9747692307692307,104
ccp,mushroom,64,64,2,0.03125,0.7597875,0.9575384615384616,94
ccp,covtype,8,8,8,0.0,0.99914147,0.8181544366324449,3652
ccp,california_housing,4,4,4,0.5,1.33677821,1.3106960720039365,4
ccp,covtype,16,16,1,0.0625,1.38571297,0.513781916129532,16
ccp,mushroom,16,16,8,0.125,1.38503072,0.5187692307692308,16
ccp,mushroom,64,64,1,0.125,1.38503072,0.5187692307692308,64
ccp,mushroom,1024,1024,8,0.5,1.38503072,0.5187692307692308,1024
ccp,mushroom,1024,1024,8,0.0625,1.17792425,0.9175384615384615,1030
ccp,mushroom,1024,1024,8,0.125,1.38503072,0.5187692307692308,1024
ccp,california_housing,8,8,1,0.03125,0.93730046,0.9408461703917937,24
ccp,mushroom,32,32,8,0.5,1.38503072,0.5187692307692308,32
ccp,california_housing,4,4,8,0.125,1.0613569,1.0581103546159767,14
ccp,mushroom,1024,1024,8,0.25,1.38503072,0.5187692307692308,1024
ccp,california_housing,8,8,2,0.0078125,0.80316573,0.8103766392825488,56
ccp,covtype,4,4,4,0.25,1.38571297,0.513781916129532,4
ccp,mushroom,128,128,8,0.015625,0.56812588,0.9778461538461538,186
ccp,mushroom,128,128,2,0.25,1.38503072,0.5187692307692308,128
ccp,covtype,4,4,2,0.5,1.38571297,0.513781916129532,4
ccp,mushroom,64,64,4,0.0078125,0.43855556,0.9778461538461538,152
ccp,california_housing,16,16,1,0.125,0.91069445,0.9170221495003299,34
ccp,california_housing,1,1,1,0.25,1.25626492,1.2379116426481371,3
ccp,covtype,2,2,1,0.5,1.38571297,0.513781916129532,2
ccp,california_housing,1,1,2,0.0625,1.22196434,1.2022735691794748,7
ccp,covtype,1,1,1,0.0625,1.38571297,0.513781916129532,1
ccp,california_housing,64,64,2,0.0,0.35840018,0.3822323441091463,448
ccp,california_housing,16,16,2,0.03125,0.66087615,0.6774663337043533,90
ccp,california_housing,8,8,8,0.5,1.33677821,1.3106960720039365,8
ccp,mushroom,128,128,4,0.5,1.38503072,0.5187692307692308,128
ccp,california_housing,1,1,4,0.015625,1.20199058,1.1838871659522532,13
ccp,covtype,8,8,1,0.0078125,1.26721677,0.7281051263736736,24
ccp,california_housing,128,128,1,0.03125,0.64939144,0.6661326248952822,192
ccp,mushroom,1024,1024,8,0.03125,0.7597875,0.9575384615384616,1054
ccp,california_housing,2,2,1,0.0,1.18923314,1.177697283587169,6
ccp,california_housing,2,2,2,0.25,1.18923314,1.177697283587169,6
ccp,california_housing,16,16,4,0.0078125,0.4774049,0.49493620377484315,268
ccp,mushroom,128,128,1,0.5,1.38503072,0.5187692307692308,128
ccp,covtype,2,2,4,0.03125,1.36190793,0.6656540708931783,4
ccp,california_housing,32,32,1,0.5,1.33677821,1.3106960720039365,32
ccp,covtype,1,1,2,0.015625,1.3430016,0.7265819298985396,5
ccp,california_housing,2,2,4,0.0625,1.12254771,1.108290813065406,14
ccp,california_housing,64,64,4,0.25,1.08163235,1.0792953463395287,72
ccp,california_housing,128,128,2,0.0625,0.77527634,0.7888159990674228,170
ccp,mushroom,1024,1024,8,0.0078125,0.43855556,0.9778461538461538,1112
ccp,california_housing,32,32,2,0.125,0.8988294,0.9040924096015889,52
lgbm_base,kr-vs-kp,1,1,4,0.0,0.9432707355242567,0.93125,19
lgbm_quant,kr-vs-kp,1,1,4,0.0,None,0.93125,19
lgbm_base,breastcancer,1,1,4,0.0,0.6285714285714286,0.6228070175438597,15
lgbm_quant,breastcancer,1,1,4,0.0,None,0.6228070175438597,15
lgbm_base,kr-vs-kp,16,16,2,0.0,0.9385758998435054,0.9328125,110
lgbm_quant,kr-vs-kp,16,16,2,0.0,None,0.9328125,110
ccp,mushroom,1024,1024,8,0.015625,0.56812588,0.9778461538461538,1082
lgbm_base,kr-vs-kp,2,2,8,0.0,0.9655712050078247,0.940625,112
ccp,mushroom,1,1,8,0.25,1.38503072,0.5187692307692308,1
lgbm_quant,kr-vs-kp,2,2,8,0.0,None,0.940625,112
ccp,mushroom,1,1,1,0.015625,1.32101433,0.7981538461538461,3
ccp,mushroom,8,8,2,0.25,1.38503072,0.5187692307692308,8
ccp,california_housing,2,2,8,0.015625,1.08580662,1.0735514150718135,28
ccp,mushroom,4,4,1,0.25,1.38503072,0.5187692307692308,4
ccp,mushroom,8,8,1,0.0,1.0240567,0.8996923076923077,24
lgbm_base,kr-vs-kp,8,8,1,0.0,0.9025821596244131,0.9109375,24
lgbm_quant,kr-vs-kp,8,8,1,0.0,None,0.9109375,24
ccp,mushroom,2,2,8,0.0,1.03947222,1.0,132
ccp,mushroom,2,2,1,0.0625,1.26883078,0.7206153846153847,6
ccp,mushroom,4,4,2,0.0625,1.17792434,0.9175384615384615,10
ccp,covtype,8,8,4,0.0,1.11782678,0.760918392812578,248
ccp,mushroom,8,8,4,0.0625,1.17792429,0.9175384615384615,14
ccp,mushroom,4,4,4,0.015625,0.91466689,0.9323076923076923,36
ccp,mushroom,128,128,8,0.0,06,1.0,4746
ccp,mushroom,8,8,8,0.015625,0.65635384,0.96,58
ccp,mushroom,2,2,2,0.015625,1.14726569,0.9076923076923077,14
ccp,california_housing,4,4,2,0.0,0.98183235,0.9774241189988299,28
ccp,mushroom,32,32,1,0.015625,0.66498524,0.9575384615384616,80
ccp,mushroom,16,16,2,0.0,0.34908794,0.9741538461538461,112
ccp,mushroom,1,1,4,0.0,1.20848084,0.9741538461538461,29
ccp,california_housing,32,32,4,0.03125,0.60638114,0.6223709498252088,124
ccp,mushroom,16,16,4,0.25,1.38503072,0.5187692307692308,16
ccp,mushroom,32,32,4,0.0,0.07607637,0.9944615384615385,834
ccp,mushroom,64,64,2,0.015625,0.54016792,0.9575384615384616,116
ccp,california_housing,4,4,4,0.25,1.08163235,1.0792953463395287,12
ccp,mushroom,16,16,8,0.0625,1.17792426,0.9175384615384615,22
ccp,mushroom,64,64,1,0.0625,1.21725304,0.8572307692307692,70
ccp,covtype,2,2,2,0.0625,1.38571297,0.513781916129532,2
ccp,california_housing,8,8,1,0.015625,0.93730046,0.9408461703917937,24
ccp,california_housing,128,128,4,0.125,0.8988294,0.9040924096015889,148
ccp,mushroom,32,32,8,0.25,1.38503072,0.5187692307692308,32
ccp,california_housing,64,64,8,0.0625,0.77368783,0.7873464444775544,106
ccp,california_housing,4,4,8,0.0625,0.99375179,0.9886264918836856,24
