model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,mean
ccp,kin8nm,128,128,2,0.03125,0.070270301227629,0.0630806514215123,0.0692140838538212,128,0.0630806514215123
ccp,wine,32,32,4,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,kin8nm,128,128,4,0.03125,0.070270301227629,0.0630806514215123,0.0692140838538212,128,0.0630806514215123
ccp,wine,4,4,4,0.0078125,1.204483778382735,0.5192307692307693,0.5123076923076924,48,0.5192307692307693
ccp,wine,8,8,8,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,56,0.4346153846153846
ccp,wine,4,4,1,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,28,0.4346153846153846
ccp,wine,32,32,2,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,wine,64,64,2,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,wine,64,64,4,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,california_housing,512,512,2,0.0078125,0.4153389420988262,0.4469637033234204,0.4419842694058611,740,0.4469637033234204
ccp,wine,32,32,8,0.015625,1.2271447046990536,0.5096153846153846,0.5023076923076923,234,0.5096153846153846
ccp,wine,2,2,8,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,14,0.4346153846153846
ccp,kin8nm,512,512,4,0.0078125,0.0605739247075888,0.0543382138714347,0.0602922510120852,520,0.0543382138714347
ccp,wine,4,4,2,0.015625,1.233028159155314,0.4346153846153846,0.4592307692307692,36,0.4346153846153846
ccp,california_housing,64,64,8,0.25,1.0762851926374,1.1316807642743052,1.0793665969762976,72,1.1316807642743052
ccp,kin8nm,128,128,1,0.125,0.070270301227629,0.0630806514215123,0.0692140838538212,128,0.0630806514215123
ccp,wine,32,32,1,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,wine,16,16,4,0.0,0.9021725322451593,0.5942307692307692,0.5807692307692308,3216,0.5942307692307692
ccp,wine,8,8,1,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,56,0.4346153846153846
ccp,wine,8,8,2,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,56,0.4346153846153846
ccp,kin8nm,256,256,2,0.25,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,wine,16,16,2,0.0,1.0647350281324537,0.5557692307692308,0.5453846153846154,746,0.5557692307692308
ccp,covtype,64,64,2,0.5,1.3856944066896226,0.5103375572814699,0.513781916129532,64,0.5103375572814699
ccp,wine,8,8,4,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,56,0.4346153846153846
ccp,kin8nm,512,512,1,0.0078125,0.0605739247075888,0.0543382138714347,0.0602922510120852,520,0.0543382138714347
ccp,wine,16,16,8,0.0,0.428462780402402,0.6269230769230769,0.6276923076923077,30282,0.6269230769230769
ccp,kin8nm,512,512,2,0.0078125,0.0605739247075888,0.0543382138714347,0.0602922510120852,520,0.0543382138714347
ccp,kin8nm,1024,1024,2,0.125,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,wine,256,256,2,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,1792,0.4346153846153846
ccp,wine,4,4,8,0.0,0.8273835063683396,0.6,0.5692307692307692,6764,0.6
ccp,kin8nm,128,128,2,0.015625,0.0670950232418843,0.0602605070362445,0.0662770038434043,130,0.0602605070362445
ccp,wine,128,128,1,0.0078125,1.1909124829675648,0.5096153846153846,0.5023076923076923,922,0.5096153846153846
ccp,wine,8,8,8,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,56,0.4346153846153846
ccp,california_housing,256,256,2,0.0625,0.7649679561784181,0.8081579689476426,0.7825058995877464,298,0.8081579689476426
ccp,wine,8,8,1,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,56,0.4346153846153846
ccp,wine,8,8,2,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,56,0.4346153846153846
ccp,wine,32,32,2,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,kin8nm,64,64,8,0.5,0.070270301227629,0.0630806514215123,0.0692140838538212,64,0.0630806514215123
ccp,kin8nm,128,128,1,0.0625,0.070270301227629,0.0630806514215123,0.0692140838538212,128,0.0630806514215123
ccp,kin8nm,1024,1024,1,0.5,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,california_housing,128,128,4,0.0078125,0.405145950858477,0.4328120948268669,0.4319257335340542,450,0.4328120948268669
ccp,wine,32,32,1,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,california_housing,256,256,8,0.5,1.3298227766910202,1.399481548562579,1.3105839242298374,256,1.399481548562579
ccp,kin8nm,256,256,4,0.25,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,wine,8,8,4,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,56,0.4346153846153846
ccp,wine,16,16,2,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,wine,16,16,4,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,wine,32,32,4,0.015625,1.2271447046990536,0.5096153846153846,0.5023076923076923,234,0.5096153846153846
ccp,kin8nm,128,128,4,0.015625,0.0670950232418843,0.0602605070362445,0.0662770038434043,130,0.0602605070362445
ccp,wine,64,64,2,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,covtype_multi,1,1,2,0.5,1.2052340784584152,0.4896624427185301,0.486218083870468,7,0.4896624427185301
lgbm_quant,covtype_multi,512,3584,2,0.0,0.7563347421162342,0.7566962845033455,0.7553505503300258,25076,0.7566962845033455
ccp,kin8nm,256,256,2,0.125,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,wine,512,512,1,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,3584,0.4346153846153846
ccp,wine,32,32,1,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,wine,8,8,8,0.015625,1.227144899104977,0.5096153846153846,0.5023076923076923,66,0.5096153846153846
ccp,wine,8,8,4,0.015625,1.227144899104977,0.5096153846153846,0.5023076923076923,66,0.5096153846153846
ccp,wine,16,16,8,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,wine,16,16,2,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,wine,32,32,2,0.015625,1.2271447046990536,0.5096153846153846,0.5023076923076923,234,0.5096153846153846
ccp,wine,16,16,4,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,wine,256,256,1,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,1792,0.4346153846153846
ccp,covtype,4,4,8,0.0,1.1414948423858813,0.8055549579398034,0.8025438241697719,1766,0.8055549579398034
ccp,covtype_multi,2,2,1,0.0078125,1.091013494905724,0.6307738645898324,0.6290112991919313,28,0.6307738645898324
ccp,wine,64,64,4,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,california_housing,512,512,2,0.0,0.2212408348106198,0.2828383030758555,0.2677152264721746,3580,0.2828383030758555
ccp,kin8nm,128,128,8,0.03125,0.070270301227629,0.0630806514215123,0.0692140838538212,128,0.0630806514215123
ccp,covtype,32,32,1,0.125,1.3856944066896226,0.5103375572814699,0.513781916129532,32,0.5103375572814699
ccp,wine,32,32,8,0.0078125,1.182858789714552,0.5384615384615384,0.5223076923076924,254,0.5384615384615384
ccp,covtype,32,32,8,0.03125,1.3619152396406236,0.6680364019706977,0.6663941550562378,34,0.6680364019706977
ccp,mushroom,1024,1024,4,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,1024,0.5061538461538462
ccp,kin8nm,64,64,8,0.25,0.070270301227629,0.0630806514215123,0.0692140838538212,64,0.0630806514215123
ccp,wine,32,32,1,0.015625,1.2271447046990536,0.5096153846153846,0.5023076923076923,234,0.5096153846153846
ccp,wine,32,32,4,0.0078125,1.182858789714552,0.5384615384615384,0.5223076923076924,254,0.5384615384615384
ccp,kin8nm,128,128,4,0.0078125,0.0605739247075888,0.0543382138714347,0.0602922510120852,136,0.0543382138714347
ccp,kin8nm,512,512,2,0.0,0.0242154838235267,0.0280554033087621,0.0318139652147793,3570,0.0280554033087621
ccp,california_housing,256,256,4,0.125,0.8943398080082455,0.942502437371321,0.9044552814131492,276,0.942502437371321
ccp,wine,128,128,4,0.0,0.5133431223942586,0.6,0.61,25166,0.6
ccp,wine,8,8,8,0.0078125,1.1861149489605782,0.5384615384615384,0.5223076923076924,84,0.5384615384615384
ccp,wine,16,16,4,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,wine,32,32,2,0.0078125,1.182858789714552,0.5384615384615384,0.5223076923076924,254,0.5384615384615384
ccp,wine,64,64,2,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,covtype,16,16,2,0.25,1.3856944066896226,0.5103375572814699,0.513781916129532,16,0.5103375572814699
ccp,kin8nm,256,256,2,0.0625,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,covtype,8,8,8,0.25,1.3856944066896226,0.5103375572814699,0.513781916129532,8,0.5103375572814699
ccp,wine,16,16,8,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,california_housing,512,512,4,0.0078125,0.405145950858477,0.4328120948268669,0.4319257335340542,834,0.4328120948268669
ccp,wine,128,128,2,0.0,0.8908352294645463,0.5826923076923077,0.5723076923076923,5828,0.5826923076923077
ccp,kin8nm,1024,1024,4,0.0625,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,wine,16,16,1,0.0,1.1162937084583529,0.5365384615384615,0.5215384615384615,336,0.5365384615384615
ccp,covtype_multi,1,1,4,0.125,1.2052340784584152,0.4896624427185301,0.486218083870468,7,0.4896624427185301
ccp,wine,32,32,1,0.0078125,1.1909125381103758,0.5096153846153846,0.5023076923076923,250,0.5096153846153846
ccp,california_housing,1024,1024,1,0.0,0.3099498349195579,0.3561009078468463,0.3456424811532878,3072,0.3561009078468463
ccp,kin8nm,1024,1024,1,0.25,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,kin8nm,256,256,4,0.125,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,wine,64,64,1,0.0,1.0429526604544863,0.5442307692307692,0.5376923076923077,1344,0.5442307692307692
ccp,wine,64,64,8,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
lgbm_quant,covtype_multi,1024,7168,1,0.0,0.4938158574133216,0.4953636969944708,0.4929046582274123,21504,0.4953636969944708
ccp,wine,16,16,4,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,wine,128,128,8,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,covtype,4,4,8,0.015625,1.2651137334123583,0.7306641423377294,0.7276318167345077,18,0.7306641423377294
ccp,california_housing,128,128,8,0.03125,0.6086745552206455,0.6383459072064701,0.6245242337511672,220,0.6383459072064701
lgbm_quant,covtype_multi,128,896,8,0.0,0.8523383565049435,0.8445601428540694,0.8457354801511149,54656,0.8445601428540694
ccp,wine,256,256,4,0.0078125,1.1828587318500756,0.5384615384615384,0.5223076923076924,1822,0.5384615384615384
ccp,wine,32,32,4,0.0,0.7958596372183195,0.5788461538461539,0.5915384615384616,6370,0.5788461538461539
ccp,wine,32,32,2,0.0,1.0098511565286463,0.551923076923077,0.56,1490,0.551923076923077
ccp,wine,64,64,4,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,wine,64,64,2,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,kin8nm,512,512,4,0.0,0.0062284920333959,0.0162870099374593,0.0198586100038312,14648,0.0162870099374593
ccp,covtype,32,32,2,0.03125,1.3619152396406236,0.6680364019706977,0.6663941550562378,34,0.6680364019706977
ccp,kin8nm,256,256,8,0.25,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,wine,16,16,8,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,california_housing,1024,1024,2,0.125,0.8943398080082455,0.942502437371321,0.9044552814131492,1044,0.942502437371321
ccp,kin8nm,1024,1024,8,0.5,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,wine,64,64,1,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,covtype_multi,4,4,1,0.03125,1.150835310233639,0.6332479938039198,0.6319974527335783,36,0.6332479938039198
ccp,wine,512,512,2,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,3584,0.4346153846153846
ccp,kin8nm,1024,1024,2,0.0625,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,kin8nm,1024,1024,8,0.03125,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,kin8nm,128,128,8,0.015625,0.0670950232418843,0.0602605070362445,0.0662770038434043,130,0.0602605070362445
ccp,kin8nm,512,512,2,0.5,0.070270301227629,0.0630806514215123,0.0692140838538212,512,0.0630806514215123
ccp,kin8nm,128,128,8,0.0,0.0010887458560444,0.0133951935660193,0.0156003986829683,38462,0.0133951935660193
ccp,wine,256,256,1,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,1792,0.4346153846153846
ccp,covtype_multi,1,1,2,0.25,1.2052340784584152,0.4896624427185301,0.486218083870468,7,0.4896624427185301
ccp,wine,256,256,2,0.015625,1.227144704277315,0.5096153846153846,0.5023076923076923,1802,0.5096153846153846
lgbm_base,covtype_multi,512,3584,8,0.0,0.8941787305654892,0.8774768184849724,0.8780496200614442,214874,0.8774768184849724
ccp,kin8nm,1024,1024,8,0.125,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,wine,32,32,8,0.0,0.2454257519586025,0.6538461538461539,0.6376923076923077,61646,0.6538461538461539
ccp,covtype,8,8,4,0.03125,1.3619152399778829,0.6680364019706977,0.6663941550562378,10,0.6680364019706977
ccp,kin8nm,512,512,8,0.0625,0.070270301227629,0.0630806514215123,0.0692140838538212,512,0.0630806514215123
ccp,wine,32,32,4,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,kin8nm,1024,1024,8,0.0078125,0.0605739247075888,0.0543382138714347,0.0602922510120852,1032,0.0543382138714347
ccp,kin8nm,256,256,4,0.0625,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,covtype,16,16,4,0.5,1.3856944066896226,0.5103375572814699,0.513781916129532,16,0.5103375572814699
ccp,wine,64,64,1,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,wine,128,128,2,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,wine,16,16,8,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,wine,64,64,2,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,kin8nm,1024,1024,1,0.125,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,california_housing,128,128,8,0.0,0.0451833781720357,0.2387421295762246,0.2196713058684893,44320,0.2387421295762246
ccp,wine,1,1,1,0.0,1.240057827399352,0.4346153846153846,0.4592307692307692,21,0.4346153846153846
ccp,california_housing,512,512,2,0.5,1.3298227766910202,1.399481548562579,1.3105839242298374,512,1.399481548562579
ccp,wine,64,64,4,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,wine,1,1,1,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,7,0.4346153846153846
ccp,wine,128,128,4,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,wine,64,64,1,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,wine,32,32,4,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,wine,1,1,1,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,7,0.4346153846153846
ccp,wine,16,16,8,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,112,0.4346153846153846
ccp,california_housing,256,256,4,0.0625,0.7590020157939219,0.8002576315064522,0.7779723730964259,300,0.8002576315064522
ccp,wine,512,512,1,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,3584,0.4346153846153846
ccp,kin8nm,512,512,2,0.25,0.070270301227629,0.0630806514215123,0.0692140838538212,512,0.0630806514215123
ccp,wine,64,64,2,0.015625,1.2271447042776484,0.5096153846153846,0.5023076923076923,458,0.5096153846153846
ccp,covtype_multi,2,2,2,0.0,1.0073417741857922,0.5875949312622362,0.5830916585630319,98,0.5875949312622362
ccp,wine,1,1,1,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,7,0.4346153846153846
ccp,kin8nm,128,128,8,0.0078125,0.0605739247075888,0.0543382138714347,0.0602922510120852,136,0.0543382138714347
ccp,wine,64,64,8,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,covtype,32,32,4,0.03125,1.3619152396406236,0.6680364019706977,0.6663941550562378,34,0.6680364019706977
ccp,wine,32,32,8,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,covtype,32,32,1,0.0625,1.3856944066896226,0.5103375572814699,0.513781916129532,32,0.5103375572814699
ccp,covtype_multi,4,4,2,0.0078125,1.021644012760844,0.6307738645898324,0.6290112991919313,62,0.6307738645898324
ccp,california_housing,1024,1024,1,0.5,1.3298227766910202,1.399481548562579,1.3105839242298374,1024,1.399481548562579
ccp,covtype_multi,2,2,4,0.5,1.2052340784584152,0.4896624427185301,0.486218083870468,14,0.4896624427185301
ccp,wine,64,64,1,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,kin8nm,256,256,4,0.03125,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,wine,1,1,1,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,7,0.4346153846153846
ccp,kin8nm,512,512,8,0.0,6.346932297841808e-05,0.0128448148747179,0.0152771846486916,115312,0.0128448148747179
ccp,covtype,128,128,1,0.0078125,1.2189667608078611,0.7308577698414406,0.7286644923108697,156,0.7308577698414406
ccp,wine,256,256,1,0.015625,1.227144704277315,0.5096153846153846,0.5023076923076923,1802,0.5096153846153846
ccp,covtype_multi,1,1,2,0.125,1.2052340784584152,0.4896624427185301,0.486218083870468,7,0.4896624427185301
ccp,covtype_multi,1,1,4,0.0625,1.2052340784584152,0.4896624427185301,0.486218083870468,7,0.4896624427185301
ccp,california_housing,512,512,4,0.0,0.1114227699143275,0.2440692392067709,0.2198357650674628,15022,0.2440692392067709
ccp,wine,128,128,2,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,kin8nm,1024,1024,1,0.0625,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,wine,16,16,8,0.015625,1.2271447272838507,0.5096153846153846,0.5023076923076923,122,0.5096153846153846
ccp,kin8nm,256,256,1,0.0,0.0382446123734729,0.0348223187559712,0.0401357111385203,768,0.0348223187559712
ccp,wine,1,1,1,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,7,0.4346153846153846
ccp,kin8nm,512,512,4,0.5,0.070270301227629,0.0630806514215123,0.0692140838538212,512,0.0630806514215123
ccp,covtype_multi,1,1,8,0.03125,1.177187001763884,0.4896624427185301,0.486218083870468,11,0.4896624427185301
ccp,wine,64,64,2,0.0078125,1.182858731931243,0.5384615384615384,0.5223076923076924,478,0.5384615384615384
ccp,california_housing,128,128,8,0.015625,0.4574155048768888,0.4846381303205319,0.4785987528641696,328,0.4846381303205319
ccp,kin8nm,1024,1024,2,0.03125,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,wine,1,1,1,0.015625,1.2574293007239794,0.4346153846153846,0.4592307692307692,9,0.4346153846153846
ccp,wine,64,64,4,0.015625,1.2271447042776484,0.5096153846153846,0.5023076923076923,458,0.5096153846153846
ccp,wine,64,64,1,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,448,0.4346153846153846
ccp,kin8nm,256,256,8,0.125,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,wine,1,1,1,0.0078125,1.2492653898782342,0.4346153846153846,0.4592307692307692,11,0.4346153846153846
ccp,kin8nm,256,256,1,0.5,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,covtype_multi,8,8,1,0.125,1.2052340784584152,0.4896624427185301,0.486218083870468,56,0.4896624427185301
ccp,wine,256,256,2,0.0078125,1.1828587318500756,0.5384615384615384,0.5223076923076924,1822,0.5384615384615384
ccp,wine,1,1,2,0.0,1.2380535293341974,0.4346153846153846,0.4584615384615385,47,0.4346153846153846
ccp,wine,32,32,8,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,wine,64,64,1,0.015625,1.2271447042776484,0.5096153846153846,0.5023076923076923,458,0.5096153846153846
ccp,kin8nm,256,256,4,0.015625,0.0670950232418843,0.0602605070362445,0.0662770038434043,258,0.0602605070362445
ccp,covtype_multi,4,4,1,0.015625,1.0864358842970658,0.6298057270712765,0.6282109756202507,46,0.6298057270712765
ccp,kin8nm,256,256,1,0.25,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,california_housing,512,512,2,0.25,1.0762851926374,1.1316807642743052,1.0793665969762976,520,1.1316807642743052
ccp,wine,128,128,4,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,kin8nm,1024,1024,1,0.03125,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,wine,128,128,2,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,wine,256,256,1,0.0078125,1.190912482967564,0.5096153846153846,0.5023076923076923,1818,0.5096153846153846
ccp,wine,64,64,4,0.0,0.6758526592569988,0.5961538461538461,0.6015384615384616,12700,0.5961538461538461
ccp,wine,64,64,4,0.0078125,1.182858731931243,0.5384615384615384,0.5223076923076924,478,0.5384615384615384
ccp,kin8nm,1024,1024,4,0.03125,0.070270301227629,0.0630806514215123,0.0692140838538212,1024,0.0630806514215123
ccp,covtype,8,8,4,0.015625,1.2651136912182883,0.7306641423377294,0.7276318167345077,22,0.7306641423377294
ccp,wine,128,128,8,0.25,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,wine,512,512,4,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,3584,0.4346153846153846
ccp,california_housing,256,256,4,0.03125,0.6086745552206455,0.6383459072064701,0.6245242337511672,348,0.6383459072064701
ccp,covtype_multi,1,1,2,0.0625,1.2052340784584152,0.4896624427185301,0.486218083870468,7,0.4896624427185301
ccp,covtype,16,16,8,0.0,0.8505557559191572,0.8304038209160732,0.8294966567128216,7454,0.8304038209160732
ccp,wine,64,64,8,0.015625,1.2271447042776484,0.5096153846153846,0.5023076923076923,458,0.5096153846153846
ccp,california_housing,1024,1024,4,0.0625,0.7590020157939219,0.8002576315064522,0.7779723730964259,1068,0.8002576315064522
ccp,covtype,4,4,8,0.0078125,1.2551488621477256,0.7306641423377294,0.7276318167345077,20,0.7306641423377294
ccp,wine,32,32,8,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,california_housing,256,256,8,0.25,1.0762851926374,1.1316807642743052,1.0793665969762976,264,1.1316807642743052
ccp,california_housing,1024,1024,1,0.25,1.0762851926374,1.1316807642743052,1.0793665969762976,1032,1.1316807642743052
ccp,california_housing,1024,1024,2,0.0625,0.7649679561784181,0.8081579689476426,0.7825058995877464,1066,0.8081579689476426
ccp,wine,512,512,1,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,3584,0.4346153846153846
ccp,kin8nm,512,512,4,0.25,0.070270301227629,0.0630806514215123,0.0692140838538212,512,0.0630806514215123
ccp,covtype_multi,2,2,2,0.5,1.2052340784584152,0.4896624427185301,0.486218083870468,14,0.4896624427185301
ccp,wine,512,512,2,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,3584,0.4346153846153846
ccp,kin8nm,1024,1024,2,0.015625,0.0670950232418843,0.0602605070362445,0.0662770038434043,1026,0.0602605070362445
ccp,kin8nm,1024,1024,1,0.015625,0.0670950232418843,0.0602605070362445,0.0662770038434043,1026,0.0602605070362445
ccp,covtype_multi,1,1,4,0.03125,1.177187001763884,0.4896624427185301,0.486218083870468,11,0.4896624427185301
ccp,covtype,32,32,1,0.03125,1.3619152396406236,0.6680364019706977,0.6663941550562378,34,0.6680364019706977
ccp,wine,128,128,2,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,wine,1024,1024,2,0.5,1.2682131324391837,0.4346153846153846,0.4592307692307692,7168,0.4346153846153846
ccp,california_housing,128,128,8,0.0078125,0.3828716376737439,0.4078095990039301,0.4044114463564039,502,0.4078095990039301
ccp,kin8nm,256,256,8,0.0625,0.070270301227629,0.0630806514215123,0.0692140838538212,256,0.0630806514215123
ccp,wine,32,32,8,0.0625,1.2682131324391837,0.4346153846153846,0.4592307692307692,224,0.4346153846153846
ccp,covtype,32,32,2,0.015625,1.2651136595296817,0.7306641423377294,0.7276318167345077,46,0.7306641423377294
ccp,wine,128,128,4,0.125,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,kin8nm,512,512,8,0.03125,0.070270301227629,0.0630806514215123,0.0692140838538212,512,0.0630806514215123
ccp,covtype,8,8,1,0.0,1.2673087011195976,0.7298250898216475,0.726771253754206,24,0.7298250898216475
ccp,covtype_multi,1,1,2,0.03125,1.177187001763884,0.4896624427185301,0.486218083870468,11,0.4896624427185301
ccp,covtype_multi,8,8,2,0.03125,1.1508345361752057,0.6332479938039198,0.6319974527335783,64,0.6332479938039198
ccp,wine,256,256,2,0.0,0.8094650466632551,0.5769230769230769,0.5792307692307692,11566,0.5769230769230769
ccp,kin8nm,1024,1024,1,0.0078125,0.0605739247075888,0.0543382138714347,0.0602922510120852,1032,0.0543382138714347
ccp,california_housing,256,256,1,0.0,0.3750622799708877,0.4084542221692893,0.4049220372925461,768,0.4084542221692893
ccp,wine,128,128,2,0.03125,1.2682131324391837,0.4346153846153846,0.4592307692307692,896,0.4346153846153846
ccp,california_housing,256,256,4,0.015625,0.4846665861067226,0.5115250075991439,0.5059025316749511,440,0.5115250075991439
ccp,wine,64,64,8,0.0078125,1.182858731931243,0.5384615384615384,0.5223076923076924,478,0.5384615384615384
ccp,covtype_multi,4,4,1,0.0078125,1.04105863127531,0.6307738645898324,0.6290112991919313,54,0.6307738645898324
ccp,covtype,16,16,4,0.25,1.3856944066896226,0.5103375572814699,0.513781916129532,16,0.5103375572814699
