model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes
ccp,mushroom,1,1,8,0.03125,1.253713719631375,0.9092307692307692,0.9076923076923077,7
ccp,mushroom,2,2,1,0.0078125,1.2674264505881576,0.7076923076923077,0.7206153846153847,6
lgbm_base,covtype_multi,16,112,1,0.0,0.6718077680671626,0.6724468062218971,0.6713165753035636,336
ccp,mushroom,2,2,4,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,2
ccp,kr-vs-kp,1,1,2,0.0078125,1.3012135839657246,0.80859375,0.7828125,5
ccp,mushroom,2,2,8,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,2
ccp,kr-vs-kp,2,2,2,0.03125,1.226881103367852,0.91796875,0.9109375,10
ccp,kr-vs-kp,2,2,1,0.125,1.3844034059245536,0.50390625,0.53125,2
ccp,kr-vs-kp,1,1,8,0.5,1.3844034059245536,0.50390625,0.53125,1
ccp,mushroom,4,4,1,0.03125,1.1706611891220897,0.7861538461538462,0.8073846153846154,12
ccp,mushroom,4,4,2,0.0078125,0.9363884379014306,0.9092307692307692,0.9076923076923077,24
lgbm_quant,covtype_multi,16,112,1,0.0,0.6717910347861008,0.6725974053914503,0.6713854203419878,336
ccp,kr-vs-kp,2,2,4,0.0078125,1.1088287783773583,0.9375,0.93125,18
ccp,kr-vs-kp,1,1,1,0.03125,1.3444617691785987,0.50390625,0.53125,3
ccp,kr-vs-kp,4,4,1,0.5,1.3844034059245536,0.50390625,0.53125,4
ccp,kr-vs-kp,512,512,8,0.5,1.3844034059245536,0.50390625,0.53125,512
ccp,kr-vs-kp,512,512,4,0.0,0.016083465699127688,0.984375,0.9765625,15292
ccp,breastcancer,1024,1024,8,0.0,2.0933437189333367e-08,0.9565217391304348,0.9385964912280702,6776
ccp,breastcancer,1024,1024,1,0.015625,0.4848263465476877,0.9565217391304348,0.9385964912280702,1054
ccp,covtype,4,4,1,0.0078125,1.3131198902472894,0.6680364019706977,0.6663941550562378,12
ccp,mushroom,4,4,8,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,4
ccp,mushroom,8,8,1,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,8
ccp,kr-vs-kp,4,4,2,0.125,1.3844034059245536,0.50390625,0.53125,4
ccp,kr-vs-kp,4,4,8,0.0078125,0.911029100628423,0.9375,0.93125,38
ccp,kr-vs-kp,16,16,1,0.0078125,1.014331425613101,0.91796875,0.9109375,48
ccp,kr-vs-kp,8,8,2,0.5,1.3844034059245536,0.50390625,0.53125,8
ccp,kr-vs-kp,4,4,4,0.03125,1.0622020876874156,0.91796875,0.9109375,22
ccp,kr-vs-kp,8,8,4,0.125,1.3844034059245536,0.50390625,0.53125,8
ccp,kr-vs-kp,32,32,2,0.0078125,0.7018797544858033,0.9375,0.93125,106
ccp,kr-vs-kp,16,16,4,0.5,1.3844034059245536,0.50390625,0.53125,16
ccp,kr-vs-kp,32,32,1,0.03125,1.2276056514853786,0.91796875,0.9109375,42
ccp,kr-vs-kp,8,8,8,0.03125,1.0622020646906902,0.91796875,0.9109375,26
ccp,kr-vs-kp,64,64,2,0.03125,1.1156373158778499,0.91796875,0.9109375,80
ccp,kr-vs-kp,16,16,8,0.125,1.3844034059245536,0.50390625,0.53125,16
ccp,kr-vs-kp,64,64,4,0.0078125,0.6048834230727654,0.9375,0.93125,142
ccp,kr-vs-kp,64,64,1,0.125,1.3844034059245536,0.50390625,0.53125,64
ccp,mushroom,8,8,2,0.03125,0.700710133946582,0.9538461538461539,0.9575384615384616,42
ccp,kr-vs-kp,32,32,8,0.5,1.3844034059245536,0.50390625,0.53125,32
ccp,kr-vs-kp,1024,1024,4,0.0078125,0.6048834230722681,0.9375,0.93125,1102
ccp,covtype,8,8,2,0.015625,1.2651136912182885,0.7306641423377294,0.7276318167345077,22
ccp,kr-vs-kp,128,128,2,0.125,1.3844034059245536,0.50390625,0.53125,128
ccp,covtype,16,16,1,0.25,1.3856944066896226,0.5103375572814699,0.513781916129532,16
ccp,covtype,1,1,1,0.25,1.3856944066896224,0.5103375572814699,0.513781916129532,1
ccp,mushroom,8,8,4,0.0078125,0.6011109097731037,0.9707692307692307,0.9692307692307692,76
ccp,kr-vs-kp,128,128,1,0.5,1.3844034059245536,0.50390625,0.53125,128
ccp,kr-vs-kp,128,128,4,0.03125,1.0622020473090443,0.91796875,0.9109375,146
ccp,kr-vs-kp,256,256,2,0.5,1.3844034059245536,0.50390625,0.53125,256
ccp,breastcancer,256,256,4,0.015625,0.48399317376553874,0.9565217391304348,0.956140350877193,290
lgbm_base,kr-vs-kp,2,2,2,0.0,0.9008695652173913,0.91796875,0.9109375,12
lgbm_quant,kr-vs-kp,2,2,2,0.0,0.9008695652173913,0.91796875,0.9109375,12
ccp,covtype,1,1,2,0.0625,1.3856944066896224,0.5103375572814699,0.513781916129532,1
ccp,kr-vs-kp,1024,1024,1,0.0625,1.3844034059245536,0.50390625,0.53125,1024
ccp,mushroom,1,1,2,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,1
ccp,covtype,2,2,4,0.125,1.3856944066896224,0.5103375572814699,0.513781916129532,2
lgbm_base,covtype_multi,32,224,2,0.0,0.7138059130634334,0.7151309137066758,0.7128559503627273,1568
ccp,mushroom,16,16,1,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,16
ccp,kr-vs-kp,256,256,8,0.0625,1.3844034059245536,0.50390625,0.53125,256
lgbm_base,kr-vs-kp,2,2,1,0.0,0.5217391304347826,0.50390625,0.53125,6
lgbm_quant,kr-vs-kp,2,2,1,0.0,0.5217391304347826,0.50390625,0.53125,6
lgbm_quant,covtype,1024,1024,2,0.0,0.5434515499799201,0.5454056496202749,0.5426365928590484,7154
ccp,breastcancer,256,256,8,0.0078125,0.36774881676884463,0.9565217391304348,0.956140350877193,314
ccp,kr-vs-kp,256,256,4,0.125,1.3844034059245536,0.50390625,0.53125,256
ccp,mushroom,1,1,4,0.0625,1.3208165463708403,0.7861538461538462,0.7981538461538461,3
ccp,mushroom,16,16,2,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,16
ccp,kr-vs-kp,1024,1024,2,0.015625,0.9172209569085618,0.91796875,0.9109375,1060
ccp,mushroom,16,16,4,0.03125,0.7007094433016644,0.9538461538461539,0.9575384615384616,50
ccp,breastcancer,1024,1024,4,0.0,1.2945044126746642e-08,0.9782608695652174,0.9649122807017544,8344
ccp,mushroom,2,2,2,0.0,1.1468329981226981,0.9092307692307692,0.9076923076923077,14
ccp,breastcancer,512,512,2,0.25,1.3221861665608567,0.6521739130434783,0.6228070175438597,512
ccp,mushroom,1,1,8,0.015625,1.2315160417335245,0.936923076923077,0.9323076923076923,9
ccp,covtype,32,32,2,0.5,1.3856944066896226,0.5103375572814699,0.513781916129532,32
ccp,mushroom,2,2,4,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,2
ccp,kr-vs-kp,1,1,4,0.0,1.2316212422823956,0.9375,0.93125,17
ccp,kr-vs-kp,512,512,1,0.0078125,0.8276527628479307,0.9375,0.925,578
lgbm_base,covtype_multi,256,1792,2,0.0,0.7582758027193972,0.7580301628622448,0.7562283245699336,12542
ccp,kr-vs-kp,128,128,8,0.0078125,0.5982833608066762,0.9375,0.93125,208
ccp,kr-vs-kp,2,2,2,0.015625,1.226881103367852,0.91796875,0.9109375,10
ccp,kr-vs-kp,1,1,8,0.25,1.3844034059245536,0.50390625,0.53125,1
ccp,mushroom,16,16,8,0.0078125,0.43750778847874205,0.9769230769230769,0.9778461538461538,104
ccp,covtype,2,2,8,0.0625,1.3856944066896224,0.5103375572814699,0.513781916129532,2
ccp,kr-vs-kp,2,2,1,0.0625,1.3844034059245536,0.50390625,0.53125,2
ccp,mushroom,2,2,8,0.0625,1.17731195769465,0.9184615384615384,0.9175384615384615,8
ccp,breastcancer,512,512,4,0.125,1.084405967789028,0.6521739130434783,0.6228070175438597,516
ccp,mushroom,4,4,1,0.015625,1.1706611891220897,0.7861538461538462,0.8073846153846154,12
ccp,mushroom,4,4,4,0.0,0.841289554364887,0.98,0.9741538461538461,104
ccp,kr-vs-kp,1,1,1,0.015625,1.3444617691785987,0.50390625,0.53125,3
ccp,kr-vs-kp,4,4,1,0.25,1.3844034059245536,0.50390625,0.53125,4
ccp,kr-vs-kp,2,2,8,0.0,1.0606314785698694,0.94921875,0.9609375,184
ccp,mushroom,32,32,2,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,32
ccp,covtype,1,1,8,0.0078125,1.3428689711244532,0.7304705148340181,0.7273220140615991,5
lgbm_quant,covtype_multi,32,224,2,0.0,0.7136935610334474,0.7150448570383597,0.7127440771752881,1568
ccp,mushroom,4,4,8,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,4
ccp,kr-vs-kp,4,4,2,0.0625,1.3844034059245536,0.50390625,0.53125,4
ccp,mushroom,8,8,1,0.0625,1.215921857226867,0.8353846153846154,0.8572307692307692,14
ccp,kr-vs-kp,8,8,1,0.0,1.1572221049926612,0.91796875,0.9109375,24
ccp,kr-vs-kp,16,16,2,0.0,0.7054359468345135,0.9375,0.93125,112
ccp,mushroom,32,32,4,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,32
ccp,kr-vs-kp,8,8,4,0.0625,1.3844034059245536,0.50390625,0.53125,8
ccp,kr-vs-kp,8,8,2,0.25,1.3844034059245536,0.50390625,0.53125,8
ccp,kr-vs-kp,4,4,4,0.015625,0.9190444912803848,0.9375,0.93125,36
ccp,kr-vs-kp,8,8,8,0.015625,0.7577587416254975,0.9375,0.93125,58
ccp,kr-vs-kp,32,32,4,0.0,0.25024891431896357,0.95703125,0.94375,754
ccp,kr-vs-kp,32,32,1,0.015625,1.0143306748484175,0.91796875,0.9109375,64
ccp,kr-vs-kp,16,16,4,0.25,1.3844034059245536,0.50390625,0.53125,16
ccp,covtype,1,1,4,0.015625,1.3428689711244532,0.7304705148340181,0.7273220140615991,5
ccp,kr-vs-kp,16,16,8,0.0625,1.3844034059245536,0.50390625,0.53125,16
ccp,covtype,16,16,4,0.03125,1.3619152397013592,0.6680364019706977,0.6663941550562378,18
ccp,kr-vs-kp,512,512,4,0.5,1.3844034059245536,0.50390625,0.53125,512
ccp,kr-vs-kp,64,64,2,0.015625,0.9172209569085625,0.91796875,0.9109375,100
ccp,kr-vs-kp,64,64,1,0.0625,1.3844034059245536,0.50390625,0.53125,64
ccp,breastcancer,1024,1024,1,0.0078125,0.39069367467625926,0.9565217391304348,0.956140350877193,1066
ccp,kr-vs-kp,32,32,8,0.25,1.3844034059245536,0.50390625,0.53125,32
ccp,mushroom,8,8,2,0.015625,0.7147600555441508,0.9123076923076923,0.9224615384615384,44
ccp,kr-vs-kp,128,128,2,0.0625,1.3844034059245536,0.50390625,0.53125,128
ccp,kr-vs-kp,64,64,8,0.0,0.037109089338868265,0.98046875,0.9796875,10798
ccp,covtype,2,2,2,0.25,1.3856944066896224,0.5103375572814699,0.513781916129532,2
lgbm_base,kr-vs-kp,1,1,8,0.0,0.9530434782608695,0.9296875,0.93125,45
lgbm_quant,kr-vs-kp,1,1,8,0.0,0.9530434782608695,0.9296875,0.93125,45
lgbm_quant,covtype_multi,64,448,8,0.0,0.8268344456981125,0.8223360082614402,0.8227412373174531,27328
ccp,mushroom,8,8,8,0.0,0.4949727813305645,1.0,1.0,522
ccp,kr-vs-kp,128,128,1,0.25,1.3844034059245536,0.50390625,0.53125,128
ccp,kr-vs-kp,512,512,8,0.25,1.3844034059245536,0.50390625,0.53125,512
ccp,kr-vs-kp,128,128,4,0.015625,0.7577587376091266,0.9375,0.93125,178
ccp,covtype,8,8,1,0.03125,1.3619152399778829,0.6680364019706977,0.6663941550562378,10
ccp,kr-vs-kp,256,256,2,0.25,1.3844034059245536,0.50390625,0.53125,256
ccp,mushroom,1,1,2,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,1
lgbm_base,covtype_multi,256,1792,1,0.0,0.7296834063223117,0.7307717131731245,0.730282350713837,5376
ccp,mushroom,16,16,1,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,16
ccp,mushroom,32,32,8,0.03125,0.7007092916042721,0.9538461538461539,0.9575384615384616,66
ccp,mushroom,1,1,4,0.03125,1.253713719631375,0.9092307692307692,0.9076923076923077,7
ccp,mushroom,16,16,2,0.0625,1.0593847875380396,0.94,0.9378461538461539,26
ccp,mushroom,2,2,2,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,2
ccp,mushroom,64,64,1,0.0078125,0.49283724827831354,0.9584615384615385,0.9673846153846154,142
ccp,mushroom,16,16,4,0.015625,0.5598950995744549,0.9584615384615385,0.9612307692307692,80
ccp,kr-vs-kp,1024,1024,1,0.03125,1.227605650145917,0.91796875,0.9109375,1034
ccp,kr-vs-kp,256,256,4,0.0625,1.3844034059245536,0.50390625,0.53125,256
ccp,kr-vs-kp,1,1,4,0.5,1.3844034059245536,0.50390625,0.53125,1
ccp,breastcancer,512,512,1,0.0,0.014247717215264674,1.0,0.956140350877193,1536
ccp,mushroom,2,2,4,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,2
ccp,mushroom,1,1,8,0.0078125,1.2180511148183326,0.9507692307692308,0.9501538461538461,13
ccp,kr-vs-kp,256,256,8,0.03125,1.062202047309044,0.91796875,0.9109375,274
ccp,kr-vs-kp,1,1,8,0.125,1.3844034059245536,0.50390625,0.53125,1
ccp,kr-vs-kp,2,2,2,0.0078125,1.226881103367852,0.91796875,0.9109375,10
ccp,mushroom,32,32,1,0.0,0.5573144966422456,0.9584615384615385,0.9673846153846154,96
ccp,kr-vs-kp,2,2,1,0.03125,1.3116052362228494,0.50390625,0.53125,6
ccp,kr-vs-kp,256,256,1,0.0,0.32857480387158444,0.9375,0.93125,768
ccp,mushroom,2,2,8,0.03125,1.1468329981226981,0.9092307692307692,0.9076923076923077,14
ccp,mushroom,128,128,1,0.03125,0.8770048250499526,0.9492307692307692,0.9563076923076923,154
ccp,kr-vs-kp,1024,1024,2,0.0078125,0.7018797513225268,0.9375,0.93125,1098
ccp,mushroom,64,64,4,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,64
ccp,mushroom,4,4,4,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,4
ccp,kr-vs-kp,512,512,2,0.0,0.10005221932863007,0.96875,0.9703125,3582
ccp,mushroom,4,4,1,0.0078125,1.1706611891220897,0.7861538461538462,0.8073846153846154,12
ccp,kr-vs-kp,1,1,1,0.0078125,1.3444617691785987,0.50390625,0.53125,3
ccp,kr-vs-kp,4,4,1,0.125,1.3844034059245536,0.50390625,0.53125,4
ccp,kr-vs-kp,2,2,8,0.5,1.3844034059245536,0.50390625,0.53125,2
ccp,mushroom,64,64,8,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,64
ccp,covtype,1,1,1,0.125,1.3856944066896224,0.5103375572814699,0.513781916129532,1
ccp,mushroom,32,32,2,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,32
ccp,kr-vs-kp,8,8,1,0.5,1.3844034059245536,0.50390625,0.53125,8
ccp,mushroom,4,4,8,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,4
ccp,mushroom,8,8,1,0.03125,1.0223072408490532,0.8830769230769231,0.8996923076923077,24
ccp,covtype,4,4,2,0.0,1.246327174933273,0.7315247090208903,0.7289656893539753,28
ccp,kr-vs-kp,4,4,2,0.03125,1.1156373648325992,0.91796875,0.9109375,20
ccp,covtype,4,4,4,0.5,1.3856944066896226,0.5103375572814699,0.513781916129532,4
ccp,kr-vs-kp,16,16,2,0.5,1.3844034059245536,0.50390625,0.53125,16
ccp,kr-vs-kp,4,4,4,0.0078125,0.9190444912803848,0.9375,0.93125,36
ccp,kr-vs-kp,8,8,4,0.03125,1.0622020646906902,0.91796875,0.9109375,26
ccp,mushroom,128,128,2,0.0078125,0.45413748923388775,0.9538461538461539,0.9575384615384616,196
ccp,kr-vs-kp,8,8,2,0.125,1.3844034059245536,0.50390625,0.53125,8
ccp,kr-vs-kp,32,32,4,0.5,1.3844034059245536,0.50390625,0.53125,32
ccp,mushroom,32,32,4,0.0625,1.059384763451355,0.94,0.9378461538461539,42
ccp,kr-vs-kp,32,32,1,0.0078125,0.8361625031403563,0.9375,0.925,96
ccp,kr-vs-kp,16,16,4,0.125,1.3844034059245536,0.50390625,0.53125,16
ccp,kr-vs-kp,8,8,8,0.0078125,0.6703172701648662,0.9375,0.93125,74
ccp,covtype,1,1,2,0.03125,1.3619152411221456,0.6680364019706977,0.6663941550562378,3
ccp,kr-vs-kp,16,16,8,0.03125,1.062202050529915,0.91796875,0.9109375,34
lgbm_base,covtype_multi,256,1792,8,0.0,0.8748709146889522,0.8628256707041587,0.8639966265931173,109294
ccp,covtype,64,64,1,0.0078125,1.2189667608118602,0.7308577698414406,0.7286644923108697,92
ccp,kr-vs-kp,64,64,2,0.0078125,0.7018797513262562,0.9375,0.93125,138
ccp,kr-vs-kp,64,64,1,0.03125,1.227605650147496,0.91796875,0.9109375,74
ccp,breastcancer,512,512,4,0.0625,0.7907369252832638,0.9347826086956522,0.9122807017543859,524
ccp,mushroom,8,8,2,0.0078125,0.6928501930015446,0.9138461538461539,0.9224615384615384,48
ccp,kr-vs-kp,1024,1024,8,0.0,0.00964378700630254,0.98828125,0.9765625,143372
ccp,kr-vs-kp,32,32,8,0.125,1.3844034059245536,0.50390625,0.53125,32
ccp,kr-vs-kp,128,128,2,0.03125,1.115637315877692,0.91796875,0.9109375,144
ccp,kr-vs-kp,64,64,8,0.5,1.3844034059245536,0.50390625,0.53125,64
ccp,covtype,16,16,2,0.0625,1.3856944066896226,0.5103375572814699,0.513781916129532,16
ccp,kr-vs-kp,512,512,4,0.25,1.3844034059245536,0.50390625,0.53125,512
ccp,kr-vs-kp,128,128,1,0.125,1.3844034059245536,0.50390625,0.53125,128
ccp,mushroom,8,8,8,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,8
lgbm_base,covtype_multi,256,1792,4,0.0,0.8311803178367214,0.8246380241388954,0.8270784747381738,53494
ccp,kr-vs-kp,128,128,4,0.0078125,0.6048834230722681,0.9375,0.93125,206
ccp,breastcancer,1024,1024,4,0.5,1.3221861665608567,0.6521739130434783,0.6228070175438597,1024
ccp,mushroom,128,128,8,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,128
ccp,mushroom,1,1,2,0.0625,1.3208165463708403,0.7861538461538462,0.7981538461538461,3
ccp,mushroom,256,256,1,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,256
ccp,mushroom,16,16,1,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,16
ccp,kr-vs-kp,256,256,2,0.125,1.3844034059245536,0.50390625,0.53125,256
ccp,covtype,2,2,4,0.0625,1.3856944066896224,0.5103375572814699,0.513781916129532,2
ccp,covtype,2,2,1,0.0,1.3425018949110352,0.6680364019706977,0.6663941550562378,6
ccp,mushroom,1,1,4,0.015625,1.2315160417335245,0.936923076923077,0.9323076923076923,9
ccp,mushroom,16,16,2,0.03125,0.7007094433016644,0.9538461538461539,0.9575384615384616,50
ccp,mushroom,2,2,2,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,2
ccp,mushroom,32,32,8,0.015625,0.5598950467380817,0.9584615384615385,0.9612307692307692,96
ccp,breastcancer,1024,1024,2,0.0,1.9803683131466652e-08,1.0,0.956140350877193,7158
ccp,mushroom,16,16,4,0.0078125,0.43750778847874205,0.9769230769230769,0.9778461538461538,104
ccp,kr-vs-kp,1,1,4,0.25,1.3844034059245536,0.50390625,0.53125,1
ccp,mushroom,64,64,2,0.0,0.08049180670684922,0.9907692307692307,0.9938461538461538,432
ccp,covtype,8,8,2,0.0078125,1.19506875379191,0.7309438265097566,0.7279158025180072,38
ccp,mushroom,2,2,4,0.0625,1.17731195769465,0.9184615384615384,0.9175384615384615,8
ccp,kr-vs-kp,1,1,8,0.0625,1.3844034059245536,0.50390625,0.53125,1
ccp,mushroom,2,2,1,0.0,1.2674264505881576,0.7076923076923077,0.7206153846153847,6
ccp,kr-vs-kp,2,2,4,0.0,1.1068734780278224,0.9375,0.93125,42
ccp,kr-vs-kp,2,2,1,0.015625,1.3116052362228494,0.50390625,0.53125,6
ccp,kr-vs-kp,256,256,4,0.03125,1.062202047309044,0.91796875,0.9109375,274
ccp,mushroom,32,32,1,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,32
ccp,covtype,16,16,1,0.125,1.3856944066896226,0.5103375572814699,0.513781916129532,16
ccp,mushroom,2,2,8,0.015625,1.1061766926185244,0.936923076923077,0.9323076923076923,18
ccp,kr-vs-kp,256,256,1,0.5,1.3844034059245536,0.50390625,0.53125,256
ccp,kr-vs-kp,1024,1024,1,0.015625,1.0143306481519112,0.91796875,0.9109375,1056
ccp,mushroom,4,4,4,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,4
ccp,mushroom,128,128,1,0.015625,0.6618473928853413,0.9553846153846154,0.9643076923076923,176
ccp,mushroom,4,4,2,0.0,0.9260419542168786,0.9123076923076923,0.9101538461538462,28
ccp,kr-vs-kp,2,2,8,0.25,1.3844034059245536,0.50390625,0.53125,2
ccp,kr-vs-kp,1,1,2,0.0,1.3012135839657246,0.80859375,0.7828125,7
ccp,kr-vs-kp,4,4,1,0.0625,1.3844034059245536,0.50390625,0.53125,4
ccp,covtype,1,1,4,0.0078125,1.3428689711244532,0.7304705148340181,0.7273220140615991,5
lgbm_base,kr-vs-kp,1,1,4,0.0,0.9439130434782609,0.9375,0.93125,17
lgbm_quant,kr-vs-kp,1,1,4,0.0,0.9439130434782609,0.9375,0.93125,17
ccp,kr-vs-kp,256,256,8,0.015625,0.7577587376091266,0.9375,0.93125,306
ccp,mushroom,32,32,2,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,32
ccp,kr-vs-kp,512,512,2,0.5,1.3844034059245536,0.50390625,0.53125,512
ccp,mushroom,64,64,4,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,64
ccp,mushroom,256,256,2,0.03125,0.7007092862101563,0.9538461538461539,0.9575384615384616,290
ccp,kr-vs-kp,8,8,1,0.25,1.3844034059245536,0.50390625,0.53125,8
ccp,mushroom,8,8,1,0.015625,1.0223072408490532,0.8830769230769231,0.8996923076923077,24
ccp,mushroom,4,4,8,0.0625,1.0593850752903382,0.94,0.9378461538461539,14
ccp,kr-vs-kp,16,16,2,0.25,1.3844034059245536,0.50390625,0.53125,16
ccp,kr-vs-kp,4,4,2,0.015625,1.0936221017603072,0.91796875,0.9109375,22
ccp,kr-vs-kp,4,4,8,0.0,0.8362198470611812,0.96484375,0.971875,366
ccp,mushroom,64,64,8,0.0625,1.0593847625958892,0.94,0.9378461538461539,74
ccp,kr-vs-kp,8,8,4,0.015625,0.7577587416254975,0.9375,0.93125,58
ccp,covtype,2,2,2,0.125,1.3856944066896224,0.5103375572814699,0.513781916129532,2
ccp,kr-vs-kp,8,8,2,0.0625,1.3844034059245536,0.50390625,0.53125,8
ccp,kr-vs-kp,16,16,1,0.0,1.014331425613101,0.91796875,0.9109375,48
ccp,kr-vs-kp,32,32,4,0.25,1.3844034059245536,0.50390625,0.53125,32
ccp,kr-vs-kp,16,16,4,0.0625,1.3844034059245536,0.50390625,0.53125,16
ccp,mushroom,32,32,4,0.03125,0.7007092916042721,0.9538461538461539,0.9575384615384616,66
ccp,kr-vs-kp,32,32,2,0.0,0.49650048155613963,0.9375,0.93125,222
ccp,kr-vs-kp,16,16,8,0.015625,0.757758738353366,0.9375,0.93125,66
ccp,kr-vs-kp,64,64,4,0.0,0.14154065123470425,0.96875,0.9546875,1738
ccp,kr-vs-kp,64,64,1,0.015625,1.0143306481833876,0.91796875,0.9109375,96
ccp,kr-vs-kp,128,128,2,0.015625,0.9172209569085613,0.91796875,0.9109375,164
ccp,mushroom,8,8,4,0.0,0.5453222400248127,0.9907692307692307,0.9913846153846154,212
ccp,mushroom,128,128,4,0.0,0.00020051219542574587,1.0,1.0,3090
ccp,kr-vs-kp,32,32,8,0.0625,1.3844034059245536,0.50390625,0.53125,32
ccp,kr-vs-kp,64,64,8,0.25,1.3844034059245536,0.50390625,0.53125,64
ccp,kr-vs-kp,1024,1024,4,0.0,0.009979582443671744,0.98828125,0.978125,30714
ccp,kr-vs-kp,128,128,1,0.0625,1.3844034059245536,0.50390625,0.53125,128
ccp,mushroom,8,8,8,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,8
lgbm_base,kr-vs-kp,1,1,2,0.0,0.7726086956521739,0.80859375,0.7828125,7
lgbm_quant,kr-vs-kp,1,1,2,0.0,0.7726086956521739,0.80859375,0.7828125,7
ccp,mushroom,1,1,2,0.03125,1.253713719631375,0.9092307692307692,0.9076923076923077,7
ccp,mushroom,512,512,1,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,512
ccp,kr-vs-kp,512,512,4,0.125,1.3844034059245536,0.50390625,0.53125,512
ccp,covtype,8,8,1,0.015625,1.3001812756282025,0.7298250898216475,0.726771253754206,18
ccp,covtype,1,1,1,0.0625,1.3856944066896224,0.5103375572814699,0.513781916129532,1
ccp,mushroom,16,16,1,0.0625,1.2159218522457234,0.8353846153846154,0.8572307692307692,22
ccp,kr-vs-kp,256,256,2,0.0625,1.3844034059245536,0.50390625,0.53125,256
ccp,kr-vs-kp,128,128,8,0.0,0.014008210746991228,0.98046875,0.9765625,28768
ccp,mushroom,256,256,1,0.0625,1.2159218511127647,0.8353846153846154,0.8572307692307692,262
ccp,mushroom,1,1,4,0.0078125,1.2180511148183326,0.9507692307692308,0.9501538461538461,13
ccp,mushroom,16,16,2,0.015625,0.5378146513177734,0.9538461538461539,0.9575384615384616,68
ccp,mushroom,2,2,2,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,2
ccp,mushroom,256,256,4,0.0078125,0.43750778824460484,0.9769230769230769,0.9778461538461538,344
ccp,mushroom,32,32,8,0.0078125,0.4375077882526446,0.9769230769230769,0.9778461538461538,120
lgbm_base,breastcancer,2,2,4,0.0,0.6259168704156479,0.6521739130434783,0.6228070175438597,26
lgbm_quant,breastcancer,2,2,4,0.0,0.6259168704156479,0.6521739130434783,0.6228070175438597,26
ccp,mushroom,64,64,2,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,64
ccp,mushroom,16,16,8,0.0,0.20577510467388807,1.0,1.0,934
ccp,mushroom,2,2,4,0.03125,1.1468329981226981,0.9092307692307692,0.9076923076923077,14
ccp,mushroom,2,2,1,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,2
ccp,mushroom,32,32,1,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,32
ccp,covtype,1,1,2,0.015625,1.3428689711244532,0.7304705148340181,0.7273220140615991,5
ccp,mushroom,128,128,8,0.25,1.3848404035018531,0.5061538461538462,0.5187692307692308,128
ccp,mushroom,2,2,8,0.0078125,1.0926450601750641,0.9507692307692308,0.9501538461538461,22
ccp,covtype,2,2,8,0.03125,1.3619152408402464,0.6680364019706977,0.6663941550562378,4
ccp,kr-vs-kp,256,256,4,0.015625,0.7577587376091266,0.9375,0.93125,306
ccp,mushroom,4,4,4,0.125,1.3848404035018531,0.5061538461538462,0.5187692307692308,4
ccp,kr-vs-kp,256,256,1,0.25,1.3844034059245536,0.50390625,0.53125,256
ccp,mushroom,4,4,2,0.5,1.3848404035018531,0.5061538461538462,0.5187692307692308,4
ccp,mushroom,128,128,1,0.0078125,0.49283723554416503,0.9584615384615385,0.9673846153846154,206
ccp,mushroom,32,32,2,0.0625,1.059384763451355,0.94,0.9378461538461539,42
ccp,kr-vs-kp,1024,1024,1,0.0078125,0.8276527628479307,0.9375,0.925,1090
