
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
62694;3;6;
62694;5;6;
62694;7;6;
61791;3;11;
61791;5;11;
61791;7;11;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
62694;3;6;
62694;5;6;
62694;7;6;
61791;3;11;
61791;5;11;
61791;7;11;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
62694;3;6;
62694;5;6;
62694;7;6;
61791;3;11;
61791;5;11;
61791;7;11;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
62694;3;6;
62694;5;6;
62694;7;6;
61791;3;11;
61791;5;11;
61791;7;11;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
62694;3;6;
62694;5;6;
62694;7;6;
61791;3;11;
61791;5;11;
61791;7;11;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
62694;3;6;
62694;5;6;
62694;7;6;
61791;3;11;
61791;5;11;
61791;7;11;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
62694;3;6;
62694;5;6;
62694;7;6;
61791;3;11;
61791;5;11;
61791;7;11;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
62694;3;6;
62694;5;6;
62694;7;6;
61791;3;11;
61791;5;11;
61791;7;11;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
62694;3;6;
62694;5;6;
62694;7;6;
61791;3;11;
61791;5;11;
61791;7;11;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
61370;3;15;
61370;5;15;
61370;7;15;
62694;3;6;
62694;5;6;
62694;7;6;
61878;3;11;
61878;5;11;
61878;7;11;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
61537;3;14;
61537;5;14;
61537;7;14;
62694;3;6;
62694;5;6;
62694;7;6;
61880;3;11;
61880;5;11;
61880;7;11;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
61592;3;14;
61592;5;14;
61592;7;14;
62694;3;6;
62694;5;6;
62694;7;6;
61922;3;11;
61922;5;11;
61922;7;11;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
61798;3;13;
61798;5;13;
61798;7;13;
62778;3;6;
62778;5;6;
62778;7;6;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62174;3;11;
62174;5;11;
62174;7;11;
62820;3;6;
62820;5;6;
62820;7;6;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62424;3;10;
62424;5;10;
62424;7;10;
62983;3;6;
62983;5;6;
62983;7;6;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
62754;3;9;
62754;5;9;
62754;7;9;
63074;3;6;
63074;5;6;
63074;7;6;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63074;3;7;
63074;5;7;
63074;7;7;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63322;3;6;
63322;5;6;
63322;7;6;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63601;3;4;
63601;5;4;
63601;7;4;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63731;3;3;
63731;5;3;
63731;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63891;3;3;
63891;5;3;
63891;7;3;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
62717;3;10;
62717;5;10;
62717;7;10;
63148;3;6;
63148;5;6;
63148;7;6;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
62836;3;9;
62836;5;9;
62836;7;9;
63148;3;6;
