no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
4.0,4.0,3.0,11.0,37.0,24.0,1382.0,3328.0,0.8947368421052632,0.0,0.00390625
4.0,4.0,5.0,14.0,57.0,35.0,2329.0,5088.0,0.8947368421052632,0.0,0.00390625
4.0,4.0,7.0,14.0,59.0,36.0,3367.0,5248.0,0.8947368421052632,0.0,0.00390625
8.0,8.0,3.0,14.0,76.0,48.0,2733.0,6656.0,0.956140350877193,0.0,0.00390625
8.0,8.0,5.0,17.0,117.0,73.0,4428.0,10656.0,0.956140350877193,0.0,0.00390625
8.0,8.0,7.0,17.0,125.0,77.0,5760.0,11296.0,0.956140350877193,0.0,0.00390625
16.0,16.0,3.0,19.0,153.0,102.0,5390.0,14272.0,0.9649122807017544,0.0,0.00390625
16.0,16.0,5.0,24.0,237.0,156.0,8694.0,22912.0,0.956140350877193,0.0,0.00390625
16.0,16.0,7.0,23.0,259.0,169.0,10685.0,24992.0,0.956140350877193,0.0,0.00390625
32.0,32.0,3.0,24.0,302.0,212.0,10532.0,29824.0,0.956140350877193,0.0,0.00390625
32.0,32.0,5.0,28.0,497.0,349.0,17830.0,51744.0,0.9649122807017544,0.0,0.00390625
32.0,32.0,7.0,29.0,572.0,402.0,21803.0,60224.0,0.956140350877193,0.0,0.00390625
64.0,64.0,3.0,28.0,575.0,433.0,19972.0,61088.0,0.9649122807017544,0.0,0.00390625
64.0,64.0,5.0,31.0,1024.0,776.0,36399.0,115968.0,0.9736842105263158,0.0,0.00390625
64.0,64.0,7.0,31.0,1258.0,972.0,46348.0,147328.0,0.9649122807017544,0.0,0.00390625
128.0,128.0,3.0,31.0,1060.0,872.0,37081.0,123136.0,0.956140350877193,0.0,0.00390625
128.0,128.0,5.0,31.0,1951.0,1650.0,69858.0,247616.0,0.9649122807017544,0.0,0.00390625
128.0,128.0,7.0,31.0,2468.0,2126.0,90158.0,323776.0,0.9649122807017544,0.0,0.00390625
256.0,256.0,3.0,31.0,1851.0,1654.0,64708.0,231872.0,0.9649122807017544,0.0,0.00390625
256.0,256.0,5.0,31.0,2588.0,2287.0,92383.0,333152.0,0.9649122807017544,0.0,0.00390625
256.0,256.0,7.0,31.0,3080.0,2738.0,111808.0,405312.0,0.9736842105263158,0.0,0.00390625
496.0,512.0,3.0,31.0,2387.0,2190.0,83000.0,286912.0,0.9649122807017544,0.0,0.00390625
345.0,512.0,5.0,31.0,2766.0,2465.0,98455.0,350240.0,0.9649122807017544,0.0,0.00390625
353.0,512.0,7.0,31.0,3274.0,2932.0,118425.0,423936.0,0.9736842105263158,0.0,0.00390625
496.0,1024.0,3.0,31.0,2387.0,2190.0,83000.0,286912.0,0.9649122807017544,0.0,0.00390625
345.0,1024.0,5.0,31.0,2766.0,2465.0,98455.0,350240.0,0.9649122807017544,0.0,0.00390625
353.0,1024.0,7.0,31.0,3274.0,2932.0,118425.0,423936.0,0.9736842105263158,0.0,0.00390625
2.0,2.0,3.0,8.0,19.0,12.0,741.0,1664.0,0.6228070175438597,0.0,0.0078125
2.0,2.0,5.0,8.0,24.0,15.0,1079.0,2144.0,0.6228070175438597,0.0,0.0078125
2.0,2.0,7.0,8.0,24.0,15.0,1751.0,2144.0,0.6228070175438597,0.0,0.0078125
4.0,4.0,3.0,11.0,37.0,24.0,1382.0,3328.0,0.8947368421052632,0.0,0.0078125
4.0,4.0,5.0,13.0,55.0,34.0,2256.0,4928.0,0.8947368421052632,0.0,0.0078125
4.0,4.0,7.0,14.0,57.0,35.0,3305.0,5088.0,0.8947368421052632,0.0,0.0078125
8.0,8.0,3.0,14.0,76.0,48.0,2733.0,6656.0,0.956140350877193,0.0,0.0078125
8.0,8.0,5.0,16.0,112.0,71.0,4251.0,10336.0,0.956140350877193,0.0,0.0078125
8.0,8.0,7.0,17.0,118.0,74.0,5530.0,10816.0,0.956140350877193,0.0,0.0078125
16.0,16.0,3.0,19.0,153.0,102.0,5390.0,14272.0,0.9649122807017544,0.0,0.0078125
16.0,16.0,5.0,22.0,228.0,154.0,8377.0,22592.0,0.956140350877193,0.0,0.0078125
16.0,16.0,7.0,23.0,242.0,162.0,10104.0,23872.0,0.956140350877193,0.0,0.0078125
32.0,32.0,3.0,24.0,304.0,212.0,10620.0,29824.0,0.956140350877193,0.0,0.0078125
32.0,32.0,5.0,27.0,498.0,348.0,17851.0,51584.0,0.9649122807017544,0.0,0.0078125
32.0,32.0,7.0,30.0,547.0,388.0,20942.0,57984.0,0.956140350877193,0.0,0.0078125
64.0,64.0,3.0,28.0,584.0,436.0,20366.0,61568.0,0.9649122807017544,0.0,0.0078125
64.0,64.0,5.0,30.0,1030.0,789.0,36558.0,118048.0,0.9649122807017544,0.0,0.0078125
64.0,64.0,7.0,31.0,1154.0,911.0,42535.0,137568.0,0.9649122807017544,0.0,0.0078125
128.0,128.0,3.0,30.0,1069.0,875.0,37407.0,123616.0,0.956140350877193,0.0,0.0078125
128.0,128.0,5.0,31.0,1954.0,1678.0,69850.0,252096.0,0.9649122807017544,0.0,0.0078125
128.0,128.0,7.0,31.0,2274.0,1996.0,83011.0,302976.0,0.9649122807017544,0.0,0.0078125
256.0,256.0,3.0,30.0,1831.0,1634.0,64035.0,228672.0,0.9649122807017544,0.0,0.0078125
