no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split,max_trees
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,256.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,256.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,256.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,256.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,256.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,256.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,256.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,256.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,256.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,256.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,256.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,256.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,256.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,256.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,256.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,256.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,256.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,512.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,512.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,512.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,1024.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,1024.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,1024.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,2048.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,2048.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,2048.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,4096.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,4096.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,4096.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,8192.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,8192.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,8192.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,16384.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,16384.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,16384.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,1.0,32768.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,1.0,32768.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,1.0,32768.0,100000
4,3,5,14,10,758,720,0,0,0.9298245614035088,2.0,0.000976562,5
4,5,5,14,10,1598,720,0,0,0.9298245614035088,2.0,0.000976562,5
4,7,5,14,10,4958,720,0,0,0.9298245614035088,2.0,0.000976562,5
9,3,6,27,20,1542,1440,0,0,0.9385964912280702,2.0,0.000976562,10
9,5,6,27,20,3462,1440,0,0,0.9385964912280702,2.0,0.000976562,10
9,7,6,27,20,11142,1440,0,0,0.9385964912280702,2.0,0.000976562,10
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,15
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,15
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,15
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,20
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,20
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,20
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,30
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,30
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,30
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,40
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,40
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,40
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,50
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,50
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,50
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,100
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,100
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,100
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,200
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,200
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,200
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,500
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,500
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,500
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,1000
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,1000
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,1000
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,5000
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,5000
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,5000
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,10000
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,10000
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,10000
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.000976562,100000
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.000976562,100000
12,7,6,34,26,14433,1872,0,0,0.9385964912280702,2.0,0.000976562,100000
4,3,5,14,10,758,720,0,0,0.9298245614035088,2.0,0.00195312,5
4,5,5,14,10,1598,720,0,0,0.9298245614035088,2.0,0.00195312,5
4,7,5,14,10,4958,720,0,0,0.9298245614035088,2.0,0.00195312,5
9,3,6,27,20,1542,1440,0,0,0.9385964912280702,2.0,0.00195312,10
9,5,6,27,20,3462,1440,0,0,0.9385964912280702,2.0,0.00195312,10
9,7,6,27,20,11142,1440,0,0,0.9385964912280702,2.0,0.00195312,10
12,3,6,34,26,1953,1872,0,0,0.9385964912280702,2.0,0.00195312,15
12,5,6,34,26,4449,1872,0,0,0.9385964912280702,2.0,0.00195312,15
