no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
29.0,3.0,23.0,353.0,235.0,14964.0,23920.0,0.0,0.0,0.7613830968219409,64.0,1.0
29.0,5.0,35.0,1185.0,826.0,56840.0,90112.0,0.0,0.0,0.7878023803172035,64.0,1.0
11.0,7.0,35.0,1386.0,950.0,73408.0,105440.0,0.0,0.0,0.7986971076478232,64.0,1.0
39.0,3.0,24.0,460.0,311.0,19974.0,31632.0,0.0,0.0,0.7691711917936714,64.0,1.0
36.0,5.0,36.0,1383.0,977.0,67443.0,106464.0,0.0,0.0,0.7906938719310173,64.0,1.0
11.0,7.0,35.0,1386.0,950.0,73408.0,105440.0,0.0,0.0,0.7986971076478232,64.0,1.0
49.0,3.0,25.0,573.0,389.0,25093.0,39568.0,0.0,0.0,0.7720024439988641,64.0,1.0
36.0,5.0,36.0,1383.0,977.0,67443.0,106464.0,0.0,0.0,0.7906938719310173,64.0,1.0
11.0,7.0,35.0,1386.0,950.0,73408.0,105440.0,0.0,0.0,0.7986971076478232,64.0,1.0
99.0,3.0,32.0,1060.0,758.0,48318.0,76896.0,0.0,0.0,0.7810555665516381,64.0,1.0
36.0,5.0,36.0,1383.0,977.0,67443.0,106464.0,0.0,0.0,0.7906938719310173,64.0,1.0
11.0,7.0,35.0,1386.0,950.0,73408.0,105440.0,0.0,0.0,0.7986971076478232,64.0,1.0
136.0,3.0,38.0,1374.0,1008.0,64566.0,101936.0,0.0,0.0,0.7864082682891147,64.0,1.0
36.0,5.0,36.0,1383.0,977.0,67443.0,106464.0,0.0,0.0,0.7906938719310173,64.0,1.0
11.0,7.0,35.0,1386.0,950.0,73408.0,105440.0,0.0,0.0,0.7986971076478232,64.0,1.0
4.0,3.0,10.0,69.0,40.0,2725.0,4080.0,0.0,0.0,0.7316850683717288,128.0,1.0
4.0,5.0,24.0,233.0,143.0,9834.0,15616.0,0.0,0.0,0.7698682478077158,128.0,1.0
4.0,7.0,26.0,575.0,363.0,28770.0,40256.0,0.0,0.0,0.7893686049413526,128.0,1.0
9.0,3.0,17.0,133.0,80.0,5303.0,8160.0,0.0,0.0,0.7370119532197964,128.0,1.0
9.0,5.0,24.0,421.0,275.0,18775.0,30000.0,0.0,0.0,0.7766408784626903,128.0,1.0
9.0,7.0,33.0,1037.0,696.0,56795.0,77152.0,0.0,0.0,0.7964424326394327,128.0,1.0
14.0,3.0,18.0,189.0,120.0,7722.0,12240.0,0.0,0.0,0.7444041892205882,128.0,1.0
14.0,5.0,26.0,587.0,397.0,26816.0,43264.0,0.0,0.0,0.7785685395385661,128.0,1.0
13.0,7.0,34.0,1383.0,947.0,77258.0,104944.0,0.0,0.0,0.8042993726495874,128.0,1.0
19.0,3.0,19.0,245.0,160.0,10272.0,16320.0,0.0,0.0,0.7489909899055962,128.0,1.0
19.0,5.0,27.0,757.0,520.0,35767.0,56640.0,0.0,0.0,0.7839814806846639,128.0,1.0
13.0,7.0,34.0,1383.0,947.0,77258.0,104944.0,0.0,0.0,0.8042993726495874,128.0,1.0
29.0,3.0,22.0,351.0,234.0,14911.0,23808.0,0.0,0.0,0.7620973640955914,128.0,1.0
29.0,5.0,32.0,1056.0,735.0,51181.0,79920.0,0.0,0.0,0.789032985379035,128.0,1.0
13.0,7.0,34.0,1383.0,947.0,77258.0,104944.0,0.0,0.0,0.8042993726495874,128.0,1.0
39.0,3.0,23.0,450.0,306.0,19607.0,31072.0,0.0,0.0,0.7693088818705197,128.0,1.0
39.0,5.0,36.0,1300.0,920.0,65884.0,99840.0,0.0,0.0,0.7924494204108328,128.0,1.0
13.0,7.0,34.0,1383.0,947.0,77258.0,104944.0,0.0,0.0,0.8042993726495874,128.0,1.0
49.0,3.0,25.0,548.0,377.0,24213.0,38224.0,0.0,0.0,0.771942204590243,128.0,1.0
42.0,5.0,36.0,1366.0,974.0,69779.0,105648.0,0.0,0.0,0.793077631386453,128.0,1.0
13.0,7.0,34.0,1383.0,947.0,77258.0,104944.0,0.0,0.0,0.8042993726495874,128.0,1.0
99.0,3.0,32.0,1005.0,716.0,46313.0,72192.0,0.0,0.0,0.7809867215132139,128.0,1.0
42.0,5.0,36.0,1366.0,974.0,69779.0,105648.0,0.0,0.0,0.793077631386453,128.0,1.0
13.0,7.0,34.0,1383.0,947.0,77258.0,104944.0,0.0,0.0,0.8042993726495874,128.0,1.0
146.0,3.0,41.0,1377.0,1015.0,65738.0,101920.0,0.0,0.0,0.7880777604709001,128.0,1.0
42.0,5.0,36.0,1366.0,974.0,69779.0,105648.0,0.0,0.0,0.793077631386453,128.0,1.0
13.0,7.0,34.0,1383.0,947.0,77258.0,104944.0,0.0,0.0,0.8042993726495874,128.0,1.0
4.0,3.0,10.0,69.0,40.0,2725.0,4080.0,0.0,0.0,0.7316850683717288,256.0,1.0
4.0,5.0,24.0,209.0,126.0,8831.0,13712.0,0.0,0.0,0.7697391633606705,256.0,1.0
4.0,7.0,26.0,439.0,272.0,23978.0,30064.0,0.0,0.0,0.7867180709620234,256.0,1.0
9.0,3.0,17.0,133.0,80.0,5303.0,8160.0,0.0,0.0,0.7370119532197964,256.0,1.0
9.0,5.0,25.0,382.0,246.0,17137.0,26752.0,0.0,0.0,0.7754619071796769,256.0,1.0
9.0,7.0,29.0,796.0,516.0,46773.0,56992.0,0.0,0.0,0.7942307857800573,256.0,1.0
