no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
1000.0,1000.0,3.0,53.0,9205.0,7963.0,335645.0,1146080.0,0.8349354147483283,2.0,0.0
100.0,100.0,3.0,34.0,1110.0,800.0,38744.0,115200.0,0.7819677633107579,4.0,0.0
1000.0,1000.0,3.0,53.0,9188.0,7964.0,335334.0,1146240.0,0.8321385850623478,4.0,0.0
100.0,100.0,3.0,34.0,1117.0,800.0,38933.0,115200.0,0.7825701573969691,8.0,0.0
1000.0,1000.0,3.0,53.0,9199.0,7967.0,335560.0,1146720.0,0.8334122182731943,8.0,0.0
100.0,100.0,3.0,32.0,1105.0,800.0,38515.0,115200.0,0.7813223410755317,16.0,0.0
1000.0,1000.0,3.0,52.0,9197.0,7972.0,335911.0,1147520.0,0.8345395557773896,16.0,0.0
5.0,5.0,3.0,10.0,68.0,40.0,2389.0,5760.0,0.7316850683717288,32.0,0.0
5.0,5.0,5.0,23.0,255.0,158.0,8963.0,24640.0,0.7702555011488516,32.0,0.0
25.0,25.0,3.0,20.0,308.0,200.0,10591.0,28800.0,0.7566844229494936,32.0,0.0
25.0,25.0,5.0,29.0,1123.0,798.0,40007.0,124480.0,0.7862447613228574,32.0,0.0
50.0,50.0,3.0,22.0,582.0,400.0,20233.0,57600.0,0.7722606128929546,32.0,0.0
50.0,50.0,5.0,37.0,2163.0,1580.0,78048.0,246400.0,0.7959347004810547,32.0,0.0
100.0,100.0,3.0,32.0,1118.0,800.0,39003.0,115200.0,0.7815719043398192,32.0,0.0
100.0,100.0,5.0,41.0,4005.0,3101.0,146809.0,483360.0,0.8112871440496373,32.0,0.0
1000.0,1000.0,3.0,51.0,9206.0,7970.0,336294.0,1147200.0,0.8350817104549797,32.0,0.0
1000.0,1000.0,5.0,49.0,32122.0,30157.0,1226657.0,4697120.0,0.9029715239709818,32.0,0.0
100.0,100.0,3.0,30.0,1112.0,800.0,38813.0,115200.0,0.7816149324888342,64.0,0.0
1000.0,1000.0,3.0,48.0,9212.0,7951.0,336335.0,1144160.0,0.834771907782071,64.0,0.0
100.0,100.0,3.0,27.0,1109.0,800.0,38814.0,115200.0,0.7817870450848945,128.0,0.0
1000.0,1000.0,3.0,42.0,9259.0,7971.0,339406.0,1147360.0,0.8376892162852938,128.0,0.0
100.0,100.0,3.0,24.0,1102.0,800.0,38748.0,115200.0,0.781503059301395,256.0,0.0
1000.0,1000.0,3.0,31.0,9046.0,7956.0,333923.0,1144960.0,0.836759808266568,256.0,0.0
100.0,100.0,3.0,17.0,1106.0,800.0,39155.0,115200.0,0.780969510253608,512.0,0.0
1000.0,1000.0,3.0,23.0,9090.0,7966.0,337278.0,1146560.0,0.835761555209418,512.0,0.0
5.0,5.0,3.0,4.0,67.0,40.0,2406.0,5760.0,0.7292238582480659,1024.0,0.0
5.0,5.0,5.0,10.0,267.0,160.0,9695.0,24960.0,0.7646790530364965,1024.0,0.0
25.0,25.0,3.0,13.0,311.0,200.0,10814.0,28800.0,0.7565553385024483,1024.0,0.0
25.0,25.0,5.0,13.0,1152.0,799.0,42051.0,124640.0,0.7831639458533772,1024.0,0.0
50.0,50.0,3.0,14.0,598.0,400.0,21049.0,57600.0,0.773964527593952,1024.0,0.0
50.0,50.0,5.0,13.0,2181.0,1595.0,80898.0,248800.0,0.793619786064043,1024.0,0.0
100.0,100.0,3.0,14.0,1127.0,800.0,40028.0,115200.0,0.7832930303004225,1024.0,0.0
100.0,100.0,5.0,15.0,3980.0,3173.0,149478.0,494880.0,0.8105470598865778,1024.0,0.0
1000.0,1000.0,3.0,17.0,9010.0,7966.0,336152.0,1146560.0,0.8310198531879556,1024.0,0.0
1000.0,1000.0,5.0,16.0,32343.0,30981.0,1253418.0,4828960.0,0.8897963047425625,1024.0,0.0
100.0,100.0,3.0,12.0,1113.0,800.0,39682.0,115200.0,0.7800401022348821,2048.0,0.0
1000.0,1000.0,3.0,12.0,8886.0,7955.0,334474.0,1144800.0,0.822216293899469,2048.0,0.0
100.0,100.0,3.0,5.0,1040.0,797.0,37940.0,114720.0,0.7607548858463207,4096.0,0.0
1000.0,1000.0,3.0,5.0,8495.0,7926.0,321734.0,1140160.0,0.768499952669036,4096.0,0.0
100.0,100.0,3.0,3.0,1003.0,800.0,37551.0,115200.0,0.7402734869151398,8192.0,0.0
