no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
22.0,3.0,9.0,216.0,136.0,9573.0,13392.0,0.0,0.204112,0.3978850643649009,0.000976562,0.015625
20.0,5.0,9.0,264.0,159.0,17148.0,16128.0,0.0,0.202429,0.40777118298776394,0.000976562,0.015625
21.0,7.0,9.0,287.0,167.0,43654.0,16944.0,0.0,0.203686,0.40039383034065257,0.000976562,0.015625
24.0,3.0,9.0,204.0,144.0,9180.0,14128.0,0.0,0.0,0.3979206101263867,0.000976562,0.015625
20.0,5.0,9.0,264.0,159.0,17148.0,16128.0,0.0,0.202429,0.40777118298776394,0.000976562,0.015625
21.0,7.0,9.0,287.0,167.0,43654.0,16944.0,0.0,0.203686,0.40039383034065257,0.000976562,0.015625
22.0,3.0,9.0,216.0,136.0,9573.0,13392.0,0.0,0.204112,0.3978850643649009,0.000976562,0.015625
20.0,5.0,9.0,264.0,159.0,17148.0,16128.0,0.0,0.202429,0.40777118298776394,0.000976562,0.015625
21.0,7.0,9.0,287.0,167.0,43654.0,16944.0,0.0,0.203686,0.40039383034065257,0.000976562,0.015625
22.0,3.0,9.0,216.0,136.0,9573.0,13392.0,0.0,0.204112,0.3978850643649009,0.000976562,0.015625
20.0,5.0,9.0,264.0,159.0,17148.0,16128.0,0.0,0.202429,0.40777118298776394,0.000976562,0.015625
21.0,7.0,9.0,287.0,167.0,43654.0,16944.0,0.0,0.203686,0.40039383034065257,0.000976562,0.015625
22.0,3.0,9.0,216.0,136.0,9573.0,13392.0,0.0,0.204112,0.3978850643649009,0.000976562,0.015625
20.0,5.0,9.0,264.0,159.0,17148.0,16128.0,0.0,0.202429,0.40777118298776394,0.000976562,0.015625
21.0,7.0,9.0,287.0,167.0,43654.0,16944.0,0.0,0.203686,0.40039383034065257,0.000976562,0.015625
22.0,3.0,9.0,216.0,136.0,9573.0,13392.0,0.0,0.204112,0.3978850643649009,0.000976562,0.015625
20.0,5.0,9.0,264.0,159.0,17148.0,16128.0,0.0,0.202429,0.40777118298776394,0.000976562,0.015625
21.0,7.0,9.0,287.0,167.0,43654.0,16944.0,0.0,0.203686,0.40039383034065257,0.000976562,0.015625
4.0,3.0,8.0,66.0,40.0,2540.0,4080.0,0.0,0.0,0.22080938638430736,0.000976562,0.03125
4.0,5.0,8.0,114.0,65.0,5512.0,6880.0,0.0,0.22929,0.24017536873932943,0.000976562,0.03125
4.0,7.0,9.0,133.0,74.0,11606.0,7888.0,0.0,0.229605,0.23808968640885153,0.000976562,0.03125
9.0,3.0,8.0,111.0,72.0,4468.0,7264.0,0.0,0.0,0.3098760923214908,0.000976562,0.03125
9.0,5.0,8.0,150.0,88.0,8339.0,9056.0,0.0,0.217331,0.317369101467996,0.000976562,0.03125
9.0,7.0,9.0,167.0,95.0,19785.0,9840.0,0.0,0.217638,0.3154376208137555,0.000976562,0.03125
14.0,3.0,9.0,133.0,89.0,5726.0,8768.0,0.0,0.0,0.3440500198793921,0.000976562,0.03125
14.0,5.0,8.0,173.0,103.0,10738.0,10336.0,0.0,0.21256,0.3470121441166626,0.000976562,0.03125
14.0,7.0,9.0,182.0,106.0,27344.0,10672.0,0.0,0.213904,0.33872900977961906,0.000976562,0.03125
19.0,3.0,9.0,151.0,103.0,6752.0,9936.0,0.0,0.0,0.3672612886536246,0.000976562,0.03125
18.0,5.0,8.0,187.0,113.0,12496.0,11136.0,0.0,0.209797,0.3638792729446869,0.000976562,0.03125
18.0,7.0,9.0,198.0,116.0,33495.0,11472.0,0.0,0.211158,0.35559640115864954,0.000976562,0.03125
19.0,3.0,9.0,151.0,103.0,6752.0,9936.0,0.0,0.0,0.3672612886536246,0.000976562,0.03125
18.0,5.0,8.0,187.0,113.0,12496.0,11136.0,0.0,0.209797,0.3638792729446869,0.000976562,0.03125
18.0,7.0,9.0,198.0,116.0,33495.0,11472.0,0.0,0.211158,0.35559640115864954,0.000976562,0.03125
19.0,3.0,9.0,151.0,103.0,6752.0,9936.0,0.0,0.0,0.3672612886536246,0.000976562,0.03125
18.0,5.0,8.0,187.0,113.0,12496.0,11136.0,0.0,0.209797,0.3638792729446869,0.000976562,0.03125
