no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,128.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,128.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,256.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,256.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,512.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,512.0
1.0,5.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,5.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,25.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,25.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,50.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,50.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,100.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,1000.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,1024.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,2048.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,2048.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,4096.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,4096.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,8192.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,8192.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,16384.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,16384.0
1.0,5.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,32768.0
1.0,5.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,32768.0
1.0,25.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,32768.0
1.0,25.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,32768.0
1.0,50.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,32768.0
1.0,50.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,32768.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,32768.0
1.0,100.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,32768.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,0.0,32768.0
1.0,1000.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.0001873037021762336,0.0,32768.0
5.0,5.0,3.0,8.0,68.0,40.0,1994.0,5760.0,0.22080938638430736,0.000976562,0.0
5.0,5.0,5.0,9.0,285.0,160.0,8233.0,24960.0,0.2854632490857021,0.000976562,0.0
25.0,25.0,3.0,9.0,322.0,200.0,9318.0,28800.0,0.4307749505546472,0.000976562,0.0
25.0,25.0,5.0,9.0,1282.0,787.0,38243.0,122720.0,0.5407134055843382,0.000976562,0.0
50.0,50.0,3.0,9.0,628.0,399.0,18327.0,57440.0,0.4982766498990123,0.000976562,0.0
50.0,50.0,5.0,9.0,2305.0,1502.0,71576.0,233920.0,0.6315897880340512,0.000976562,0.0
100.0,100.0,3.0,9.0,1180.0,796.0,35433.0,114560.0,0.5498591710125389,0.000976562,0.0
100.0,100.0,5.0,9.0,3926.0,2774.0,127942.0,431040.0,0.7084532418004892,0.000976562,0.0
1000.0,1000.0,3.0,9.0,9271.0,7696.0,325902.0,1103360.0,0.6770946051224171,0.000976562,0.0
1000.0,1000.0,5.0,9.0,25395.0,23374.0,960953.0,3611840.0,0.7875517257905085,0.000976562,0.0
100.0,100.0,3.0,9.0,1180.0,796.0,35433.0,114560.0,0.5498591710125389,0.00195312,0.0
1000.0,1000.0,3.0,9.0,9271.0,7696.0,325902.0,1103360.0,0.6770946051224171,0.00195312,0.0
100.0,100.0,3.0,9.0,1180.0,796.0,35433.0,114560.0,0.5498591710125389,0.00390625,0.0
1000.0,1000.0,3.0,9.0,9271.0,7696.0,325902.0,1103360.0,0.6770946051224171,0.00390625,0.0
100.0,100.0,3.0,9.0,1180.0,796.0,35433.0,114560.0,0.5498591710125389,0.0078125,0.0
1000.0,1000.0,3.0,9.0,9271.0,7696.0,325902.0,1103360.0,0.6770946051224171,0.0078125,0.0
100.0,100.0,3.0,9.0,1180.0,796.0,35433.0,114560.0,0.5498591710125389,0.015625,0.0
1000.0,1000.0,3.0,9.0,9271.0,7696.0,325902.0,1103360.0,0.6770946051224171,0.015625,0.0
5.0,5.0,3.0,8.0,68.0,40.0,1994.0,5760.0,0.22080938638430736,0.03125,0.0
5.0,5.0,5.0,9.0,285.0,160.0,8234.0,24960.0,0.28557984073056875,0.03125,0.0
25.0,25.0,3.0,9.0,322.0,200.0,9318.0,28800.0,0.4307749505546472,0.03125,0.0
25.0,25.0,5.0,9.0,1266.0,786.0,37785.0,122560.0,0.5385382584691784,0.03125,0.0
50.0,50.0,3.0,9.0,628.0,399.0,18327.0,57440.0,0.4982766498990123,0.03125,0.0
50.0,50.0,5.0,9.0,2286.0,1494.0,71127.0,232640.0,0.6391090886377673,0.03125,0.0
100.0,100.0,3.0,9.0,1180.0,796.0,35433.0,114560.0,0.5498591710125389,0.03125,0.0
100.0,100.0,5.0,9.0,3917.0,2768.0,127711.0,430080.0,0.7101524392404128,0.03125,0.0
1000.0,1000.0,3.0,9.0,9271.0,7696.0,325902.0,1103360.0,0.6770946051224171,0.03125,0.0
1000.0,1000.0,5.0,9.0,25327.0,23301.0,958100.0,3600160.0,0.7838844405056455,0.03125,0.0
100.0,100.0,3.0,9.0,1180.0,796.0,35433.0,114560.0,0.5498591710125389,0.0625,0.0
1000.0,1000.0,3.0,9.0,9271.0,7696.0,325902.0,1103360.0,0.6770946051224171,0.0625,0.0
100.0,100.0,3.0,9.0,1180.0,796.0,35433.0,114560.0,0.5498591710125389,0.125,0.0
1000.0,1000.0,3.0,9.0,9271.0,7696.0,325902.0,1103360.0,0.6770946051224171,0.125,0.0
100.0,100.0,3.0,9.0,1189.0,794.0,35748.0,114240.0,0.5497386293819102,0.25,0.0
1000.0,1000.0,3.0,9.0,9241.0,7728.0,325911.0,1108480.0,0.6827661086290917,0.25,0.0
100.0,100.0,3.0,9.0,1195.0,799.0,35580.0,115040.0,0.5586784358655854,0.5,0.0
1000.0,1000.0,3.0,9.0,9249.0,7718.0,326459.0,1106880.0,0.6790220954168042,0.5,0.0
5.0,5.0,3.0,4.0,65.0,40.0,1936.0,5760.0,0.21703361161881207,1.0,0.0
5.0,5.0,5.0,9.0,286.0,160.0,8325.0,24960.0,0.2833078326832297,1.0,0.0
25.0,25.0,3.0,9.0,326.0,200.0,9348.0,28800.0,0.4274502699543935,1.0,0.0
25.0,25.0,5.0,9.0,1281.0,789.0,38223.0,123040.0,0.5393430994933618,1.0,0.0
50.0,50.0,3.0,9.0,630.0,399.0,18379.0,57440.0,0.5029030305872366,1.0,0.0
50.0,50.0,5.0,9.0,2279.0,1496.0,71290.0,232960.0,0.6356444746409777,1.0,0.0
100.0,100.0,3.0,9.0,1181.0,795.0,35383.0,114400.0,0.557861676486046,1.0,0.0
100.0,100.0,5.0,9.0,3863.0,2720.0,125836.0,422400.0,0.7056987769012593,1.0,0.0
1000.0,1000.0,3.0,9.0,9290.0,7746.0,327375.0,1111360.0,0.6850243952839745,1.0,0.0
1000.0,1000.0,5.0,9.0,25218.0,23195.0,953826.0,3583200.0,0.7837202033536346,1.0,0.0
100.0,100.0,3.0,9.0,1161.0,790.0,34900.0,113600.0,0.5492611811544053,2.0,0.0
1000.0,1000.0,3.0,9.0,9280.0,7708.0,326937.0,1105280.0,0.6750559131475055,2.0,0.0
100.0,100.0,3.0,9.0,1176.0,800.0,35477.0,115200.0,0.5499858055086317,4.0,0.0
1000.0,1000.0,3.0,9.0,9259.0,7700.0,326077.0,1104000.0,0.6790139713196055,4.0,0.0
100.0,100.0,3.0,6.0,1083.0,772.0,33505.0,110720.0,0.5043880901545785,8.0,0.0
1000.0,1000.0,3.0,6.0,8782.0,7674.0,317473.0,1099840.0,0.5595250337324635,8.0,0.0
100.0,100.0,3.0,3.0,949.0,736.0,31525.0,104960.0,0.32821548439750803,16.0,0.0
1000.0,1000.0,3.0,3.0,8178.0,7691.0,307925.0,1102560.0,0.28640318390644426,16.0,0.0
5.0,5.0,3.0,2.0,56.0,40.0,1843.0,5760.0,0.18052025497217783,32.0,0.0
5.0,5.0,5.0,2.0,210.0,148.0,7196.0,23040.0,0.18196701040010332,32.0,0.0
25.0,25.0,3.0,2.0,252.0,200.0,8454.0,28800.0,0.2705205554049863,32.0,0.0
25.0,25.0,5.0,2.0,837.0,691.0,30215.0,107360.0,0.2688884116352174,32.0,0.0
50.0,50.0,3.0,2.0,481.0,383.0,16297.0,54880.0,0.27091975308806593,32.0,0.0
50.0,50.0,5.0,2.0,1375.0,1171.0,50235.0,180960.0,0.2681598865161149,32.0,0.0
100.0,100.0,3.0,2.0,859.0,715.0,30123.0,101600.0,0.27052101896089475,32.0,0.0
100.0,100.0,5.0,2.0,2173.0,1935.0,81111.0,296800.0,0.26576977345760355,32.0,0.0
1000.0,1000.0,3.0,2.0,7295.0,7049.0,278207.0,999840.0,0.2575870282579946,32.0,0.0
1000.0,1000.0,5.0,2.0,14903.0,14650.0,582777.0,2216000.0,0.2551268351659365,32.0,0.0
100.0,100.0,3.0,2.0,859.0,715.0,30123.0,101600.0,0.27052101896089475,64.0,0.0
1000.0,1000.0,3.0,2.0,7295.0,7049.0,278207.0,999840.0,0.2575870282579946,64.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,128.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,128.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,256.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.0001873037021762336,256.0,0.0
