model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes
ccp,kr-vs-kp,128,128,1,0.03125,1.2010386376621691,0.93359375,0.890625,140
ccp,kr-vs-kp,1024,1024,2,0.015625,0.8733628653966375,0.93359375,0.890625,1066
ccp,kr-vs-kp,512,512,1,0.015625,0.9800354393440194,0.93359375,0.890625,548
ccp,kr-vs-kp,256,256,4,0.0,0.04163918035750177,0.98828125,0.9828125,7220
ccp,kr-vs-kp,128,128,2,0.0078125,0.720660312554493,0.93359375,0.890625,198
ccp,covtype,16,16,1,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,16
ccp,kr-vs-kp,64,64,4,0.5,1.3844783104347773,0.5546875,0.5125,64
ccp,covtype,4,4,1,0.0078125,1.3128559944888536,0.665390159419978,0.6680980697572352,12
ccp,covtype,1,1,2,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,kr-vs-kp,256,256,1,0.0078125,0.8335198512979247,0.93359375,0.890625,320
ccp,kr-vs-kp,512,512,4,0.0,0.017120808174696713,0.98828125,0.984375,14770
ccp,kr-vs-kp,1024,1024,1,0.03125,1.2010386376621691,0.93359375,0.890625,1036
ccp,covtype,2,2,4,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,breastcancer,1024,1024,2,0.5,1.3271183465834446,0.6304347826086957,0.6491228070175439,1024
ccp,kr-vs-kp,128,128,1,0.015625,0.9800354393440196,0.93359375,0.890625,164
ccp,kr-vs-kp,256,256,4,0.5,1.3844783104347773,0.5546875,0.5125,256
ccp,kr-vs-kp,512,512,1,0.0078125,0.8335198512979248,0.93359375,0.890625,576
ccp,kr-vs-kp,128,128,4,0.0,0.08885822695383529,0.98828125,0.975,3504
ccp,kr-vs-kp,1024,1024,2,0.0078125,0.7206603125544926,0.93359375,0.890625,1094
ccp,covtype,1,1,8,0.0078125,1.3426426690084885,0.7289214948043287,0.7293271258057021,5
ccp,covtype,2,2,2,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,1,1,4,0.015625,1.3426426690084885,0.7289214948043287,0.7293271258057021,5
ccp,kr-vs-kp,256,256,2,0.0,0.16858544907540488,0.9765625,0.9640625,1774
ccp,kr-vs-kp,1024,1024,1,0.015625,0.9800354393440194,0.93359375,0.890625,1060
ccp,covtype,8,8,1,0.03125,1.3617695945466946,0.665390159419978,0.6680980697572352,10
ccp,covtype,1,1,1,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,kr-vs-kp,512,512,4,0.5,1.384478310434777,0.5546875,0.5125,512
ccp,kr-vs-kp,256,256,4,0.25,1.3844783104347773,0.5546875,0.5125,256
ccp,kr-vs-kp,512,512,2,0.0,0.11174492243916466,0.98046875,0.975,3542
ccp,covtype,1,1,2,0.03125,1.3617695957969922,0.665390159419978,0.6680980697572352,3
ccp,kr-vs-kp,1024,1024,1,0.0078125,0.8335198512979248,0.93359375,0.890625,1088
ccp,kr-vs-kp,1024,1024,4,0.0,0.011104561297438538,0.984375,0.98125,30132
ccp,kr-vs-kp,512,512,4,0.25,1.384478310434777,0.5546875,0.5125,512
ccp,kr-vs-kp,512,512,2,0.5,1.384478310434777,0.5546875,0.5125,512
ccp,covtype,2,2,1,0.0,1.3422781352737057,0.665390159419978,0.6680980697572352,6
ccp,covtype,16,16,2,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,16
ccp,covtype,4,4,2,0.0,1.2453480047447283,0.7289214948043287,0.7293271258057021,28
ccp,covtype,32,32,1,0.0,1.1445375523881192,0.7298035756545685,0.7301016324879737,96
ccp,covtype,2,2,2,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,1,1,4,0.0078125,1.3426426690084885,0.7289214948043287,0.7293271258057021,5
ccp,covtype,2,2,4,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,1,1,1,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,covtype,4,4,4,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,8,8,2,0.0078125,1.194934950931326,0.7291796648092769,0.7295680834401865,38
ccp,kr-vs-kp,512,512,4,0.125,1.384478310434777,0.5546875,0.5125,512
ccp,kr-vs-kp,1024,1024,2,0.0,0.06811456975533786,0.9921875,0.9828125,7074
ccp,covtype,1,1,2,0.015625,1.3426426690084885,0.7289214948043287,0.7293271258057021,5
ccp,covtype,16,16,1,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,16
ccp,covtype,8,8,1,0.015625,1.300030029828068,0.7284696972956692,0.728784971128112,18
ccp,covtype,4,4,8,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,2,2,1,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,kr-vs-kp,1024,1024,2,0.5,1.3844783104347773,0.5546875,0.5125,1024
ccp,covtype,2,2,8,0.03125,1.3617695954889704,0.665390159419978,0.6680980697572352,4
ccp,covtype,1,1,1,0.03125,1.3617695957969922,0.665390159419978,0.6680980697572352,3
ccp,covtype,2,2,2,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,4,4,2,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,1,1,2,0.0078125,1.3426426690084885,0.7289214948043287,0.7293271258057021,5
ccp,covtype,2,2,4,0.03125,1.3617695954889704,0.665390159419978,0.6680980697572352,4
ccp,covtype,2,2,1,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,1,1,1,0.015625,1.3617695957969922,0.665390159419978,0.6680980697572352,3
ccp,covtype,1,1,8,0.0,1.3102887271191914,0.7650007529958478,0.7644983348106331,425
ccp,covtype,8,8,1,0.0078125,1.2671565746710485,0.7284696972956692,0.728784971128112,24
ccp,covtype,2,2,2,0.03125,1.3617695954889704,0.665390159419978,0.6680980697572352,4
ccp,covtype,4,4,4,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,1,1,4,0.0,1.331365183125405,0.7350745465889288,0.7359534607540252,31
ccp,covtype,16,16,1,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,16
ccp,covtype,2,2,1,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,1,1,1,0.0078125,1.3617695957969922,0.665390159419978,0.6680980697572352,3
ccp,covtype,4,4,2,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,32,32,2,0.25,1.38560961971829,0.5144037348594049,0.5091434816657057,32
ccp,covtype,16,16,4,0.015625,1.2649210562772812,0.7289214948043287,0.7293271258057021,30
ccp,covtype,2,2,4,0.015625,1.3079065380912909,0.7289214948043287,0.7293271258057021,10
ccp,covtype,16,16,2,0.03125,1.3617695942445456,0.665390159419978,0.6680980697572352,18
ccp,covtype,2,2,2,0.015625,1.3079065380912909,0.7289214948043287,0.7293271258057021,10
ccp,covtype,32,32,1,0.5,1.38560961971829,0.5144037348594049,0.5091434816657057,32
ccp,covtype,1,1,8,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,covtype,2,2,1,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,1,1,4,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,covtype,1,1,2,0.0,1.3400549238557724,0.7289214948043287,0.7293271258057021,7
ccp,covtype,2,2,8,0.015625,1.3079065380912909,0.7289214948043287,0.7293271258057021,10
ccp,covtype,8,8,4,0.0,1.1170395256249586,0.7644413846517932,0.7634054198256499,248
ccp,covtype,4,4,2,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,2,2,2,0.0078125,1.3079065380912909,0.7289214948043287,0.7293271258057021,10
ccp,covtype,8,8,2,0.0,1.1760517939733357,0.7326649598760784,0.7327865889865149,56
ccp,covtype,2,2,4,0.0078125,1.3079065380912909,0.7289214948043287,0.7293271258057021,10
ccp,covtype,1,1,2,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,covtype,4,4,4,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,2,2,1,0.03125,1.3617695954889704,0.665390159419978,0.6680980697572352,4
ccp,covtype,1,1,4,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,covtype,16,16,1,0.03125,1.3617695942445456,0.665390159419978,0.6680980697572352,18
ccp,covtype,1,1,8,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,covtype,8,8,8,0.0,1.0006324022637472,0.8155590456315484,0.8152285224994191,3720
ccp,covtype,4,4,8,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,2,2,1,0.015625,1.3422781352737057,0.665390159419978,0.6680980697572352,6
ccp,covtype,4,4,2,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,2,2,4,0.0,1.285560403548083,0.7480906176717368,0.7483627789299759,62
ccp,covtype,1,1,4,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,covtype,8,8,2,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,2,2,1,0.0078125,1.3422781352737057,0.665390159419978,0.6680980697572352,6
ccp,covtype,2,2,8,0.0078125,1.3079065380912909,0.7289214948043287,0.7293271258057021,10
ccp,covtype,16,16,2,0.015625,1.2649210562772812,0.7289214948043287,0.7293271258057021,30
ccp,covtype,4,4,4,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,32,32,1,0.25,1.38560961971829,0.5144037348594049,0.5091434816657057,32
ccp,covtype,16,16,1,0.015625,1.3000300197663757,0.7284696972956692,0.728784971128112,26
ccp,covtype,1,1,8,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,covtype,4,4,2,0.03125,1.361769595037378,0.665390159419978,0.6680980697572352,6
ccp,covtype,2,2,4,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,2,2,8,0.0,1.2446636369746917,0.7979389427938297,0.7973976575475676,878
ccp,covtype,8,8,4,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,4,4,1,0.0,1.3128559944888536,0.665390159419978,0.6680980697572352,12
ccp,covtype,64,64,2,0.0,1.0064650992845021,0.7620533121060218,0.7633107578978168,448
ccp,covtype,4,4,2,0.015625,1.2649211268541538,0.7289214948043287,0.7293271258057021,18
ccp,covtype,8,8,2,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,128,128,1,0.0078125,1.2189129848653522,0.7293732923129881,0.7295680834401865,156
ccp,covtype,1,1,8,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,1
ccp,covtype,32,32,2,0.125,1.38560961971829,0.5144037348594049,0.5091434816657057,32
ccp,covtype,32,32,4,0.0625,1.38560961971829,0.5144037348594049,0.5091434816657057,32
ccp,covtype,4,4,1,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,4,4,4,0.03125,1.361769595037378,0.665390159419978,0.6680980697572352,6
ccp,covtype,16,16,4,0.0078125,1.1949347347688282,0.7291796648092769,0.7295680834401865,46
ccp,covtype,16,16,1,0.0078125,1.2189130881076788,0.7293732923129881,0.7295680834401865,44
ccp,covtype,2,2,8,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,4,4,2,0.0078125,1.2550731223854676,0.7289214948043287,0.7293271258057021,20
ccp,covtype,4,4,1,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,4,4,8,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,16,16,2,0.0078125,1.1949347347688282,0.7291796648092769,0.7295680834401865,46
ccp,covtype,32,32,1,0.125,1.38560961971829,0.5144037348594049,0.5091434816657057,32
ccp,covtype,1,1,8,0.03125,1.3617695957969922,0.665390159419978,0.6680980697572352,3
ccp,covtype,8,8,2,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,8,8,4,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,4,4,4,0.015625,1.2649211268541538,0.7289214948043287,0.7293271258057021,18
ccp,covtype,4,4,1,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,4,4,1,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,2,2,8,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
ccp,covtype,16,16,2,0.0,1.1105574596594465,0.7343430649082421,0.7339483490099223,112
ccp,covtype,8,8,2,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,4,4,4,0.0078125,1.2550731223854676,0.7289214948043287,0.7293271258057021,20
ccp,covtype,4,4,1,0.03125,1.361769595037378,0.665390159419978,0.6680980697572352,6
ccp,covtype,8,8,8,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,32,32,1,0.0625,1.38560961971829,0.5144037348594049,0.5091434816657057,32
ccp,covtype,8,8,4,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,8,8,2,0.03125,1.3617695945466946,0.665390159419978,0.6680980697572352,10
ccp,covtype,32,32,2,0.0625,1.38560961971829,0.5144037348594049,0.5091434816657057,32
ccp,covtype,4,4,8,0.03125,1.361769595037378,0.665390159419978,0.6680980697572352,6
ccp,covtype,2,2,8,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,2
lgbm_base,kr-vs-kp,1,1,1,0.0,0.5213043478260869,0.5546875,0.5125,3
lgbm_quant,kr-vs-kp,1,1,1,0.0,0.5213043478260869,0.5546875,0.5125,3
ccp,covtype,16,16,2,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,16
ccp,covtype,16,16,4,0.0,1.0183131211518228,0.7686796755663604,0.7691539805340654,496
ccp,covtype,32,32,1,0.03125,1.361769594178182,0.665390159419978,0.6680980697572352,34
ccp,covtype,8,8,4,0.0625,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,4,4,8,0.0,1.1408929883537984,0.8054258729373293,0.8042133163515572,1796
lgbm_base,kr-vs-kp,1,1,2,0.0,0.7791304347826087,0.80078125,0.7625,5
lgbm_quant,kr-vs-kp,1,1,2,0.0,0.7791304347826087,0.80078125,0.7625,5
ccp,covtype,16,16,2,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,16
ccp,covtype,64,64,2,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,64
ccp,covtype,4,4,8,0.015625,1.2649211268541538,0.7289214948043287,0.7293271258057021,18
ccp,mushroom,1,1,1,0.0,1.3200221900384097,0.8123076923076923,0.7827692307692308,3
ccp,mushroom,1,1,1,0.5,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,covtype,64,64,4,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,64
ccp,mushroom,1,1,1,0.25,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,covtype,32,32,4,0.03125,1.361769594178182,0.665390159419978,0.6680980697572352,34
ccp,covtype,32,32,1,0.015625,1.3000300175564299,0.7284696972956692,0.728784971128112,42
ccp,mushroom,1,1,1,0.125,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,covtype,32,32,2,0.03125,1.361769594178182,0.665390159419978,0.6680980697572352,34
ccp,mushroom,1,1,1,0.0625,1.3200221900384097,0.8123076923076923,0.7827692307692308,3
ccp,mushroom,1,1,1,0.03125,1.3200221900384097,0.8123076923076923,0.7827692307692308,3
ccp,covtype,8,8,4,0.03125,1.3617695945466946,0.665390159419978,0.6680980697572352,10
ccp,mushroom,1,1,1,0.015625,1.3200221900384097,0.8123076923076923,0.7827692307692308,3
ccp,covtype,8,8,8,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,mushroom,1,1,1,0.0078125,1.3200221900384097,0.8123076923076923,0.7827692307692308,3
ccp,covtype,4,4,8,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,4
ccp,covtype,16,16,2,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,16
ccp,mushroom,1,1,2,0.0,1.2541166774153112,0.9323076923076923,0.9027692307692308,7
ccp,covtype,16,16,4,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,16
ccp,mushroom,1,1,4,0.0625,1.3200221900384097,0.8123076923076923,0.7827692307692308,3
ccp,mushroom,1,1,2,0.25,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,mushroom,1,1,2,0.5,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,mushroom,1,1,4,0.03125,1.2541166774153112,0.9323076923076923,0.9027692307692308,7
ccp,mushroom,1,1,2,0.125,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,mushroom,1,1,8,0.015625,1.2320356107762171,0.9323076923076923,0.9027692307692308,9
ccp,mushroom,1,1,4,0.015625,1.2320356107762171,0.9323076923076923,0.9027692307692308,9
ccp,mushroom,1,1,2,0.0625,1.3200221900384097,0.8123076923076923,0.7827692307692308,3
ccp,mushroom,1,1,8,0.0078125,1.2254756321138593,0.9415384615384615,0.9156923076923077,11
ccp,mushroom,1,1,4,0.0078125,1.2254756321138593,0.9415384615384615,0.9156923076923077,11
ccp,mushroom,1,1,2,0.03125,1.2541166774153112,0.9323076923076923,0.9027692307692308,7
ccp,covtype,4,4,8,0.0078125,1.2550731223854676,0.7289214948043287,0.7293271258057021,20
ccp,mushroom,2,2,1,0.0,1.2676463132891902,0.8123076923076923,0.7827692307692308,6
ccp,covtype,32,32,1,0.0078125,1.2189129884103975,0.7293732923129881,0.7295680834401865,60
ccp,mushroom,1,1,8,0.0,1.194524929652632,1.0,1.0,51
ccp,mushroom,1,1,2,0.015625,1.2541166774153112,0.9323076923076923,0.9027692307692308,7
ccp,mushroom,2,2,1,0.5,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,1,1,8,0.5,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,mushroom,1,1,2,0.0078125,1.2541166774153112,0.9323076923076923,0.9027692307692308,7
ccp,mushroom,2,2,1,0.25,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,1,1,8,0.25,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,mushroom,1,1,4,0.0,1.2091810291857936,0.98,0.9821538461538462,27
ccp,covtype,8,8,4,0.015625,1.2649210831741986,0.7289214948043287,0.7293271258057021,22
ccp,mushroom,2,2,1,0.125,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,1,1,8,0.125,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,covtype,8,8,1,0.0,1.2671565746710485,0.7284696972956692,0.728784971128112,24
ccp,mushroom,1,1,4,0.5,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,mushroom,1,1,8,0.0625,1.3200221900384097,0.8123076923076923,0.7827692307692308,3
ccp,mushroom,2,2,1,0.0625,1.2676463132891902,0.8123076923076923,0.7827692307692308,6
ccp,mushroom,1,1,4,0.25,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,covtype,16,16,8,0.0,0.8552872455660605,0.824229254964394,0.8250733629940707,7486
ccp,mushroom,2,2,1,0.03125,1.2676463132891902,0.8123076923076923,0.7827692307692308,6
ccp,mushroom,1,1,8,0.03125,1.2541166774153112,0.9323076923076923,0.9027692307692308,7
ccp,mushroom,2,2,1,0.015625,1.2676463132891902,0.8123076923076923,0.7827692307692308,6
ccp,mushroom,1,1,4,0.125,1.3845392848423805,0.49846153846153846,0.5150769230769231,1
ccp,mushroom,2,2,2,0.0,1.1478448293731456,0.9323076923076923,0.9027692307692308,14
ccp,covtype,32,32,2,0.015625,1.2649210503696444,0.7289214948043287,0.7293271258057021,46
ccp,mushroom,2,2,1,0.0078125,1.2676463132891902,0.8123076923076923,0.7827692307692308,6
ccp,covtype,8,8,1,0.5,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,mushroom,2,2,4,0.25,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,2,2,2,0.5,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,2,2,8,0.0625,1.2676463132891902,0.8123076923076923,0.7827692307692308,6
ccp,mushroom,2,2,4,0.125,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,2,2,2,0.25,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,2,2,8,0.03125,1.1478448293731456,0.9323076923076923,0.9027692307692308,14
ccp,mushroom,2,2,4,0.0625,1.2676463132891902,0.8123076923076923,0.7827692307692308,6
ccp,mushroom,2,2,2,0.125,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,2,2,8,0.015625,1.107377888583046,0.9446153846153846,0.939076923076923,18
ccp,mushroom,2,2,4,0.03125,1.1478448293731456,0.9323076923076923,0.9027692307692308,14
ccp,mushroom,2,2,2,0.0625,1.2676463132891902,0.8123076923076923,0.7827692307692308,6
ccp,mushroom,2,2,8,0.0078125,1.1007841609222533,0.9538461538461539,0.952,20
ccp,covtype,8,8,1,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,8,8,4,0.0078125,1.194934950931326,0.7291796648092769,0.7295680834401865,38
ccp,mushroom,2,2,4,0.015625,1.107377888583046,0.9446153846153846,0.939076923076923,18
ccp,mushroom,2,2,2,0.03125,1.1478448293731456,0.9323076923076923,0.9027692307692308,14
ccp,mushroom,4,4,1,0.0,1.1723946813369392,0.816923076923077,0.7944615384615384,12
ccp,mushroom,4,4,1,0.015625,1.1723946813369392,0.816923076923077,0.7944615384615384,12
ccp,mushroom,2,2,4,0.0078125,1.1007841609222533,0.9538461538461539,0.952,20
ccp,mushroom,2,2,2,0.015625,1.1478448293731456,0.9323076923076923,0.9027692307692308,14
ccp,mushroom,4,4,1,0.5,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,covtype,16,16,4,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,16
ccp,covtype,128,128,2,0.0,0.9628966374532522,0.771196833114606,0.771486106210683,896
ccp,covtype,32,32,8,0.015625,1.2649210503696444,0.7289214948043287,0.7293271258057021,46
ccp,mushroom,2,2,8,0.0,1.0390108297014136,1.0,1.0,106
ccp,mushroom,4,4,1,0.25,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,mushroom,4,4,1,0.0078125,1.1723946813369392,0.816923076923077,0.7944615384615384,12
ccp,mushroom,2,2,2,0.0078125,1.1478448293731456,0.9323076923076923,0.9027692307692308,14
ccp,mushroom,2,2,8,0.5,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,4,4,2,0.0,0.9543499825737255,0.9323076923076923,0.9027692307692308,28
ccp,mushroom,4,4,1,0.125,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,mushroom,2,2,4,0.0,1.0655974144082199,0.98,0.9821538461538462,52
ccp,covtype,8,8,1,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,covtype,32,32,2,0.0,1.0574208740725883,0.7436802134205375,0.7439480908410282,224
ccp,mushroom,4,4,2,0.5,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,covtype,8,8,8,0.125,1.3856096197182899,0.5144037348594049,0.5091434816657057,8
ccp,mushroom,2,2,4,0.5,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,2,2,8,0.25,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,4,4,1,0.0625,1.2190889075993216,0.8123076923076923,0.7827692307692308,10
ccp,mushroom,4,4,4,0.0,0.8444719657045084,0.98,0.9821538461538462,108
ccp,mushroom,4,4,2,0.25,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,covtype,64,64,2,0.25,1.3856096197182899,0.5144037348594049,0.5091434816657057,64
ccp,mushroom,4,4,8,0.25,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,mushroom,2,2,8,0.125,1.3845392848423808,0.49846153846153846,0.5150769230769231,2
ccp,mushroom,4,4,1,0.03125,1.1723946813369392,0.816923076923077,0.7944615384615384,12
ccp,mushroom,4,4,4,0.5,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,mushroom,4,4,2,0.125,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,mushroom,4,4,8,0.125,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,mushroom,4,4,4,0.25,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,mushroom,8,8,1,0.0625,1.2190888970010831,0.8123076923076923,0.7827692307692308,14
ccp,mushroom,4,4,2,0.0625,1.0406507440385122,0.9292307692307692,0.9403076923076923,16
ccp,mushroom,4,4,8,0.0625,1.0406507440385122,0.9292307692307692,0.9403076923076923,16
ccp,mushroom,4,4,4,0.125,1.3845392848423805,0.49846153846153846,0.5150769230769231,4
ccp,mushroom,4,4,2,0.03125,0.9968928885736388,0.9323076923076923,0.9027692307692308,22
ccp,mushroom,8,8,1,0.03125,1.0256404245613133,0.9138461538461539,0.8953846153846153,24
ccp,mushroom,4,4,8,0.03125,0.9968928885736388,0.9323076923076923,0.9027692307692308,22
ccp,mushroom,8,8,1,0.015625,1.0256404245613133,0.9138461538461539,0.8953846153846153,24
ccp,mushroom,4,4,2,0.015625,0.9597040493132739,0.9323076923076923,0.9027692307692308,26
ccp,mushroom,4,4,4,0.0625,1.0406507440385122,0.9292307692307692,0.9403076923076923,16
ccp,mushroom,4,4,8,0.015625,0.9002521735787468,0.9661538461538461,0.9556923076923077,38
ccp,covtype,32,32,4,0.015625,1.2649210503696444,0.7289214948043287,0.7293271258057021,46
ccp,mushroom,8,8,1,0.0078125,1.0256404245613133,0.9138461538461539,0.8953846153846153,24
ccp,mushroom,4,4,4,0.03125,0.9968928885736388,0.9323076923076923,0.9027692307692308,22
ccp,mushroom,4,4,2,0.0078125,0.9597040493132739,0.9323076923076923,0.9027692307692308,26
ccp,mushroom,4,4,8,0.0078125,0.9089296668197278,0.9538461538461539,0.9378461538461539,38
ccp,covtype,32,32,2,0.0078125,1.1949346872906954,0.7291796648092769,0.7295680834401865,62
ccp,mushroom,8,8,2,0.015625,0.7025655551461741,0.9753846153846154,0.9655384615384616,46
ccp,mushroom,4,4,4,0.015625,0.9002521735787468,0.9661538461538461,0.9556923076923077,38
ccp,mushroom,8,8,2,0.0,0.6824609821332507,0.9584615384615385,0.952,56
ccp,mushroom,8,8,1,0.0,1.0256404245613133,0.9138461538461539,0.8953846153846153,24
ccp,mushroom,8,8,2,0.5,1.3845392848423805,0.49846153846153846,0.5150769230769231,8
ccp,mushroom,8,8,2,0.0078125,0.6815190406413344,0.9584615384615385,0.944,50
ccp,mushroom,8,8,1,0.5,1.3845392848423805,0.49846153846153846,0.5150769230769231,8
ccp,mushroom,4,4,4,0.0078125,0.9089296668197278,0.9538461538461539,0.9378461538461539,38
lgbm_base,kr-vs-kp,1,1,4,0.0,0.9382608695652174,0.96484375,0.940625,17
lgbm_quant,kr-vs-kp,1,1,4,0.0,0.9382608695652174,0.96484375,0.940625,17
ccp,mushroom,8,8,4,0.0,0.5603400925027084,0.98,0.9821538461538462,214
ccp,mushroom,8,8,2,0.25,1.3845392848423805,0.49846153846153846,0.5150769230769231,8
ccp,mushroom,4,4,8,0.0,0.7998304303726694,1.0,1.0,236
