model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,mean
cegb,kin8nm,2,1,4,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,8,4,1,0.25,1.0877410961761236,1.0521612714411706,1.0705574640805375,12,1.0521612714411706
cegb,california_housing,1,1,8,0.03125,1.1716317884184642,1.134264863794479,1.1588593352618002,61,1.134264863794479
cegb,california_housing,128,9,1,0.125,0.9178019836666708,0.890960762713877,0.9017460167966718,27,0.890960762713877
cegb,kin8nm,2,1,8,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,2,2,1,0.0078125,1.1935678667089984,1.1543863287757674,1.1764146597243617,6,1.1543863287757674
cegb,kin8nm,2,2,2,0.0,0.0620631057841332,0.0644361864624047,0.0620788383927645,14,0.0644361864624047
cegb,california_housing,16,3,2,0.25,1.104958960658665,1.0698558798489008,1.0887345392114818,13,1.0698558798489008
cegb,california_housing,1,1,4,0.125,1.1948806397268077,1.1576455070658922,1.1806595054899724,29,1.1576455070658922
cegb,california_housing,1,1,2,0.5,1.337720265973632,1.2983144593147316,1.322640790553961,1,1.2983144593147316
cegb,california_housing,32,1,4,0.5,1.337720265973632,1.2983144593147316,1.322640790553961,1,1.2983144593147316
cegb,kin8nm,4,1,1,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,covtype,256,256,4,0.0,0.8194598496873267,0.816204470643919,0.8170959441666739,7658,0.816204470643919
cegb,kin8nm,4,1,8,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,4,4,0.0,0.0538150154458718,0.0570912188440239,0.0544754672337574,124,0.0570912188440239
cegb,california_housing,2,1,4,0.5,1.337720265973632,1.2983144593147316,1.322640790553961,1,1.2983144593147316
cegb,kin8nm,8,1,1,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,8,1,2,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,california_housing,256,9,1,0.125,0.9178019836666708,0.890960762713877,0.9017460167966718,27,0.890960762713877
cegb,california_housing,32,7,8,0.125,0.8393648238613113,0.8159456180431597,0.8272219226858611,97,0.8159456180431597
cegb,california_housing,512,9,1,0.125,0.9178019836666708,0.890960762713877,0.9017460167966718,27,0.890960762713877
cegb,california_housing,512,18,2,0.03125,0.6164737087474342,0.6040980581128813,0.5991982397101742,124,0.6040980581128813
cegb,california_housing,128,22,4,0.0078125,0.4020699901256718,0.402707695842675,0.4015544037261292,628,0.402707695842675
cegb,california_housing,256,18,2,0.03125,0.6164737087474342,0.6040980581128813,0.5991982397101742,124,0.6040980581128813
cegb,california_housing,128,18,2,0.03125,0.6164737087474342,0.6040980581128813,0.5991982397101742,124,0.6040980581128813
cegb,kin8nm,8,8,8,0.0,0.0400396064584232,0.044872444013924,0.0427167246333482,488,0.044872444013924
cegb,california_housing,1024,12,2,0.0625,0.7272344394257381,0.707543079471575,0.7102478742527975,76,0.707543079471575
cegb,kin8nm,1,1,1,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,512,22,4,0.0078125,0.4020699901256718,0.402707695842675,0.4015544037261292,628,0.402707695842675
cegb,california_housing,256,22,4,0.0078125,0.4020699901256718,0.402707695842675,0.4015544037261292,628,0.402707695842675
cegb,california_housing,1024,4,1,0.25,1.0877410961761236,1.0521612714411706,1.0705574640805375,12,1.0521612714411706
cegb,kin8nm,1,1,2,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,1024,7,4,0.125,0.8573338194675237,0.8318449222872925,0.8429385695432363,65,0.8318449222872925
cegb,california_housing,16,11,4,0.0625,0.677279266387973,0.6572475082108481,0.6618576054472874,165,0.6572475082108481
cegb,kin8nm,16,1,1,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,64,39,2,0.0078125,0.4415941993329879,0.4327859680339229,0.4293744807536329,273,0.4327859680339229
cegb,kin8nm,16,1,2,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,16,16,8,0.015625,0.4234530485158281,0.4267797102170561,0.4259978507858987,898,0.4267797102170561
cegb,kin8nm,16,1,4,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,california_housing,2,2,8,0.125,1.0838237281950054,1.0515587088812222,1.0711445178844898,68,1.0515587088812222
cegb,california_housing,4,4,2,0.0078125,0.98631554142389,0.9564103882515452,0.9720324519565168,28,0.9564103882515452
cegb,california_housing,64,1,8,0.5,1.337720265973632,1.2983144593147316,1.322640790553961,1,1.2983144593147316
cegb,california_housing,4,4,1,0.03125,1.0877410961761236,1.0521612714411706,1.0705574640805375,12,1.0521612714411706
cegb,california_housing,64,32,1,0.03125,0.6582716566728963,0.6395980934989175,0.6438123823806655,96,0.6395980934989175
cegb,kin8nm,1,1,4,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,4,1,8,0.5,1.337720265973632,1.2983144593147316,1.322640790553961,1,1.2983144593147316
cegb,california_housing,8,8,2,0.03125,0.8106472020989056,0.7895636847408742,0.7960882587293978,56,0.7895636847408742
cegb,california_housing,32,32,2,0.0,0.4766347723673854,0.4673857444995745,0.4636483292899785,224,0.4673857444995745
cegb,california_housing,16,1,1,0.5,1.337720265973632,1.2983144593147316,1.322640790553961,1,1.2983144593147316
cegb,kin8nm,1,1,8,0.0078125,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,california_housing,1024,18,4,0.015625,0.4684631431596863,0.4651857489974483,0.4615242224697822,442,0.4651857489974483
cegb,california_housing,8,8,4,0.0078125,0.656483123673026,0.6385199266341997,0.6433206685349282,246,0.6385199266341997
cegb,california_housing,8,8,1,0.125,0.9437418046438693,0.9149358562033856,0.9271644569587938,24,0.9149358562033856
cegb,kin8nm,2,1,8,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,32,32,1,0.0,0.0468379591967545,0.0496887853087677,0.0474622864925243,96,0.0496887853087677
cegb,california_housing,128,17,1,0.0625,0.7856010506920532,0.7679174592992386,0.7702852409836616,51,0.7679174592992386
cegb,kin8nm,2,1,4,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,4,1,0.0078125,0.0598626214185264,0.0624449378039674,0.0602029308699873,12,0.0624449378039674
cegb,kin8nm,2,1,2,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,16,7,2,0.125,0.8865998283226131,0.8629270970232746,0.8718047059651611,39,0.8629270970232746
cegb,kin8nm,4,1,8,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,32,3,4,0.25,1.104958960658665,1.0698558798489008,1.0887345392114818,13,1.0698558798489008
cegb,kin8nm,32,1,2,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,covtype,1024,1,1,0.125,0.6685997590407528,0.6657774144274005,0.668012013459205,3,0.6657774144274005
cegb,kin8nm,4,1,4,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,32,1,8,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,32,1,4,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,64,64,2,0.0,0.0347792785442067,0.0385491724304499,0.0364892403504718,448,0.0385491724304499
cegb,covtype,256,52,1,0.0078125,0.73276711097512,0.7316753081904434,0.7314527163670473,156,0.7316753081904434
cegb,kin8nm,64,1,4,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,8,1,1,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,8,5,2,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,california_housing,32,11,8,0.0625,0.6520392017090281,0.6358326610247294,0.6426353249540292,277,0.6358326610247294
cegb,california_housing,256,17,1,0.0625,0.7856010506920532,0.7679174592992386,0.7702852409836616,51,0.7679174592992386
cegb,california_housing,256,28,2,0.015625,0.5043869529799349,0.4942953323886711,0.4909947943365554,194,0.4942953323886711
cegb,california_housing,128,28,2,0.015625,0.5043869529799349,0.4942953323886711,0.4909947943365554,194,0.4942953323886711
cegb,california_housing,512,17,1,0.0625,0.7856010506920532,0.7679174592992386,0.7702852409836616,51,0.7679174592992386
cegb,california_housing,512,28,2,0.015625,0.5043869529799349,0.4942953323886711,0.4909947943365554,194,0.4942953323886711
cegb,kin8nm,8,1,8,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,1024,18,2,0.03125,0.6164737087474342,0.6040980581128813,0.5991982397101742,124,0.6040980581128813
cegb,kin8nm,1,1,1,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,64,1,8,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,128,128,8,0.0,0.1449569836520413,0.2127196989366087,0.2013531323526732,7808,0.2127196989366087
cegb,kin8nm,64,1,8,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,1,1,2,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,128,5,1,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,kin8nm,16,1,1,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,1024,9,1,0.125,0.9178019836666708,0.890960762713877,0.9017460167966718,27,0.890960762713877
cegb,california_housing,16,14,4,0.03125,0.5599581450651218,0.5493963050770845,0.5500392763424332,276,0.5493963050770845
cegb,kin8nm,16,1,2,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,16,5,4,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,california_housing,16,16,8,0.0078125,0.3782670001443931,0.382207635718273,0.3846910272524454,976,0.382207635718273
cegb,california_housing,64,64,4,0.0,0.2535218499327981,0.2668114594444486,0.2609136560707957,1900,0.2668114594444486
cegb,kin8nm,128,1,8,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,128,1,4,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,64,54,1,0.015625,0.5651266788963044,0.5479050404196089,0.552307908435189,162,0.5479050404196089
cegb,kin8nm,128,1,8,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,1,1,4,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,128,1,8,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,32,1,2,0.5,1.337720265973632,1.2983144593147316,1.322640790553961,1,1.2983144593147316
cegb,kin8nm,128,1,8,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,2,2,1,0.0,0.0637424776351613,0.0660390293087702,0.0637916123874889,6,0.0660390293087702
cegb,kin8nm,2,1,4,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,2,1,8,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,4,4,2,0.0,0.0569196970006765,0.059565801626849,0.0572822087065725,28,0.059565801626849
cegb,kin8nm,128,1,8,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,128,1,8,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,32,1,1,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,128,5,8,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,california_housing,128,32,1,0.03125,0.6582716566728963,0.6395980934989175,0.6438123823806655,96,0.6395980934989175
cegb,kin8nm,2,1,2,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,32,1,2,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,1,8,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,2,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,4,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,covtype,512,28,1,0.015625,0.7314547436461342,0.7298896323228846,0.7301446606369887,84,0.7298896323228846
cegb,kin8nm,64,1,2,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,32,1,4,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,32,7,4,0.125,0.8573338194675237,0.8318449222872925,0.8429385695432363,65,0.8318449222872925
cegb,kin8nm,64,1,4,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,1,4,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,32,5,8,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,kin8nm,8,1,1,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,8,8,4,0.0,0.0453993100913186,0.0494155053074673,0.0470389440225578,248,0.0494155053074673
cegb,covtype,1024,14,2,0.015625,0.7343567726759863,0.7336976398958714,0.733259898625681,94,0.7336976398958714
cegb,california_housing,32,14,8,0.03125,0.5124327919522961,0.5037445161427563,0.5110801465870459,574,0.5037445161427563
cegb,california_housing,256,32,1,0.03125,0.6582716566728963,0.6395980934989175,0.6438123823806655,96,0.6395980934989175
cegb,california_housing,128,39,2,0.0078125,0.4415941993329879,0.4327859680339229,0.4293744807536329,273,0.4327859680339229
cegb,covtype,256,1,4,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,california_housing,512,39,2,0.0078125,0.4415941993329879,0.4327859680339229,0.4293744807536329,273,0.4327859680339229
cegb,california_housing,256,39,2,0.0078125,0.4415941993329879,0.4327859680339229,0.4293744807536329,273,0.4327859680339229
cegb,california_housing,512,32,1,0.03125,0.6582716566728963,0.6395980934989175,0.6438123823806655,96,0.6395980934989175
cegb,kin8nm,8,1,8,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,1,1,1,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,1024,28,2,0.015625,0.5043869529799349,0.4942953323886711,0.4909947943365554,194,0.4942953323886711
cegb,kin8nm,64,1,8,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,1,1,2,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,16,1,1,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,64,1,8,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,8,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,128,128,2,0.0,0.0318359792217801,0.0363102205715302,0.0342487417718304,888,0.0363102205715302
cegb,kin8nm,256,256,8,0.0,0.00327655468514,0.0133741826107234,0.0131231749573644,15138,0.0133741826107234
cegb,kin8nm,16,16,8,0.0,0.0289599178466324,0.0349078946288568,0.0331665734533792,976,0.0349078946288568
cegb,kin8nm,16,1,2,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,california_housing,1024,17,1,0.0625,0.7856010506920532,0.7679174592992386,0.7702852409836616,51,0.7679174592992386
cegb,california_housing,64,1,4,0.5,1.337720265973632,1.2983144593147316,1.322640790553961,1,1.2983144593147316
cegb,kin8nm,128,1,4,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,8,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,8,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,64,64,1,0.0078125,0.5378250282753542,0.5218275533189097,0.5253021823774767,192,0.5218275533189097
cegb,kin8nm,1,1,4,0.0078125,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,256,1,8,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,8,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,256,1,8,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,5,8,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,kin8nm,2,1,1,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,2,1,4,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,256,1,0.0,0.0380486476536525,0.0417960547166526,0.0389667071372359,768,0.0417960547166526
cegb,kin8nm,2,2,8,0.0078125,0.0637424776351613,0.0660390293087702,0.0637916123874889,6,0.0660390293087702
cegb,california_housing,128,54,1,0.015625,0.5651266788963044,0.5479050404196089,0.552307908435189,162,0.5479050404196089
cegb,kin8nm,32,1,1,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,1,2,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,512,512,1,0.0,0.0373757926357555,0.0417271485642545,0.0389520579995493,1536,0.0417271485642545
cegb,kin8nm,512,1,2,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,2,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,2,1,2,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,1,8,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,32,1,2,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,4,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,1,4,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,32,1,4,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,64,64,1,0.0,0.0429371774579456,0.0459604885632646,0.0434437858752272,192,0.0459604885632646
cegb,kin8nm,64,1,4,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,512,1,4,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,64,1,2,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,8,5,1,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,kin8nm,8,1,4,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,256,54,1,0.015625,0.5651266788963044,0.5479050404196089,0.552307908435189,162,0.5479050404196089
cegb,california_housing,128,128,4,0.0,0.2102506931197267,0.2356920604527268,0.2297614123685824,3634,0.2356920604527268
cegb,california_housing,512,54,1,0.015625,0.5651266788963044,0.5479050404196089,0.552307908435189,162,0.5479050404196089
cegb,kin8nm,1,1,1,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,8,1,8,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,16,1,1,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,256,256,4,0.0,0.1729067738050959,0.2182462499994225,0.2151732848895506,7080,0.2182462499994225
cegb,california_housing,1024,39,2,0.0078125,0.4415941993329879,0.4327859680339229,0.4293744807536329,273,0.4327859680339229
cegb,kin8nm,1,1,2,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,64,5,8,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,kin8nm,64,1,8,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,128,1,2,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,512,512,4,0.0,0.1342069543111137,0.2034436952420778,0.2022551049811123,13848,0.2034436952420778
cegb,kin8nm,16,1,8,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,512,1,8,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,512,512,8,0.0,0.0012379793343643,0.0123922570563205,0.0120176361829084,30206,0.0123922570563205
cegb,kin8nm,512,1,8,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,16,5,2,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,california_housing,1024,32,1,0.03125,0.6582716566728963,0.6395980934989175,0.6438123823806655,96,0.6395980934989175
cegb,kin8nm,512,1,8,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,128,1,4,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,512,1,8,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,512,1,8,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,512,1,8,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,1,1,8,0.0,0.0632815484361297,0.0657703298129924,0.0634064682039341,61,0.0657703298129924
cegb,kin8nm,512,5,8,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,kin8nm,1024,1024,1,0.0,0.0369917194280037,0.0418986771247741,0.0391516343489545,3072,0.0418986771247741
cegb,kin8nm,1024,1,2,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,2,1,1,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,1024,1,4,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,2,1,4,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,32,1,1,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,1,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,1,2,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,512,1,1,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,512,1,2,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,4,1,0.0,0.0598626214185264,0.0624449378039674,0.0602029308699873,12,0.0624449378039674
cegb,kin8nm,4,1,8,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,256,1,4,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,2,1,2,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,256,1,2,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,4,1,4,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,32,1,2,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,64,1,1,0.5,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,64,1,2,0.125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,64,1,4,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,32,5,4,0.0078125,0.0583668218641546,0.0609507713314093,0.0587770566424061,15,0.0609507713314093
cegb,kin8nm,512,1,4,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,8,8,2,0.0,0.0509957362487254,0.053834906150095,0.0517185140294204,56,0.053834906150095
cegb,kin8nm,8,1,4,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,1024,1,4,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,8,1,8,0.0625,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,california_housing,256,90,1,0.0078125,0.4870337765480518,0.4712188331493812,0.4763134170510219,270,0.4712188331493812
cegb,covtype,256,256,2,0.0,0.7806936184046968,0.7789634474301328,0.7801175529031092,1792,0.7789634474301328
cegb,california_housing,512,90,1,0.0078125,0.4870337765480518,0.4712188331493812,0.4763134170510219,270,0.4712188331493812
cegb,kin8nm,1,1,2,0.0078125,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,california_housing,256,1,4,0.5,1.337720265973632,1.2983144593147316,1.322640790553961,1,1.2983144593147316
cegb,kin8nm,16,1,1,0.015625,0.0662634079921512,0.0684254891653873,0.0661499790734676,3,0.0684254891653873
cegb,kin8nm,1,1,1,0.03125,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,128,1,2,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
cegb,kin8nm,128,128,1,0.0,0.0397380938733352,0.0431076905184354,0.0403438515846058,384,0.0431076905184354
cegb,kin8nm,16,1,8,0.25,0.0693721910312879,0.0714286774433846,0.0690934923134114,1,0.0714286774433846
