no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
49.0,3.0,17.0,318.0,300.0,15782.0,29600.0,0.0,0.0,0.9938461538461538,16.0,1.0
43.0,5.0,15.0,345.0,381.0,29563.0,39152.0,0.0,0.0,0.9993846153846154,16.0,1.0
42.0,7.0,16.0,320.0,405.0,82049.0,41920.0,0.0,0.0,1.0,16.0,1.0
49.0,3.0,17.0,318.0,300.0,15782.0,29600.0,0.0,0.0,0.9938461538461538,16.0,1.0
43.0,5.0,15.0,345.0,381.0,29563.0,39152.0,0.0,0.0,0.9993846153846154,16.0,1.0
42.0,7.0,16.0,320.0,405.0,82049.0,41920.0,0.0,0.0,1.0,16.0,1.0
49.0,3.0,17.0,318.0,300.0,15782.0,29600.0,0.0,0.0,0.9938461538461538,16.0,1.0
43.0,5.0,15.0,345.0,381.0,29563.0,39152.0,0.0,0.0,0.9993846153846154,16.0,1.0
42.0,7.0,16.0,320.0,405.0,82049.0,41920.0,0.0,0.0,1.0,16.0,1.0
4.0,3.0,8.0,36.0,38.0,1498.0,3856.0,0.0,0.0,0.9501538461538461,32.0,1.0
4.0,5.0,11.0,50.0,54.0,3224.0,5648.0,0.0,0.0,0.9876923076923076,32.0,1.0
4.0,7.0,12.0,41.0,59.0,7092.0,6208.0,0.0,0.0,0.9870769230769231,32.0,1.0
9.0,3.0,8.0,71.0,75.0,3029.0,7600.0,0.0,0.0,0.9778461538461538,32.0,1.0
9.0,5.0,14.0,98.0,110.0,6732.0,11520.0,0.0,0.0,0.9876923076923076,32.0,1.0
9.0,7.0,15.0,88.0,124.0,16953.0,13088.0,0.0,0.0,0.9870769230769231,32.0,1.0
14.0,3.0,9.0,111.0,112.0,4863.0,11344.0,0.0,0.0,0.9778461538461538,32.0,1.0
14.0,5.0,14.0,144.0,165.0,9999.0,17280.0,0.0,0.0,0.9864615384615385,32.0,1.0
14.0,7.0,16.0,135.0,183.0,25555.0,19296.0,0.0,0.0,0.9932307692307693,32.0,1.0
19.0,3.0,14.0,146.0,140.0,6364.0,14080.0,0.0,0.0,0.9833846153846154,32.0,1.0
19.0,5.0,14.0,187.0,208.0,13783.0,21696.0,0.0,0.0,0.9864615384615385,32.0,1.0
19.0,7.0,17.0,179.0,223.0,39141.0,23376.0,0.0,0.0,0.9981538461538462,32.0,1.0
29.0,3.0,14.0,197.0,190.0,9144.0,18880.0,0.0,0.0,0.9883076923076923,32.0,1.0
29.0,5.0,15.0,261.0,281.0,20063.0,29072.0,0.0,0.0,0.9993846153846154,32.0,1.0
29.0,7.0,17.0,234.0,278.0,57578.0,28736.0,0.0,0.0,1.0,32.0,1.0
38.0,3.0,16.0,249.0,236.0,11759.0,23312.0,0.0,0.0,0.9932307692307693,32.0,1.0
36.0,5.0,15.0,305.0,323.0,25346.0,33216.0,0.0,0.0,0.9987692307692307,32.0,1.0
37.0,7.0,19.0,267.0,307.0,71916.0,31344.0,0.0,0.0,1.0,32.0,1.0
38.0,3.0,16.0,249.0,236.0,11759.0,23312.0,0.0,0.0,0.9932307692307693,32.0,1.0
36.0,5.0,15.0,305.0,323.0,25346.0,33216.0,0.0,0.0,0.9987692307692307,32.0,1.0
37.0,7.0,19.0,267.0,307.0,71916.0,31344.0,0.0,0.0,1.0,32.0,1.0
38.0,3.0,16.0,249.0,236.0,11759.0,23312.0,0.0,0.0,0.9932307692307693,32.0,1.0
36.0,5.0,15.0,305.0,323.0,25346.0,33216.0,0.0,0.0,0.9987692307692307,32.0,1.0
37.0,7.0,19.0,267.0,307.0,71916.0,31344.0,0.0,0.0,1.0,32.0,1.0
38.0,3.0,16.0,249.0,236.0,11759.0,23312.0,0.0,0.0,0.9932307692307693,32.0,1.0
36.0,5.0,15.0,305.0,323.0,25346.0,33216.0,0.0,0.0,0.9987692307692307,32.0,1.0
37.0,7.0,19.0,267.0,307.0,71916.0,31344.0,0.0,0.0,1.0,32.0,1.0
4.0,3.0,7.0,32.0,35.0,1357.0,3520.0,0.0,0.0,0.9501538461538461,64.0,1.0
4.0,5.0,11.0,44.0,50.0,2867.0,5200.0,0.0,0.0,0.9876923076923076,64.0,1.0
4.0,7.0,11.0,35.0,53.0,6884.0,5536.0,0.0,0.0,0.9870769230769231,64.0,1.0
9.0,3.0,7.0,65.0,70.0,2821.0,7040.0,0.0,0.0,0.9778461538461538,64.0,1.0
9.0,5.0,12.0,80.0,96.0,6138.0,9952.0,0.0,0.0,0.9876923076923076,64.0,1.0
9.0,7.0,11.0,68.0,97.0,14999.0,10064.0,0.0,0.0,0.9870769230769231,64.0,1.0
14.0,3.0,10.0,100.0,100.0,4484.0,10000.0,0.0,0.0,0.9778461538461538,64.0,1.0
14.0,5.0,12.0,125.0,136.0,9294.0,14032.0,0.0,0.0,0.9864615384615385,64.0,1.0
