no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
44.0,7.0,27.0,394.0,319.0,93746.0,32128.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
29.0,3.0,21.0,244.0,191.0,11291.0,18992.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
29.0,5.0,27.0,324.0,254.0,23297.0,26048.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
29.0,7.0,27.0,327.0,256.0,60851.0,26272.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
39.0,3.0,22.0,308.0,246.0,14415.0,24352.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
39.0,5.0,27.0,376.0,303.0,30427.0,30736.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
39.0,7.0,27.0,378.0,304.0,84277.0,30848.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
4.0,3.0,11.0,53.0,37.0,2223.0,3744.0,0.0,0.0,0.9385964912280702,0.000976562,0.00390625
4.0,5.0,16.0,74.0,52.0,4117.0,5424.0,0.0,0.0,0.9385964912280702,0.000976562,0.00390625
4.0,7.0,16.0,74.0,52.0,8917.0,5424.0,0.0,0.0,0.9385964912280702,0.000976562,0.00390625
48.0,3.0,23.0,348.0,280.0,17011.0,27440.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
45.0,5.0,27.0,394.0,319.0,33704.0,32048.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
44.0,7.0,27.0,394.0,319.0,93746.0,32128.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
48.0,3.0,23.0,348.0,280.0,17011.0,27440.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
45.0,5.0,27.0,394.0,319.0,33704.0,32048.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
44.0,7.0,27.0,394.0,319.0,93746.0,32128.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
48.0,3.0,23.0,348.0,280.0,17011.0,27440.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
45.0,5.0,27.0,394.0,319.0,33704.0,32048.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
44.0,7.0,27.0,394.0,319.0,93746.0,32128.0,0.0,0.0,0.956140350877193,0.000976562,0.00390625
9.0,3.0,15.0,97.0,70.0,4177.0,7040.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
9.0,5.0,17.0,117.0,87.0,7724.0,8944.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
9.0,7.0,17.0,117.0,87.0,19244.0,8944.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
42.0,3.0,20.0,289.0,229.0,14079.0,22208.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
41.0,5.0,25.0,321.0,259.0,28127.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
41.0,7.0,25.0,321.0,259.0,80543.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
42.0,3.0,20.0,289.0,229.0,14079.0,22208.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
41.0,5.0,25.0,321.0,259.0,28127.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
