model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,nodes
ccp,california_housing,2,2,4,0.03125,1.107989316042441,1.0906992711532433,18
ccp,mushroom,512,512,2,0.015625,0.5356755854195735,0.9729230769230769,568
ccp,mushroom,1024,1024,4,0.0625,1.0361691664507744,0.9261538461538461,1036
ccp,mushroom,2,2,1,0.125,1.3844771807698029,0.5046153846153846,2
ccp,covtype,4,4,4,0.5,1.3856916045032905,0.5129041418896242,4
ccp,mushroom,1,1,8,0.5,1.3844771807698029,0.5046153846153846,1
ccp,california_housing,32,32,8,0.015625,0.47533899666029855,0.48317890727174845,224
ccp,covtype,4,4,2,0.0,1.2466194926865353,0.7306782096847758,28
ccp,mushroom,4,4,2,0.125,1.3844771807698029,0.5046153846153846,4
ccp,mushroom,2,2,2,0.03125,1.1488537305175044,0.9144615384615384,14
ccp,california_housing,16,16,2,0.015625,0.64175576468966,0.6402099173929109,106
ccp,mushroom,4,4,1,0.5,1.3844771807698029,0.5046153846153846,4
ccp,mushroom,128,128,2,0.25,1.3844771807698029,0.5046153846153846,128
ccp,mushroom,512,512,4,0.0078125,0.4328532371154519,0.9766153846153847,592
ccp,mushroom,2,2,4,0.0078125,1.0962152397106453,0.9507692307692308,22
ccp,covtype,16,16,2,0.0625,1.3856916045032899,0.5129041418896242,16
ccp,california_housing,2,2,8,0.0078125,1.0523067074540498,1.0404463480365544,64
ccp,mushroom,8,8,2,0.5,1.3844771807698029,0.5046153846153846,8
ccp,mushroom,4,4,4,0.03125,1.000660054130923,0.9224615384615384,22
ccp,california_housing,4,4,4,0.125,1.0656305702474713,1.0501492116383724,14
ccp,mushroom,4,4,8,0.0078125,0.9054585993998809,0.9427692307692308,40
ccp,mushroom,64,64,4,0.015625,0.5821424260116747,0.9692307692307692,124
ccp,california_housing,8,8,8,0.25,1.0861953519355538,1.0709015580552312,16
ccp,california_housing,8,8,1,0.0078125,0.9424778387113865,0.9278605043186035,24
ccp,mushroom,256,256,8,0.25,1.3844771807698029,0.5046153846153846,256
ccp,mushroom,8,8,4,0.125,1.3844771807698029,0.5046153846153846,8
ccp,california_housing,64,64,4,0.25,1.0861953519355538,1.0709015580552312,72
ccp,mushroom,16,16,1,0.0078125,0.8117177316631538,0.9593846153846154,48
ccp,mushroom,8,8,8,0.03125,0.7045185993401338,0.9618461538461538,42
lgbm_quant,covtype,1024,1024,2,0.0,0.4880025989169745,0.48741426641308744,7158
ccp,mushroom,512,512,1,0.03125,0.8817813767866477,0.9563076923076923,538
ccp,mushroom,1024,1024,2,0.125,1.3844771807698029,0.5046153846153846,1024
ccp,mushroom,256,256,4,0.5,1.3844771807698029,0.5046153846153846,256
ccp,california_housing,32,32,4,0.03125,0.6262472499309512,0.6244177930587176,122
ccp,mushroom,16,16,4,0.5,1.3844771807698029,0.5046153846153846,16
ccp,mushroom,128,128,8,0.03125,0.7045173458373866,0.9618461538461538,162
ccp,mushroom,32,32,1,0.03125,0.881781388381253,0.9563076923076923,58
ccp,california_housing,1,1,1,0.0,1.257174711765626,1.237459580449538,3
ccp,mushroom,1024,1024,1,0.5,1.3844771807698029,0.5046153846153846,1024
ccp,california_housing,256,256,2,0.03125,0.6303619270110465,0.6302220100625615,340
ccp,mushroom,32,32,2,0.0078125,0.439654798419795,0.9729230769230769,102
ccp,california_housing,32,32,2,0.0625,0.7603636749345709,0.750698820749206,78
ccp,california_housing,8,8,4,0.5,1.3361286263161214,1.3136235330402446,8
ccp,california_housing,64,64,2,0.5,1.3361286263161214,1.3136235330402446,64
ccp,covtype,16,16,1,0.125,1.3856916045032899,0.5129041418896242,16
ccp,mushroom,16,16,8,0.125,1.3844771807698029,0.5046153846153846,16
ccp,california_housing,4,4,8,0.03125,0.9449246347406423,0.9311030410599666,38
ccp,covtype,8,8,2,0.0078125,1.1947745984298943,0.7312203643623658,38
ccp,mushroom,256,256,2,0.0,0.0027022643389737486,1.0,1734
ccp,california_housing,32,32,1,0.25,1.0861953519355538,1.0709015580552312,40
ccp,mushroom,128,128,1,0.0,0.18049161674986647,0.9833846153846154,384
ccp,kr-vs-kp,512,512,1,0.0,0.26211820190349705,0.9453125,1536
ccp,california_housing,16,16,8,0.0,0.24364195458394103,0.32571046741287696,7590
ccp,kr-vs-kp,512,512,4,0.0625,1.3845084694407774,0.5265625,512
ccp,mushroom,32,32,8,0.5,1.3844771807698029,0.5046153846153846,32
ccp,mushroom,64,64,1,0.125,1.3844771807698029,0.5046153846153846,64
ccp,california_housing,1,1,2,0.015625,1.2227943082214818,1.203158952173265,7
ccp,kr-vs-kp,1024,1024,4,0.5,1.3845084694407774,0.5265625,1024
ccp,mushroom,64,64,2,0.03125,0.7045173458467905,0.9618461538461538,98
ccp,california_housing,1,1,8,0.0,1.140771451077303,1.1315902237277262,485
ccp,mushroom,128,128,4,0.0625,1.0361691664507744,0.9261538461538461,140
ccp,california_housing,128,128,4,0.0,0.19635034698022197,0.24537542020378286,3838
ccp,california_housing,2,2,2,0.0625,1.1301932998247177,1.112019445276098,14
ccp,covtype,2,2,4,0.0625,1.3856916045032905,0.5129041418896242,2
ccp,california_housing,2,2,1,0.25,1.19156614229488,1.1747079519333512,6
ccp,california_housing,512,512,1,0.5,1.3361286263161214,1.3136235330402446,512
ccp,covtype,1,1,1,0.0625,1.3856916045032905,0.5129041418896242,1
ccp,covtype,8,8,1,0.015625,1.3003524508884696,0.7291980413586568,18
ccp,california_housing,16,16,1,0.03125,0.7964024516007857,0.7855292116574767,48
ccp,california_housing,4,4,2,0.25,1.0861953519355538,1.0709015580552312,12
ccp,mushroom,1,1,4,0.0,1.2084051283178838,0.9778461538461538,27
ccp,kr-vs-kp,1024,1024,2,0.0,0.06080126145352121,0.98125,7060
ccp,california_housing,2,2,4,0.015625,1.0856932108821573,1.0716737419335598,30
ccp,mushroom,1,1,8,0.25,1.3844771807698029,0.5046153846153846,1
ccp,mushroom,2,2,1,0.0625,1.2669428193209447,0.788923076923077,6
lgbm_base,kr-vs-kp,1,1,4,0.0,0.9440532081377152,0.928125,17
lgbm_quant,kr-vs-kp,1,1,4,0.0,0.9440532081377152,0.928125,17
ccp,mushroom,2,2,2,0.015625,1.1488537305175044,0.9144615384615384,14
ccp,mushroom,4,4,2,0.0625,1.036169539279896,0.9261538461538461,16
ccp,california_housing,128,128,1,0.0078125,0.479597571077691,0.4857776632262949,310
ccp,mushroom,4,4,1,0.25,1.3844771807698029,0.5046153846153846,4
ccp,covtype,2,2,1,0.0,1.3424874728074383,0.6673751968537818,6
ccp,mushroom,2,2,8,0.0,1.0389525249204805,1.0,132
ccp,california_housing,16,16,2,0.0078125,0.6350242227116047,0.633007329396107,112
ccp,california_housing,4,4,1,0.0,1.0861953519355538,1.0709015580552312,12
ccp,mushroom,8,8,2,0.25,1.3844771807698029,0.5046153846153846,8
ccp,covtype,2,2,2,0.125,1.3856916045032905,0.5129041418896242,2
ccp,mushroom,8,8,1,0.0,1.0235985373834833,0.9070769230769231,24
ccp,california_housing,4,4,4,0.0625,0.9919322555781045,0.9761935932828135,26
ccp,mushroom,4,4,4,0.015625,0.9019215997774189,0.9612307692307692,38
ccp,mushroom,128,128,2,0.125,1.3844771807698029,0.5046153846153846,128
ccp,mushroom,8,8,4,0.0625,1.0361693269436074,0.9261538461538461,20
ccp,california_housing,8,8,2,0.0,0.8078573229578863,0.7991059736195592,56
ccp,mushroom,16,16,2,0.0,0.3394686624782546,0.9766153846153847,112
ccp,mushroom,8,8,8,0.015625,0.6262225499547249,0.9692307692307692,64
ccp,california_housing,256,256,1,0.0625,0.7723216137171374,0.762825673517669,292
ccp,covtype,1,1,2,0.015625,1.343120854144489,0.7280104644458405,5
ccp,mushroom,64,64,4,0.0078125,0.43285323711548346,0.9766153846153847,144
ccp,covtype,1,1,4,0.0078125,1.343120854144489,0.7280104644458405,5
ccp,mushroom,16,16,4,0.25,1.3844771807698029,0.5046153846153846,16
ccp,california_housing,8,8,8,0.125,0.9294080985360553,0.9159017256230921,26
ccp,mushroom,32,32,1,0.015625,0.6662459712328561,0.9593846153846154,80
ccp,california_housing,1,1,1,0.5,1.3361286263161214,1.3136235330402446,1
ccp,mushroom,512,512,2,0.0078125,0.43965479840168437,0.9729230769230769,582
ccp,mushroom,32,32,4,0.0,0.06985686434639467,0.992,832
ccp,mushroom,512,512,1,0.015625,0.6662454462048999,0.9593846153846154,560
ccp,mushroom,16,16,8,0.0625,1.036169196190849,0.9261538461538461,28
ccp,california_housing,8,8,4,0.25,1.0861953519355538,1.0709015580552312,16
ccp,mushroom,128,128,1,0.5,1.3844771807698029,0.5046153846153846,128
ccp,california_housing,4,4,8,0.015625,0.9200691705355015,0.9104142642952028,52
ccp,california_housing,32,32,2,0.03125,0.6303619270110465,0.6302220100625615,116
ccp,mushroom,512,512,8,0.0,2.2918440135877487e-08,1.0,7266
ccp,california_housing,32,32,1,0.125,0.9167060803846704,0.9038055392175586,50
ccp,california_housing,32,32,4,0.015625,0.49542598275719996,0.5019753867633459,212
ccp,mushroom,64,64,1,0.0625,1.2170598569362792,0.788923076923077,70
ccp,california_housing,1,1,2,0.0078125,1.2227943082214818,1.203158952173265,7
ccp,mushroom,32,32,8,0.25,1.3844771807698029,0.5046153846153846,32
ccp,california_housing,64,64,2,0.25,1.0861953519355538,1.0709015580552312,72
ccp,california_housing,64,64,4,0.125,0.9047771572257919,0.8899500342042942,84
ccp,mushroom,512,512,8,0.03125,0.7045173458373867,0.9618461538461538,546
ccp,california_housing,32,32,8,0.0078125,0.38770546005965517,0.40134219007084176,408
ccp,mushroom,256,256,4,0.25,1.3844771807698029,0.5046153846153846,256
ccp,mushroom,256,256,2,0.5,1.3844771807698029,0.5046153846153846,256
ccp,mushroom,128,128,8,0.015625,0.5821424260095999,0.9692307692307692,188
ccp,california_housing,1,1,8,0.5,1.3361286263161214,1.3136235330402446,1
ccp,california_housing,2,2,2,0.03125,1.1301932998247177,1.112019445276098,14
ccp,california_housing,2,2,1,0.125,1.19156614229488,1.1747079519333512,6
ccp,mushroom,64,64,2,0.015625,0.5356755854236824,0.9729230769230769,120
ccp,mushroom,1,1,4,0.5,1.3844771807698029,0.5046153846153846,1
ccp,california_housing,64,64,8,0.0625,0.7728436808293365,0.7593966100935937,108
ccp,california_housing,4,4,2,0.125,1.0656305702474713,1.0501492116383724,14
ccp,mushroom,256,256,8,0.125,1.3844771807698029,0.5046153846153846,256
ccp,california_housing,16,16,1,0.015625,0.7964024516007857,0.7855292116574767,48
ccp,mushroom,2,2,1,0.03125,1.2669428193209447,0.788923076923077,6
ccp,mushroom,1,1,8,0.125,1.3844771807698029,0.5046153846153846,1
ccp,california_housing,256,256,4,0.0078125,0.40173260488550394,0.4131964332984196,578
ccp,california_housing,16,16,8,0.5,1.3361286263161214,1.3136235330402446,16
ccp,california_housing,2,2,4,0.0078125,1.0731468150949435,1.059339870230803,42
lgbm_base,breastcancer,2,2,4,0.0,0.6263736263736264,0.631578947368421,30
lgbm_quant,breastcancer,2,2,4,0.0,0.6263736263736264,0.631578947368421,30
ccp,mushroom,1024,1024,1,0.25,1.3844771807698029,0.5046153846153846,1024
ccp,mushroom,128,128,4,0.03125,0.7045173458373866,0.9618461538461538,162
ccp,covtype,2,2,8,0.03125,1.3618863613996717,0.6654131132586938,4
ccp,mushroom,2,2,2,0.0078125,1.1488537305175044,0.9144615384615384,14
ccp,mushroom,4,4,2,0.03125,1.000660054130923,0.9224615384615384,22
ccp,california_housing,512,512,2,0.125,0.9047771572257919,0.8899500342042942,532
ccp,mushroom,2,2,8,0.5,1.3844771807698029,0.5046153846153846,2
ccp,mushroom,4,4,1,0.125,1.3844771807698029,0.5046153846153846,4
ccp,california_housing,4,4,1,0.5,1.3361286263161214,1.3136235330402446,4
ccp,mushroom,8,8,2,0.125,1.3844771807698029,0.5046153846153846,8
ccp,covtype,4,4,2,0.5,1.3856916045032905,0.5129041418896242,4
ccp,california_housing,128,128,8,0.5,1.3361286263161214,1.3136235330402446,128
ccp,kr-vs-kp,1024,1024,4,0.25,1.3845084694407774,0.5265625,1024
ccp,mushroom,4,4,4,0.0078125,0.9054585993998809,0.9427692307692308,40
ccp,mushroom,8,8,4,0.03125,0.7045185993401338,0.9618461538461538,42
ccp,mushroom,8,8,1,0.5,1.3844771807698029,0.5046153846153846,8
ccp,california_housing,4,4,4,0.03125,0.9449246347406423,0.9311030410599666,38
ccp,mushroom,16,16,2,0.5,1.3844771807698029,0.5046153846153846,16
ccp,california_housing,8,8,2,0.5,1.3361286263161214,1.3136235330402446,8
ccp,mushroom,1024,1024,2,0.0625,1.0361691664507744,0.9261538461538461,1036
ccp,california_housing,16,16,4,0.0,0.44800020950790437,0.4599001354432834,494
ccp,mushroom,8,8,8,0.0078125,0.5938393420959499,0.9772307692307692,68
ccp,mushroom,128,128,2,0.0625,1.0361691664507744,0.9261538461538461,140
ccp,mushroom,16,16,4,0.125,1.3844771807698029,0.5046153846153846,16
ccp,mushroom,32,32,1,0.0078125,0.5619260039631447,0.9692307692307692,96
ccp,california_housing,1,1,1,0.25,1.257174711765626,1.237459580449538,3
ccp,mushroom,64,64,8,0.0,0.0016008434491886238,1.0,2830
ccp,mushroom,1024,1024,8,0.25,1.3844771807698029,0.5046153846153846,1024
ccp,covtype,1,1,1,0.03125,1.3618863616898558,0.6654131132586938,3
ccp,california_housing,256,256,2,0.015625,0.5061491994246956,0.5083389272975065,404
ccp,mushroom,32,32,4,0.5,1.3844771807698029,0.5046153846153846,32
ccp,mushroom,16,16,8,0.03125,0.7045175781228037,0.9618461538461538,50
ccp,covtype,4,4,8,0.25,1.3856916045032905,0.5129041418896242,4
ccp,mushroom,1024,1024,8,0.0625,1.0361691664507744,0.9261538461538461,1036
ccp,california_housing,8,8,4,0.125,0.9294080985360553,0.9159017256230921,26
ccp,california_housing,8,8,8,0.0625,0.8513390241311025,0.8382712851620551,42
ccp,mushroom,128,128,1,0.25,1.3844771807698029,0.5046153846153846,128
ccp,california_housing,128,128,2,0.0,0.2975593114634823,0.31611331991483393,892
ccp,california_housing,4,4,8,0.0078125,0.8689789906687994,0.8612878492862575,108
ccp,california_housing,32,32,1,0.0625,0.7723216137171374,0.762825673517669,68
ccp,mushroom,64,64,1,0.03125,0.881781376800318,0.9563076923076923,90
ccp,covtype,4,4,4,0.25,1.3856916045032905,0.5129041418896242,4
lgbm_base,kr-vs-kp,4,4,1,0.0,0.7578247261345853,0.7421875,12
lgbm_quant,kr-vs-kp,4,4,1,0.0,0.7578247261345853,0.7421875,12
ccp,california_housing,1,1,4,0.0,1.1872542596204245,1.1690069839608435,31
ccp,mushroom,512,512,1,0.0078125,0.4953081723549761,0.9692307692307692,590
ccp,california_housing,32,32,2,0.015625,0.5061491994246956,0.5083389272975065,180
ccp,mushroom,32,32,8,0.125,1.3844771807698029,0.5046153846153846,32
ccp,covtype,2,2,1,0.5,1.3856916045032905,0.5129041418896242,2
ccp,mushroom,1024,1024,4,0.03125,0.7045173458373867,0.9618461538461538,1058
lgbm_base,kr-vs-kp,4,4,2,0.0,0.9088419405320813,0.8859375,24
lgbm_quant,kr-vs-kp,4,4,2,0.0,0.9088419405320813,0.8859375,24
lgbm_base,kr-vs-kp,1,1,2,0.0,0.7805164319248826,0.765625,7
lgbm_quant,kr-vs-kp,1,1,2,0.0,0.7805164319248826,0.765625,7
ccp,california_housing,256,256,1,0.03125,0.6535323211641213,0.6481703821261343,320
ccp,california_housing,1,1,8,0.25,1.257174711765626,1.237459580449538,3
ccp,california_housing,2,2,1,0.0625,1.19156614229488,1.1747079519333512,6
ccp,california_housing,2,2,2,0.015625,1.1301932998247177,1.112019445276098,14
lgbm_base,kr-vs-kp,2,2,8,0.0,0.9640062597809077,0.9609375,88
lgbm_quant,kr-vs-kp,2,2,8,0.0,0.9640062597809077,0.9609375,88
ccp,mushroom,1,1,4,0.25,1.3844771807698029,0.5046153846153846,1
ccp,california_housing,4,4,2,0.0625,0.9914257647958928,0.9765086138318378,26
ccp,california_housing,32,32,4,0.0078125,0.40173260488550394,0.4131964332984196,354
ccp,mushroom,64,64,2,0.0078125,0.4396547984017057,0.9729230769230769,134
ccp,mushroom,2,2,1,0.015625,1.2669428193209447,0.788923076923077,6
ccp,california_housing,64,64,1,0.0,0.5319238149796467,0.535648569377989,192
ccp,covtype,1,1,2,0.0078125,1.343120854144489,0.7280104644458405,5
ccp,california_housing,16,16,1,0.0078125,0.7964024516007857,0.7855292116574767,48
ccp,mushroom,1,1,8,0.0625,1.319604906522331,0.788923076923077,3
ccp,mushroom,2,2,4,0.0,1.0643252249043118,0.9778461538461538,54
ccp,covtype,2,2,2,0.0625,1.3856916045032905,0.5129041418896242,2
ccp,covtype,2,2,4,0.03125,1.3618863613996717,0.6654131132586938,4
ccp,mushroom,4,4,2,0.015625,0.9610359647558596,0.9144615384615384,26
ccp,california_housing,128,128,4,0.5,1.3361286263161214,1.3136235330402446,128
ccp,mushroom,4,4,1,0.0625,1.2170598765606875,0.788923076923077,10
ccp,mushroom,2,2,8,0.25,1.3844771807698029,0.5046153846153846,2
ccp,mushroom,256,256,2,0.25,1.3844771807698029,0.5046153846153846,256
ccp,california_housing,2,2,8,0.0,0.9838368434595474,0.9844595845864145,960
ccp,california_housing,64,64,2,0.125,0.9047771572257919,0.8899500342042942,84
ccp,california_housing,512,512,1,0.25,1.0861953519355538,1.0709015580552312,520
ccp,covtype,8,8,1,0.0078125,1.2674871205246898,0.7290861681712176,24
ccp,mushroom,512,512,4,0.0,5.519168948836613e-09,1.0,8320
ccp,california_housing,4,4,1,0.25,1.0861953519355538,1.0709015580552312,12
ccp,mushroom,8,8,2,0.0625,1.0361693269436074,0.9261538461538461,20
ccp,covtype,16,16,1,0.0625,1.3856916045032899,0.5129041418896242,16
ccp,mushroom,4,4,8,0.0,0.7997820833761995,1.0,254
ccp,mushroom,8,8,1,0.25,1.3844771807698029,0.5046153846153846,8
ccp,mushroom,8,8,4,0.015625,0.6262225499547249,0.9692307692307692,64
ccp,mushroom,16,16,2,0.25,1.3844771807698029,0.5046153846153846,16
ccp,mushroom,16,16,1,0.0,0.8117177316631538,0.9593846153846154,48
ccp,california_housing,4,4,4,0.015625,0.9200691705355015,0.9104142642952028,52
ccp,california_housing,8,8,2,0.25,1.0861953519355538,1.0709015580552312,16
ccp,covtype,128,128,1,0.03125,1.3618863601625706,0.6654131132586938,130
ccp,mushroom,256,256,4,0.125,1.3844771807698029,0.5046153846153846,256
ccp,mushroom,128,128,4,0.015625,0.5821424260095999,0.9692307692307692,188
ccp,mushroom,128,128,8,0.0078125,0.432853237115452,0.9766153846153847,208
ccp,mushroom,1024,1024,8,0.015625,0.5821424260095999,0.9692307692307692,1084
ccp,california_housing,16,16,4,0.5,1.3361286263161214,1.3136235330402446,16
ccp,california_housing,64,64,4,0.0625,0.7728436808293365,0.7593966100935937,108
ccp,california_housing,16,16,8,0.25,1.0861953519355538,1.0709015580552312,24
ccp,mushroom,16,16,4,0.0625,1.036169196190849,0.9261538461538461,28
ccp,mushroom,32,32,2,0.0,0.17428035909498266,0.9833846153846154,220
ccp,mushroom,128,128,2,0.03125,0.7045173458373866,0.9618461538461538,162
ccp,california_housing,1,1,1,0.125,1.257174711765626,1.237459580449538,3
ccp,kin8nm,1,1,2,0.5,0.06967849062757504,0.06868760694503105,1
ccp,mushroom,32,32,4,0.25,1.3844771807698029,0.5046153846153846,32
ccp,mushroom,16,16,8,0.015625,0.5821424772590117,0.9692307692307692,76
ccp,mushroom,1024,1024,1,0.125,1.3844771807698029,0.5046153846153846,1024
ccp,mushroom,64,64,8,0.5,1.3844771807698029,0.5046153846153846,64
ccp,california_housing,8,8,4,0.0625,0.8513390241311025,0.8382712851620551,42
ccp,california_housing,8,8,1,0.0,0.9424778387113865,0.9278605043186035,24
ccp,mushroom,256,256,8,0.0625,1.0361691664507742,0.9261538461538461,268
ccp,mushroom,128,128,1,0.125,1.3844771807698029,0.5046153846153846,128
ccp,california_housing,1,1,4,0.5,1.3361286263161214,1.3136235330402446,1
ccp,mushroom,64,64,1,0.015625,0.6662454468239,0.9593846153846154,112
ccp,california_housing,32,32,1,0.03125,0.6535323211641213,0.6481703821261343,96
ccp,california_housing,8,8,8,0.03125,0.7578481300614756,0.7515547705424591,70
ccp,covtype,1,1,8,0.0,1.3083635250846128,0.7676652065781434,413
ccp,mushroom,32,32,8,0.0625,1.0361691674719635,0.9261538461538461,44
ccp,kin8nm,1,1,4,0.125,0.06967849062757504,0.06868760694503105,1
ccp,california_housing,2,2,1,0.03125,1.19156614229488,1.1747079519333512,6
ccp,california_housing,1,1,8,0.125,1.257174711765626,1.237459580449538,3
ccp,california_housing,2,2,2,0.0078125,1.1301932998247177,1.112019445276098,14
ccp,california_housing,32,32,2,0.0078125,0.47868606459927765,0.4830094671129314,210
ccp,covtype,16,16,2,0.03125,1.361886360227314,0.6654131132586938,18
ccp,kin8nm,1,1,8,0.03125,0.06967849062757504,0.06868760694503105,1
ccp,california_housing,4,4,2,0.03125,0.9854631192214075,0.970382848517618,28
ccp,kin8nm,2,2,1,0.0078125,0.06406963170606227,0.06332668561049676,6
ccp,kin8nm,2,2,4,0.5,0.06967849062757504,0.06868760694503105,2
ccp,kin8nm,2,2,8,0.125,0.06967849062757504,0.06868760694503105,2
ccp,kin8nm,4,4,1,0.03125,0.06967849062757504,0.06868760694503105,4
ccp,kin8nm,4,4,2,0.0078125,0.06023306448398937,0.059644785344419166,12
ccp,california_housing,16,16,2,0.0,0.6350242227116047,0.633007329396107,112
ccp,mushroom,64,64,4,0.0,0.005736355383508953,1.0,1590
ccp,kin8nm,8,8,1,0.125,0.06967849062757504,0.06868760694503105,8
ccp,kin8nm,4,4,8,0.5,0.06967849062757504,0.06868760694503105,4
ccp,kin8nm,8,8,2,0.03125,0.06967849062757504,0.06868760694503105,8
ccp,covtype,1,1,1,0.015625,1.3618863616898558,0.6654131132586938,3
ccp,california_housing,64,64,1,0.5,1.3361286263161214,1.3136235330402446,64
ccp,mushroom,512,512,8,0.5,1.3844771807698029,0.5046153846153846,512
ccp,california_housing,2,2,8,0.5,1.3361286263161214,1.3136235330402446,2
ccp,california_housing,4,4,1,0.125,1.0861953519355538,1.0709015580552312,12
ccp,california_housing,128,128,2,0.5,1.3361286263161214,1.3136235330402446,128
ccp,covtype,32,32,4,0.125,1.3856916045032899,0.5129041418896242,32
ccp,kin8nm,16,16,1,0.5,0.06967849062757504,0.06868760694503105,16
ccp,mushroom,512,512,2,0.0,7.235512876353522e-05,1.0,3526
ccp,mushroom,1024,1024,2,0.03125,0.7045173458373867,0.9618461538461538,1058
ccp,kin8nm,8,8,4,0.0078125,0.06023306448398937,0.059644785344419166,16
ccp,kin8nm,16,16,2,0.125,0.06967849062757504,0.06868760694503105,16
ccp,covtype,4,4,2,0.25,1.3856916045032905,0.5129041418896242,4
ccp,california_housing,4,4,4,0.0078125,0.8944190877575798,0.8833966861399508,80
ccp,kin8nm,16,16,4,0.03125,0.06967849062757504,0.06868760694503105,16
ccp,california_housing,8,8,2,0.125,0.9294080985360553,0.9159017256230921,26
ccp,kin8nm,32,32,2,0.5,0.06967849062757504,0.06868760694503105,32
ccp,mushroom,256,256,2,0.125,1.3844771807698029,0.5046153846153846,256
ccp,california_housing,64,64,8,0.03125,0.6262472499309512,0.6244177930587176,154
ccp,california_housing,512,512,4,0.03125,0.6262472499309512,0.6244177930587176,602
ccp,california_housing,64,64,2,0.0625,0.7603636749345709,0.750698820749206,110
ccp,kin8nm,1,1,2,0.25,0.06967849062757504,0.06868760694503105,1
ccp,california_housing,1,1,1,0.0625,1.257174711765626,1.237459580449538,3
ccp,kin8nm,16,16,8,0.0078125,0.06023306448398937,0.059644785344419166,24
ccp,mushroom,256,256,1,0.0,0.08538329498210147,0.9858461538461538,768
ccp,california_housing,256,256,1,0.015625,0.5534572166293149,0.5557202871246036,368
ccp,covtype,2,2,1,0.25,1.3856916045032905,0.5129041418896242,2
ccp,kin8nm,32,32,4,0.125,0.06967849062757504,0.06868760694503105,32
lgbm_base,kr-vs-kp,2,2,4,0.0,0.9440532081377152,0.928125,34
lgbm_quant,kr-vs-kp,2,2,4,0.0,0.9440532081377152,0.928125,34
ccp,kin8nm,64,64,1,0.0078125,0.06023306448398937,0.059644785344419166,72
lgbm_base,kr-vs-kp,4,4,4,0.0,0.9440532081377152,0.928125,68
lgbm_quant,kr-vs-kp,4,4,4,0.0,0.9440532081377152,0.928125,68
ccp,mushroom,128,128,2,0.015625,0.5356755854195736,0.9729230769230769,184
ccp,california_housing,16,16,4,0.25,1.0861953519355538,1.0709015580552312,24
ccp,mushroom,128,128,4,0.0078125,0.432853237115452,0.9766153846153847,208
ccp,covtype,8,8,4,0.0,1.119140282433228,0.7572782114059018,248
ccp,mushroom,512,512,8,0.015625,0.5821424260095999,0.9692307692307692,572
ccp,california_housing,256,256,2,0.0078125,0.424142007619752,0.4305135292912283,482
ccp,california_housing,8,8,1,0.5,1.3361286263161214,1.3136235330402446,8
ccp,california_housing,8,8,4,0.03125,0.7578481300614756,0.7515547705424591,70
ccp,mushroom,128,128,1,0.0625,1.2170598569362154,0.788923076923077,134
ccp,mushroom,256,256,4,0.0625,1.0361691664507742,0.9261538461538461,268
ccp,kin8nm,32,32,8,0.03125,0.06967849062757504,0.06868760694503105,32
ccp,california_housing,32,32,8,0.0,0.13622298525823037,0.25270321004320806,14622
ccp,california_housing,1,1,4,0.25,1.257174711765626,1.237459580449538,3
ccp,california_housing,16,16,8,0.125,0.9047771572257919,0.8899500342042942,36
ccp,mushroom,64,64,8,0.25,1.3844771807698029,0.5046153846153846,64
ccp,california_housing,32,32,1,0.015625,0.6535323211641213,0.6481703821261343,96
ccp,california_housing,2,2,1,0.015625,1.19156614229488,1.1747079519333512,6
ccp,covtype,1,1,4,0.0,1.3309423310041955,0.7446021187060575,31
ccp,kin8nm,1,1,4,0.0625,0.06967849062757504,0.06868760694503105,1
ccp,kin8nm,64,64,4,0.5,0.06967849062757504,0.06868760694503105,64
ccp,kin8nm,2,2,2,0.0,0.06247817293050265,0.061845523343028494,14
ccp,california_housing,1,1,8,0.0625,1.210907405094905,1.1915474688302505,9
ccp,california_housing,2,2,4,0.0,1.0640631131092722,1.0484788831369567,62
ccp,kin8nm,1,1,8,0.015625,0.06658370978511267,0.06572723658169505,3
ccp,covtype,2,2,2,0.03125,1.3618863613996717,0.6654131132586938,4
ccp,kin8nm,128,128,1,0.03125,0.06967849062757504,0.06868760694503105,128
ccp,california_housing,64,64,4,0.03125,0.6262472499309512,0.6244177930587176,154
ccp,california_housing,4,4,2,0.015625,0.9854631192214075,0.970382848517618,28
ccp,california_housing,8,8,8,0.015625,0.7024782613956754,0.7015607136706118,106
ccp,kin8nm,2,2,4,0.25,0.06967849062757504,0.06868760694503105,2
ccp,covtype,16,16,4,0.015625,1.2659935796882666,0.7306782096847758,30
ccp,covtype,32,32,2,0.25,1.3856916045032899,0.5129041418896242,32
ccp,kin8nm,4,4,1,0.015625,0.06658370978511267,0.06572723658169505,6
ccp,kin8nm,2,2,8,0.0625,0.06967849062757504,0.06868760694503105,2
ccp,kin8nm,4,4,4,0.0,0.05358444301323663,0.053822300621667374,124
ccp,kin8nm,128,128,2,0.0078125,0.06023306448398937,0.059644785344419166,136
ccp,kin8nm,8,8,1,0.0625,0.06967849062757504,0.06868760694503105,8
ccp,covtype,8,8,8,0.0,1.002836302065688,0.8112613271602283,3602
ccp,california_housing,16,16,2,0.5,1.3361286263161214,1.3136235330402446,16
ccp,kin8nm,4,4,8,0.25,0.06967849062757504,0.06868760694503105,4
ccp,kin8nm,8,8,2,0.015625,0.06658370978511267,0.06572723658169505,10
ccp,mushroom,512,512,4,0.5,1.3844771807698029,0.5046153846153846,512
